,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[16.11938597 17.38627298 18.65315998 19.92004698 21.18693399 22.45382099
 23.72070799 24.987595   26.254482   27.52136901 28.78825601 30.05514301
 31.32203002 32.58891702 33.85580402 35.12269103 36.38957803 37.65646503
 38.92335204 40.19023904 41.45712604 42.72401305 43.99090005 45.25778705
 46.52467406 47.79156106 49.05844806 50.32533507 51.59222207 52.85910907
 54.12599608 55.39288308 56.65977008 57.92665709 59.19354409 60.4604311
 61.7273181  62.9942051  64.26109211 65.52797911 66.79486611 68.06175312
 69.32864012 70.59552712 71.86241413 73.12930113 74.39618813 75.66307514
 76.92996214 78.19684914 79.46373615 80.73062315 81.99751015 83.26439716
 84.53128416 85.79817116 87.06505817 88.33194517 89.59883217 90.86571918
 92.13260618 93.39949319]","[15.31144821 16.69097623 18.06624233 19.43726623 20.80406753 22.16666571
 23.52508013 24.87933002 26.22943451 27.57541261 28.91728319 30.25506504
 31.58877681 32.91843706 34.2440642  35.56567657 36.88329238 38.19692973
 39.5066066  40.81234089 42.11415037 43.41205271 44.70606547 45.99620611
 47.28249198 48.56494034 49.84356833 51.118393   52.38943129 53.65670005
 54.92021603 56.17999585 57.43605608 58.68841317 59.93708345 61.1820832
 62.42342858 63.66113564 64.89522036 66.12569861 67.3525862  68.5758988
 69.79565203 71.01186139 72.22454231 73.43371011 74.63938005 75.84156728
 77.04028686 78.23555379 79.42738295 80.61578915 81.80078713 82.98239151
 84.16061687 85.33547766 86.50698829 87.67516305 88.84001619 90.00156185
 91.15981409 92.3147869 ]","[ 25.29725147  25.58747673  25.91080903  26.26724838  26.65679478
  27.07944822  27.53520872  28.02407626  28.54605085  29.10113249
  29.68932117  30.31061691  30.96501969  31.65252952  32.3731464
  33.12687033  33.9137013   34.73363933  35.5866844   36.47283652
  37.39209568  38.3444619   39.32993516  40.34851548  41.40020284
  42.48499724  43.6028987   44.75390721  45.93802276  47.15524536
  48.40557501  49.6890117   51.00555545  52.35520624  53.73796408
  55.15382897  56.60280091  58.0848799   59.60006593  61.14835901
  62.72975914  64.34426632  65.99188055  67.67260182  69.38643014
  71.13336551  72.91340793  74.7265574   76.57281392  78.45217748
  80.36464809  82.31022575  84.28891046  86.30070221  88.34560102
  90.42360687  92.53471977  94.67893972  96.85626671  99.06670076
 101.31024185 103.58688999]","[16.95756511 18.11364901 19.27365377 20.4375831  21.60544075 22.77723042
 23.95295584 25.13262072 26.31622877 27.50378367 28.69528913 29.89074883
 31.09016647 32.29354571 33.50089023 34.7122037  35.92748978 37.14675213
 38.3699944  39.59722024 40.82843329 42.06363718 43.30283554 44.54603201
 45.79323021 47.04443374 48.29964623 49.55887127 50.82211247 52.08937342
 53.36065772 54.63596895 55.91531069 57.19868652 58.4861     59.77755471
 61.07305421 62.37260205 63.67620179 64.98385697 66.29557113 67.61134781
 68.93119054 70.25510285 71.58308827 72.91515031 74.25129248 75.5915183
 76.93583127 78.28423488 79.63673264 80.99332802 82.35402453 83.71882563
 85.08773481 86.46075554 87.83789128 89.2191455  90.60452165 91.99402319
 93.38765357 94.78541623]",para,"[30.0, 60.0]","[42.100000000000016, 44.800000000000054]","[30.310616908009706, 59.600065930306755]"
sse,2194.3962841658604,2278.974360360446,1838.2243137688436,2113.2846064123673,para,"[30.0, 60.0]","[42.100000000000016, 44.800000000000054]","[30.310616908009706, 59.600065930306755]"
params,[-503.30428545   12.66887003    1.        ],[ 9.07003033e+02 -5.75474916e+04  2.35374394e+01],[ 2.69573924e+03 -1.33002180e+02  1.65535241e+00],[-1.80902495e+02  2.74988025e-02  2.39154449e+00],para,"[30.0, 60.0]","[42.100000000000016, 44.800000000000054]","[30.310616908009706, 59.600065930306755]"
stim_val,"[42.100000000000016, 44.50000000000005]","[42.100000000000016, 44.40000000000005]","[42.100000000000016, 44.800000000000054]","[42.100000000000016, 44.50000000000005]",para,"[30.0, 60.0]","[42.100000000000016, 44.800000000000054]","[30.310616908009706, 59.600065930306755]"
fitted_val,"[30.055143012083363, 60.460431095272156]","[30.255065039495776, 59.937083454511026]","[30.310616908009706, 59.600065930306755]","[29.89074883384677, 59.77755471398382]",para,"[30.0, 60.0]","[42.100000000000016, 44.800000000000054]","[30.310616908009706, 59.600065930306755]"
