trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,72.69643289991654,,0.012353099882602692,72.68010340002365,72.68045539990999,77.67996979993768,77.67997569986619,77.69642940000631,85.6798861999996,85.6798861999996,87.89657430001535,88.67992060002871,88.67992060002871,88.66343079996295,3.82,4.98,382,498,8,3,1.2,0.75,462,0,470,0.8,1,n,2.3749565999023616,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
1,0,1,0,88.67992060002871,,,,88.66460349992849,93.6634396999143,93.66344549995847,93.67993049998768,101.68004799983464,101.68004799983464,103.88006139989011,104.68004220002331,104.68004220002331,104.66359169990756,3.27,5.53,327,553,8,3,1.2,0.75,462,1,466,0.4,0,m,1.0985165999736637,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
2,0,2,0,104.68004220002331,,,,104.664517799858,109.66360799991526,109.66361489985138,109.68012769985944,117.66362629993819,117.66362629993819,119.88031429983675,120.66365169989876,120.66365169989876,120.64723120001145,3.96,4.84,396,484,8,3,1.2,0.75,462,2,469,0.7,0,m,0.5394699999596924,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
3,0,3,0,120.66365169989876,,,,120.64818809996359,125.64716139994562,125.64716729987413,125.66370799997821,133.64712930005044,133.64712930005044,135.86381149990484,136.64714140002616,136.64714140002616,136.63066439982504,4.18,4.62,418,462,8,3,1.2,0.75,462,3,472,1.0,0,m,2.284694100031629,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
4,0,4,0,136.64714140002616,,,,136.63165350002237,141.63076299987733,141.63076970004477,141.6471726000309,149.63061909982935,149.63061909982935,151.84725799993612,152.63065269985236,152.63065269985236,152.61426079995,4.53,4.27,453,426,8,3,1.2,0.75,462,0,472,1,0,m,1.6800104998983443,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
5,0,5,0,152.63065269985236,,,,152.6152498999145,157.61412020004354,157.6141264999751,157.63066749996506,165.61411319999024,165.61411319999024,167.83080290001817,168.61420199996792,168.61420199996792,168.59765689983033,3.67,5.13,367,513,8,3,1.2,0.75,462,1,472,1,0,m,1.124848699895665,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
6,0,6,0,168.61420199996792,,,,168.59868089994416,173.5976877999492,173.5976944998838,173.61419379990548,181.59760520001873,181.59760520001873,183.81425319984555,184.59763789991848,184.59763789991848,184.58115429989994,4.4,4.4,440,440,8,3,1.2,0.75,462,2,472,1,1,n,0.5171433999203146,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
7,0,7,0,184.59763789991848,,,,184.5820583999157,189.58122289995663,189.58122919988818,189.59765649982728,197.5810825000517,197.5810825000517,199.79775469982997,200.5811145999469,200.5811145999469,200.56458520004526,4.45,4.35,445,434,8,3,1.2,0.75,462,3,472,1,1,n,0.6170060001313686,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
8,0,8,0,200.5811145999469,,,,200.56556140002795,205.56464129989035,205.5646473998204,205.58114419993944,213.56459950003773,213.56459950003773,215.7812126998324,216.56459479988553,216.56459479988553,216.54811049997807,4.55,4.25,455,425,8,3,1.2,0.75,462,0,470,0.8,1,n,0.8582393999677151,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
9,0,9,0,216.56459479988553,,,,216.54904419998638,221.5481020999141,221.54810839984566,221.56456650001928,229.54806079994887,229.54806079994887,231.76474539982155,232.54809009982273,232.54809009982273,232.5316069999244,4.29,4.51,429,451,8,3,1.2,0.75,462,1,470,0.8,1,n,1.5669879000633955,None,,,,,,,,sub-031,COM3,46.2,2024-02-22_12h55.08.945,2024_RDpaindiscrimination_QUEST,2023.2.3,59.991241240021324,2024-02-22 12h55.19.309790 -0500,
