,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-6.6077598  -4.53914999 -2.47054018 -0.40193037  1.66667944  3.73528925
  5.80389906  7.87250887  9.94111868 12.00972849 14.0783383  16.14694811
 18.21555792 20.28416773 22.35277754 24.42138735 26.48999716 28.55860697
 30.62721678 32.69582659 34.7644364  36.83304621 38.90165602 40.97026583
 43.03887564 45.10748545 47.17609526 49.24470507 51.31331488 53.38192469
 55.4505345  57.51914431 59.58775412 61.65636393 63.72497374 65.79358355
 67.86219336 69.93080317 71.99941298 74.06802279 76.1366326  78.20524241
 80.27385222 82.34246203 84.41107184 86.47968165 88.54829146 90.61690127]","[-7.2414471  -4.95999204 -2.6912584  -0.43514008  1.80846786  4.03966917
  6.2585665   8.46526133 10.65985404 12.84244393 15.01312919 17.17200696
 19.31917331 21.45472328 23.5787509  25.69134915 27.79261006 29.88262462
 31.9614829  34.02927399 36.08608602 38.1320062  40.16712082 42.19151527
 44.20527402 46.20848067 48.20121794 50.1835677  52.15561095 54.11742786
 56.06909777 58.0106992  59.94230987 61.86400669 63.77586579 65.67796252
 67.57037146 69.45316643 71.32642052 73.19020606 75.04459466 76.88965721
 78.72546388 80.55208416 82.36958681 84.17803994 85.97751097 87.76806665]","[  0.92304777   1.47283586   2.09671218   2.79467674   3.56672955
   4.4128706    5.33309988   6.32741741   7.39582319   8.5383172
   9.75489945  11.04556995  12.41032868  13.84917566  15.36211088
  16.94913434  18.61024604  20.34544599  22.15473417  24.0381106
  25.99557526  28.02712817  30.13276932  32.31249871  34.56631635
  36.89422222  39.29621634  41.77229869  44.32246929  46.94672813
  49.64507521  52.41751053  55.26403409  58.1846459   61.17934594
  64.24813423  67.39101076  70.60797553  73.89902854  77.26416979
  80.70339929  84.21671702  87.804123    91.46561722  95.20119968
  99.01087038 102.89462932 106.8524765 ]","[36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133
 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133
 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133
 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133
 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133
 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133
 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133
 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133 36.83305133]",para,"[30.0, 60.0]","[45.60000000000003, 46.80000000000005]","[30.13276932219378, 61.179345944818124]"
sse,2548.6903093685914,2822.6133896399574,1689.504776013327,16789.70615681343,para,"[30.0, 60.0]","[45.60000000000003, 46.80000000000005]","[30.13276932219378, 61.179345944818124]"
params,[-904.38441726   20.6860981     1.        ],[ 8.08787675e+02 -2.91060651e+04 -7.73207554e+00],[ 6.75587456e+03 -3.16415528e+02  3.70441207e+00],[ 36.83305133  -9.89395081 -39.29532366],para,"[30.0, 60.0]","[45.60000000000003, 46.80000000000005]","[30.13276932219378, 61.179345944818124]"
stim_val,"[45.200000000000024, 46.600000000000044]","[45.10000000000002, 46.600000000000044]","[45.60000000000003, 46.80000000000005]","[43.4, 43.4]",para,"[30.0, 60.0]","[45.60000000000003, 46.80000000000005]","[30.13276932219378, 61.179345944818124]"
fitted_val,"[30.627216781700895, 59.58775411914189]","[29.882624623149127, 59.94230987388005]","[30.13276932219378, 61.179345944818124]","[36.83305133277513, 36.83305133277513]",para,"[30.0, 60.0]","[45.60000000000003, 46.80000000000005]","[30.13276932219378, 61.179345944818124]"
