31.3913 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025FD9FA4CA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025FD9FA4C40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025FD9FA4790>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025FDF63BAC0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
31.3914 	EXP 	window1: mouseVisible = True
31.3914 	EXP 	window1: backgroundImage = ''
31.3914 	EXP 	window1: backgroundFit = 'none'
31.3921 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
31.3921 	EXP 	window1: recordFrameIntervals = False
31.5578 	EXP 	window1: recordFrameIntervals = True
31.7411 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
31.7412 	EXP 	window1: recordFrameIntervals = False
31.7412 	EXP 	window1: mouseVisible = True
32.8518 	EXP 	2024_RDpaindiscrimination_maintask: status = STARTED
32.8520 	EXP 	window1: mouseVisible = True
32.8824 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.9795 	EXP 	window1: mouseVisible = True
32.9804 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([ 1.    ,  0.5059, -1.    ]), fillColorSpace='rgb', fillRGB=array([ 1.    ,  0.5059, -1.    ]), interpolate=True, lineColor=array([ 1.    ,  0.5059, -1.    ]), lineColorSpace='rgb', lineRGB=array([ 1.    ,  0.5059, -1.    ]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
32.9805 	EXP 	window1: mouseVisible = True
32.9809 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1.  ,  0.38,  0.88]), fillColorSpace='rgb', fillRGB=array([-1.  ,  0.38,  0.88]), interpolate=True, lineColor=array([-1.  ,  0.38,  0.88]), lineColorSpace='rgb', lineRGB=array([-1.  ,  0.38,  0.88]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
32.9810 	EXP 	window1: mouseVisible = True
32.9815 	EXP 	Created polygon_1_black = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-0.5, -0.5, -0.5]), fillColorSpace='rgb', fillRGB=array([-0.5, -0.5, -0.5]), interpolate=True, lineColor=array([-0.5, -0.5, -0.5]), lineColorSpace='rgb', lineRGB=array([-0.5, -0.5, -0.5]), lineWidth=1.0, name='polygon_1_black', opacity=1.0, ori=0.0, pos=array([ 0.   , -0.025]), size=array([0.4, 0.4]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
32.9816 	EXP 	window1: mouseVisible = True
