,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[26.60124635 29.96065758 33.32006882 36.67948006 40.0388913  43.39830253
 46.75771377 50.11712501 53.47653625 56.83594748 60.19535872 63.55476996
 66.91418119 70.27359243 73.63300367 76.99241491 80.35182614 83.71123738
 87.07064862 90.43005986 93.78947109 97.14888233]","[24.96251798 28.53469842 32.09956211 35.6571315  39.20742895 42.75047674
 46.28629706 49.81491199 53.33634354 56.85061361 60.35774404 63.85775657
 67.35067282 70.83651438 74.3153027  77.78705918 81.25180512 84.70956172
 88.16035011 91.60419134 95.04110637 98.47111607]","[12.31892679 19.98597672 27.19957674 33.95972685 40.26642704 46.11967733
 51.5194777  56.46582817 60.95872872 64.99817936 68.58418009 71.71673092
 74.39583183 76.62148283 78.39368391 79.71243509 80.57773636 80.98958772
 80.94798916 80.4529407  79.50444232 78.10249403]","[27.13954059 30.3656729  33.60404563 36.85467967 40.11759594 43.3928153
 46.68035865 49.98024685 53.29250076 56.61714125 59.95418916 63.30366533
 66.6655906  70.03998579 73.42687171 76.82626919 80.23819902 83.662682
 87.09973892 90.54939056 94.01165769 97.48656107]",para,"[30.0, 60.0]","[48.2, 48.80000000000001]","[27.199576738210453, 60.95872872025939]"
sse,3162.3395726281387,3148.125688961601,2358.6384330726546,3207.115149366509,para,"[30.0, 60.0]","[48.2, 48.80000000000001]","[27.199576738210453, 60.95872872025939]"
params,[-1.58591615e+03  3.35941124e+01  1.00000000e+00],[ 3.50940392e+03 -3.39537294e+05  4.94438239e+01],[-5.60141227e+04  2.25549732e+03 -2.26724955e+01],[-5.20651430e+02  9.88418261e-03  2.82153090e+00],para,"[30.0, 60.0]","[48.2, 48.80000000000001]","[27.199576738210453, 60.95872872025939]"
stim_val,"[48.1, 49.000000000000014]","[48.1, 49.000000000000014]","[48.2, 48.80000000000001]","[48.1, 49.000000000000014]",para,"[30.0, 60.0]","[48.2, 48.80000000000001]","[27.199576738210453, 60.95872872025939]"
fitted_val,"[29.960657584882483, 60.195358720244485]","[28.534698422094607, 60.3577440440954]","[27.199576738210453, 60.95872872025939]","[30.36567290001267, 59.95418915841594]",para,"[30.0, 60.0]","[48.2, 48.80000000000001]","[27.199576738210453, 60.95872872025939]"
