trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,107.70740600000136,,0.006276799947954714,107.69104720000178,107.69144720002078,112.69117619993631,112.69118289998733,112.70759430003818,120.69104189996142,120.69104189996142,122.9076514999615,123.69099090003874,123.69099090003874,123.67452180001419,3.43,5.37,343,537,8,3,1.2,0.75,455,0,463,0.8,1,n,0.7163702000398189,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
1,0,1,0,123.69099090003874,,,,123.67563519999385,128.6745839000214,128.67459019995295,128.69103949994314,136.69112900004257,136.69112900004257,138.89115859998856,139.69116479996592,139.69116479996592,139.6746928000357,4.55,4.25,455,425,8,3,1.2,0.75,455,1,459,0.4,0,m,0.4291020999662578,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
2,0,2,0,139.69116479996592,,,,139.6755879999837,144.674715799978,144.6747223000275,144.69123390002642,152.6747320999857,152.6747320999857,154.89142739993986,155.67475599993486,155.67475599993486,155.65827100002207,3.3,5.5,330,550,8,3,1.2,0.75,455,2,462,0.7,1,n,0.48542829998768866,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
3,0,3,0,155.67475599993486,,,,155.65922979998868,160.65833030000795,160.65833729994483,160.6748355999589,168.65823980001733,168.65823980001733,170.87493339995854,171.65830410004128,171.65830410004128,171.64179449994117,3.48,5.32,348,532,8,3,1.2,0.75,455,3,462,0.7,1,n,0.5418442999944091,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
4,0,4,0,171.65830410004128,,,,171.64271389995702,176.6418514000252,176.64185789995827,176.65833420003764,184.64177690003999,184.64177690003999,186.85844480001833,187.64178679999895,187.64178679999895,187.62529150000773,3.31,5.49,331,549,8,3,1.2,0.75,455,0,460,0.49999999999999994,0,m,0.36268020002171397,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
5,0,5,0,187.64178679999895,,,,187.62618839996867,192.62534170004074,192.62534789997153,192.64180959993973,200.625258199987,200.625258199987,202.84196420002263,203.6252965000458,203.6252965000458,203.6088120000204,4.16,4.64,416,463,8,3,1.2,0.75,455,1,461,0.6,0,m,0.45905059995129704,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
6,0,6,0,203.6252965000458,,,,203.60976579994895,208.60886849998496,208.60887470003217,208.62536519998685,216.6087991000386,216.6087991000386,218.82542300003115,219.60882019996643,219.60882019996643,219.59231500001624,3.58,5.22,358,522,8,3,1.2,0.75,455,2,462,0.7,1,n,0.5602051999885589,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
7,0,7,0,219.60882019996643,,,,219.59326650004368,224.5923609000165,224.59236719994806,224.60880359995645,232.59224250004627,232.59224250004627,234.80898319999687,235.59232709999196,235.59232709999196,235.5758345000213,3.9,4.9,390,490,8,3,1.2,0.75,455,3,462,0.7,0,m,1.2282223000656813,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
8,0,8,0,235.59232709999196,,,,235.57677319995128,240.5758645000169,240.57587109995075,240.59240830002818,248.57580069999676,248.57580069999676,250.79248900001403,251.57581940002274,251.57581940002274,251.55936149996705,4.58,4.22,458,422,8,3,1.2,0.75,455,0,463,0.7999999999999999,1,n,0.6244257999351248,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
9,0,9,0,251.57581940002274,,,,251.56030150002334,256.5593897999497,256.5593962999992,256.5758890999714,264.559309400036,264.559309400036,266.77599620004185,267.55933620000724,267.55933620000724,267.5428725000238,4.63,4.17,463,417,8,3,1.2,0.75,455,1,463,0.7999999999999999,1,n,0.6814247000729665,None,,,,,,,,sub-017,COM3,45.5,2024-02-08_09h30.39.395,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99764810222439,2024-02-08 09h30.52.574584 -0500,
