trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,138.76439060037956,,0.012942500412464142,138.74806590005755,138.7484405003488,143.74798590037972,143.7479927004315,143.76449290011078,151.74791780021042,151.74791780021042,153.96465370012447,154.74793520011008,154.74793520011008,154.73146020015702,4.19,4.61,419,461,8,3,1.2,0.75,454,0,462,0.8,1,n,0.8486540000885725,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
1,0,1,0,154.74793520011008,,,,154.73266270011663,159.73148240009323,159.73148820037022,159.7479654001072,167.7480981000699,167.7480981000699,169.94809810025617,170.74804630037397,170.74804630037397,170.73179410025477,4.09,4.71,409,471,8,3,1.2,0.75,454,1,458,0.4,1,n,0.6527204001322389,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
2,0,2,0,170.74804630037397,,,,170.7327141002752,175.7316256002523,175.73163630021736,175.74807020043954,183.74822360044345,183.74822360044345,185.94824689999223,186.748292400036,186.748292400036,186.7317673000507,4.17,4.63,417,463,8,3,1.2,0.75,454,2,457,0.3,1,n,0.6969747003167868,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
3,0,3,0,186.748292400036,,,,186.7327118003741,191.7317879004404,191.73179390002042,191.74830240011215,199.7317717000842,199.7317717000842,201.94829790014774,202.73171800002456,202.73171800002456,202.71523940004408,4.04,4.76,404,476,8,3,1.2,0.75,454,3,457,0.3,0,m,1.2214627000503242,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
4,0,4,0,202.73171800002456,,,,202.7161727002822,207.71528860041872,207.7152950000018,207.7317672003992,215.7151753003709,215.7151753003709,217.93186740018427,218.71521510044113,218.71521510044113,218.69873820012435,4.7,4.1,470,409,8,3,1.2,0.75,454,0,460,0.6,1,n,0.5696360999718308,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
5,0,5,0,218.71521510044113,,,,218.699637000449,223.6987511999905,223.69875690015033,223.7152487002313,231.6986695001833,231.6986695001833,233.9153970000334,234.69870480010286,234.69870480010286,234.68222120031714,3.85,4.95,385,495,8,3,1.2,0.75,454,1,460,0.6,1,n,0.8178423997014761,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
6,0,6,0,234.69870480010286,,,,234.68311900040135,239.68226500041783,239.6822705999948,239.69876350043342,247.68217680044472,247.68217680044472,249.89881980000064,250.68210140010342,250.68210140010342,250.6657231003046,3.97,4.83,397,483,8,3,1.2,0.75,454,2,458,0.39999999999999997,1,n,1.0148789999075234,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
7,0,7,0,250.68210140010342,,,,250.66664430033416,255.6657306002453,255.66573680005968,255.6822076002136,263.6656498000957,263.6656498000957,265.8823069999926,266.66573410015553,266.66573410015553,266.649266500026,3.8,5.0,380,500,8,3,1.2,0.75,454,3,458,0.39999999999999997,1,n,0.879505299963057,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
8,0,8,0,266.66573410015553,,,,266.6502266000025,271.64924510009587,271.6492513003759,271.66574750002474,279.6491630002856,279.6491630002856,281.86584670003504,282.6491944002919,282.6491944002919,282.63270450010896,3.83,4.97,383,497,8,3,1.2,0.75,454,0,457,0.3,1,n,0.7953595998696983,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
9,0,9,0,282.6491944002919,,,,282.6336597003974,287.6327389003709,287.63274520030245,287.6492376001552,295.63265490019694,295.63265490019694,297.8493929002434,298.6326966001652,298.6326966001652,298.61621070001274,3.63,5.17,363,517,8,3,1.2,0.75,454,1,457,0.3,0,m,0.7564655998721719,None,,,,,,,,sub-043,COM3,45.4,2024-06-13_09h25.51.198,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9863830571935,2024-06-13 09h26.13.770394 -0400,
