trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,percu_or.stopped,responser.stopped,thermode_locali_pic.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,428.1222065000002,,,,,,,,428.1090422999987,433.10623179999857,433.10624259999895,433.12230949999866,445.1893091999991,445.10699209999984,3,inactive,44.5,445.10700670000006,448.2596988999994,63.99999999999992,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,496.4405408999992,,,,,,484.7419857999994,496.4248606000001,,,,,,,0,inactive,44.5,513.4252727999992,516.4605783999996,2.4999999999999964,2.964,448.26075200000014,448.2728118999985,484.7412900999989,496.42549599999984,501.4245820999986,501.4245941999998,501.4406784999992,513.5076475999995,513.4252595999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,516.4743843999986,,,,,,,,,,,,,,1,active,44.5,533.4594644999997,536.2777932999998,25.500000000000014,2.733,,,,516.4611319999985,521.4583595999993,521.4583711999985,521.4745062999991,533.5581411999992,533.4594275999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,542.4250211999988,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,536.2787162999994,542.4093458999996,542.4100088999985,547.4089651999984,547.4089779999995,547.4251492999992,554.9086651999987,554.9086651999987,557.9087366999993,557.9087366999993,558.3754159,558.3592222999996,3.77,5.03,377,503,7.5,1.2,0.75,pic-present,1,m,0.49571839999953227,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,1,0,1,0,558.3754159,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,558.3612400000002,563.3594228999991,563.3594361999985,563.3755339999989,570.875720099999,570.875720099999,573.8757747,573.8757747,574.3258028,574.3095990999991,3.3,5.5,330,550,7.5,1.2,0.75,pic-present,1,m,0.4249557000002824,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,2,0,2,0,574.3258028,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,574.311165699999,579.309733,579.3097453999999,579.3259110999988,586.8260949999985,586.8260949999985,589.8261831,589.8261831,590.2761988000002,590.2600938999985,3.51,5.29,351,529,7.5,1.2,0.75,pic-absent,0,n,0.4183520000005956,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,3,0,3,0,590.2761988000002,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,590.2616620999997,595.2601954000002,595.2602080999986,595.2763235999992,602.7765061999999,602.7765061999999,605.7765827999992,605.7765827999992,606.2265910999995,606.2104803999991,3.93,4.87,393,487,7.5,1.2,0.75,pic-present,1,m,0.4158732999985659,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,1,0,1,0,0,0,0,0,,,,,608.7766362999992,,,,,,606.2120785999996,608.7611206999991,,,,,,,2,active,44.5,625.7613283999999,629.7468515,0.5000000000001295,3.915,,,,608.7617484999992,613.7606187000001,613.7606307999995,613.7767829999993,625.8437436999993,625.7613167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,1,0,1,0,1,0,1,0,,,,,629.760485499999,,,,,,,,,,,,,,3,inactive,44.5,646.7451572999998,649.2471421999999,15.000000000000032,2.43,,,,629.7473928,634.7445305000001,634.7445424999987,634.7606118999993,646.8275937999988,646.7451454999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,0,0,0,0,654.6944337999994,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,649.2475094999991,654.6787415999988,654.6794175999985,659.678383299999,659.6783954000002,659.6945526999989,667.1781955999995,667.1781955999995,670.1781481999988,670.1781481999988,670.6448251000002,670.628729099999,3.52,5.28,352,528,7.5,1.2,0.75,pic-absent,0,n,0.8069883999996819,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,1,0,1,0,670.6448251000002,,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,670.630461499999,675.6287694000002,675.628781899999,675.6449436999992,683.1451511999985,683.1451511999985,686.1452049999989,686.1452049999989,686.5952204999994,686.5791207000002,4.09,4.71,409,471,7.5,1.2,0.75,pic-absent,0,n,0.8353583999996772,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,2,0,2,0,686.5952204999994,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,,686.5806920999985,691.5792506999987,691.5792635999987,691.5953424999989,699.0955058,699.0955058,702.0955973,702.0955973,702.5456080999993,702.5296363999987,3.32,5.48,332,548,7.5,1.2,0.75,pic-present,0,n,0.8289547999993374,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,3,0,3,0,702.5456080999993,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,702.5312140999995,707.5295546999987,707.5295678000002,707.5457315999993,715.0459343000002,715.0459343000002,718.0459891999999,718.0459891999999,718.495982299999,718.4798955999995,4.24,4.56,424,455,7.5,1.2,0.75,pic-present,1,m,0.4027719000005163,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,2,0,2,0,0,0,0,0,,,,,720.7793872000002,,,,,,718.4815153,720.763801699999,,,,,,,0,inactive,44.5,737.7641210999991,740.6828262999989,5.000000000000058,2.848,,,,720.7644421999994,725.7634259999995,725.7634385000001,725.779518899999,737.8464788000001,737.7641095999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,2,0,2,0,1,0,1,0,,,,,740.6965476999994,,,,,,,,,,,,,,1,active,44.5,757.6812143999996,760.6826022999994,4.000000000000058,2.931,,,,740.6833732999985,745.6805165999995,745.6805282999994,745.6966611999997,757.7636554000001,757.6812021999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,0,0,0,0,765.2305035999998,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,760.6830622999987,765.2147556999989,765.215403799999,770.2144681999998,770.2144809999991,770.2306098999998,777.7141226999993,777.7141226999993,780.7142026999991,780.7142026999991,781.1808956999994,781.1647795999997,3.44,5.36,344,536,7.5,1.2,0.75,pic-absent,0,n,1.4859964000006585,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,781.1808956999994,,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,781.1664939999991,786.1648415,786.1648547999994,786.1809870999987,793.6811832999992,793.6811832999992,796.6812749000001,796.6812749000001,797.1312680999999,797.1151672999986,3.54,5.26,354,526,7.5,1.2,0.75,pic-present,1,m,0.3830909000007523,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,797.1312680999999,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,797.1167374999986,802.1152517999999,802.1152646999999,802.1313965999998,809.6315735999997,809.6315735999997,812.6316682999986,812.6316682999986,813.0816624999989,813.0655818999985,4.23,4.57,423,457,7.5,1.2,0.75,pic-present,1,m,0.38067229999978736,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,813.0816624999989,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,813.0672777,818.0655988999988,818.0656116999999,818.0817836999995,825.5819539999993,825.5819539999993,828.5820630999988,828.5820630999988,829.0320520999994,829.0158524999988,3.42,5.38,342,538,7.5,1.2,0.75,pic-absent,0,n,2.254257399999915,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,3,0,3,0,0,0,0,0,,,,,831.8988075999987,,,,,,829.0174711,831.8830382999986,,,,,,,2,active,44.5,848.8836028999995,854.8182044999994,1.0000000000001295,5.864,,,,831.8836654999996,836.8828061999993,836.8828183999995,836.8989127999994,848.9658903999989,848.883590899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,3,0,3,0,1,0,1,0,,,,,854.8328279999987,,,,,,,,,,,,,,3,inactive,44.5,871.8331725999997,873.9860712999998,57.49999999999997,2.083,,,,854.8193112999998,859.8167448999993,859.8167568999997,859.8495065999996,,871.8331605999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,0,0,0,0,877.0332328999993,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,873.9869874999986,877.0177038000002,877.0183573999984,882.017224199999,882.0172366999996,882.0333618999994,889.5168861999991,889.5168861999991,892.5169319999986,892.5169319999986,892.9836440999989,892.9675706999988,4.11,4.69,411,469,7.5,1.2,0.75,pic-present,1,m,0.7356498000008287,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,1,0,1,0,892.9836440999989,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,892.9692973000001,897.9676609999988,897.9676736999991,897.983755199999,905.4839550999986,905.4839550999986,908.4840091999995,908.4840091999995,908.9340364999989,908.917847499999,3.7,5.1,370,509,7.5,1.2,0.75,pic-absent,1,m,0.42813740000019607,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,2,0,2,0,908.9340364999989,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,,908.9195521000001,913.9179614999994,913.9179745000001,913.9341456000002,921.4343467999988,921.4343467999988,924.4344079000002,924.4344079000002,924.8844286999993,924.8682503999989,3.77,5.03,377,503,7.5,1.2,0.75,pic-absent,0,n,0.5222272999999404,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,3,0,3,0,924.8844286999993,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,924.8698065999997,929.868348,929.8683607999992,929.8845382999989,937.3847009000001,937.3847009000001,940.3848091999989,940.3848091999989,940.8681631999989,940.8186460999987,3.37,5.43,337,543,7.5,1.2,0.75,pic-absent,0,n,0.7520017999995616,None,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,1008.3531562999997,,,,1003.8375898999984,1006.8042651999986,1006.8042792999986,1008.3374699999986,1008.3381216999987,1013.337186499999,1013.337198199999,1013.3532588999988,1025.4369181999991,1025.3379342999997,0,active,44.5,1025.3379483999997,1028.2737564,0.0,2.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.8200671999984,1003.8373121999994,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,1028.2869751999988,,,,,,,,1028.2751845999992,1033.2709974999998,1033.2710088999993,1033.2870900999987,1045.3540483999986,1045.2716949999995,1,active,44.5,1045.2717091999984,1048.3063304999996,3.0000000000000937,2.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,1048.3208232999987,,,,,,,,1048.3069263999987,1053.3048162999985,1053.3048276999998,1053.3209278999984,1065.3878888,1065.3054365999997,2,inactive,44.5,1065.3054539999994,1069.3070071999991,0.0,3.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,1069.3379929999992,,,,,,,,1069.3087459999988,1074.3214959999987,1074.321506799999,1074.3381097000001,,1086.3217810999995,3,inactive,44.5,1086.321794899999,1088.6234078999987,27.99999999999998,2.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,1088.6384624999992,,,,,,,,1088.6239962,1093.622483199999,1093.6224939999993,1093.6385647999996,1105.7055244999992,1105.6231897999987,0,active,44.5,1105.6232037999998,1108.274398399999,0.0,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,44.5,42.1,45.3,COM3,2024-01-29_11h08.46.110,2024_RDpaindiscrimination_maintask,2023.2.3,60.00686478564706,2024-01-29 11h09.22.758398 -0500,
