trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,94.82477259985171,,0.007195199839770794,94.80853769998066,94.80894019990228,99.80835710000247,99.80836369981989,99.82486219983548,107.80827789986506,107.80827789986506,110.02495729993097,110.80830149981193,110.80830149981193,110.79183309990913,3.49,5.31,349,531,8,3,1.2,0.75,475,0,483,0.8,None,None,,,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
1,0,1,0,110.80830149981193,,,,110.7929324998986,115.79184459988028,115.79185119993053,115.80835919990204,123.80847669998184,123.80847669998184,126.0085981998127,126.8085504998453,126.8085504998453,126.7920638998039,4.24,4.56,424,455,8,3,1.2,0.75,475,1,483,0.8,1,n,1.618052199948579,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
2,0,2,0,126.8085504998453,,,,126.79304829984903,131.79209259990603,131.7920990998391,131.80856559984386,139.79199879989028,139.79199879989028,142.00867749983445,142.7920282999985,142.7920282999985,142.77555679995567,4.16,4.64,416,463,8,3,1.2,0.75,475,2,479,0.4,1,n,0.9210783999878913,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
3,0,3,0,142.7920282999985,,,,142.77649610000663,147.77559389988892,147.7755998999346,147.7920909000095,155.77546029980294,155.77546029980294,157.9921975999605,158.77555049979128,158.77555049979128,158.75905539980158,4.49,4.31,449,430,8,3,1.2,0.75,475,3,478,0.3,0,m,1.1659701999742538,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
4,0,4,0,158.77555049979128,,,,158.76000299979933,163.75907519995235,163.7590858999174,163.77556340000592,171.75900329998694,171.75900329998694,173.97564539988525,174.75909949978814,174.75909949978814,174.74255089997314,4.06,4.74,405,474,8,3,1.2,0.75,475,0,481,0.6,0,m,1.9740726999007165,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
5,0,5,0,174.75909949978814,,,,174.74346439982764,179.74256929988042,179.74257509992458,179.75904779997654,187.74245469993912,187.74245469993912,189.9591840999201,190.7424502999056,190.7424502999056,190.72603949997574,3.73,5.07,373,507,8,3,1.2,0.75,475,1,484,0.8999999999999999,1,n,1.087315799901262,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
6,0,6,0,190.7424502999056,,,,190.72697469987907,195.7260537999682,195.72605969989672,195.74256429984234,203.72594179981388,203.72594179981388,205.94262939994223,206.72603169991635,206.72603169991635,206.70947959995829,3.51,5.29,351,529,8,3,1.2,0.75,475,2,484,0.8999999999999999,1,n,1.143291899934411,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
7,0,7,0,206.72603169991635,,,,206.71041959989816,211.7094895998016,211.70949539984576,211.72599619999528,219.70943809999153,219.70943809999153,221.92612849990837,222.70946749998257,222.70946749998257,222.69300559978,3.34,5.46,334,546,8,3,1.2,0.75,475,3,482,0.7,1,n,1.1042412999086082,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
8,0,8,0,222.70946749998257,,,,222.69403779995628,227.69307379983366,227.69307959987782,227.70952289993875,235.692980799824,235.692980799824,237.9096198999323,238.69292709999718,238.69292709999718,238.6764838998206,3.74,5.06,374,505,8,3,1.2,0.75,475,0,482,0.7,0,m,1.1565048000775278,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
9,0,9,0,238.69292709999718,,,,238.67739479988813,243.67652409989387,243.67652999982238,243.69294579979032,251.6764285999816,251.6764285999816,253.89307339978404,254.6764634998981,254.6764634998981,254.65997059992515,4.17,4.63,417,463,8,3,1.2,0.75,475,1,483,0.7999999999999999,1,n,1.2124363000039011,None,,,,,,,,sub-039,COM3,47.5,2024-06-03_13h24.44.714,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99685616873626,2024-06-03 13h24.58.010910 -0400,
