trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,percu_or.stopped,responser.stopped,thermode_locali_pic.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,1221.6865537000122,,,,,,1220.0716474000074,1221.6708196000254,,,,,,0,active,45.9,1236.67116540001,1241.239318100008,30.000000000000043,4.498,,1213.456270900002,1213.4696828000015,1220.0709802000201,1221.6714338000165,1226.6704834000266,1226.6704963000084,1226.6866685000132,1236.7535714000114,1236.6711528000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,0,0,0,0,1,0,1,0,,,,,1241.2704962000134,,,,,,,,,,,,,1,inactive,45.9,1256.2540931000258,1259.6739798000199,36.500000000000156,3.35,,,,,1241.2409471000137,1246.253837700002,1246.2538495000044,1246.2704582000151,,1256.2540815000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,0,0,0,0,1262.7041552000155,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,1259.6749437000253,1262.6884393000219,1262.6890855000238,1267.6881283000112,1267.6881417000259,1267.7042904000264,1275.187774400023,1275.187774400023,1278.1878611000138,1278.1878611000138,1278.6545235000085,1278.6383477000054,3.26,4.79,326,479,7.5,1.2,0.75,pic-present,1,n,0.9791010999761056,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,1278.6545235000085,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,,1278.6400521000032,1283.6382690000173,1283.6382826000045,1283.6546560999996,1291.1547908000066,1291.1547908000066,1294.1549099000113,1294.1549099000113,1294.6049098000221,1294.5887219000142,3.51,4.54,351,454,7.5,1.2,0.75,pic-absent,0,m,1.572110100009013,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,1294.6049098000221,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,,,,1294.5902755999996,1299.588873300003,1299.5888866000168,1299.6050121000153,1307.1051857999992,1307.1051857999992,1310.105252600013,1310.105252600013,1310.5552783000167,1310.5390906000102,3.74,4.31,374,430,7.5,1.2,0.75,pic-absent,0,m,1.3770633000240196,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,1310.5552783000167,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,,1310.5406520000251,1315.5392530000245,1315.53926770002,1315.5553817000182,1323.0555529000121,1323.0555529000121,1326.055640800012,1326.055640800012,1326.5056316000118,1326.489459400007,3.76,4.29,376,429,7.5,1.2,0.75,pic-present,0,m,1.1347034999926109,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,1,0,1,0,0,0,0,0,,,,,1329.489044100017,,,,,,1326.4910401000234,1329.4729366000101,,,,,,2,inactive,45.9,1344.47387050002,1347.3586188000045,41.50000000000003,2.815,,,,,1329.4736344999983,1334.473046500003,1334.4730601000192,1334.4891532000038,1344.5560751000012,1344.4738594000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,1,0,1,0,1,0,1,0,,,,,1347.3728991000098,,,,,,,,,,,,,3,active,45.9,1362.357467200025,1365.9087540000037,39.00000000000014,3.482,,,,,1347.3596426000004,1352.356731100008,1352.356743500015,1352.3730013000022,1362.4398172000074,1362.3574557000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,0,0,0,0,1369.223305600026,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,,1365.9093804000004,1369.2075661000272,1369.208219400025,1374.2072493000014,1374.207262800017,1374.223428600002,1381.706894300005,1381.706894300005,1384.7070007000002,1384.7070007000002,1385.173662300018,1385.1575220000232,3.74,4.31,374,430,7.5,1.2,0.75,pic-absent,0,m,1.2115332999965176,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,1,0,1,0,1385.173662300018,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,,1385.1592482000124,1390.157621500024,1390.1576351000112,1390.1737934999983,1397.6739501999982,1397.6739501999982,1400.674040300015,1400.674040300015,1401.1240287000255,1401.1078205000085,3.35,4.7,335,470,7.5,1.2,0.75,pic-present,1,n,1.0038348999805748,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,2,0,2,0,1401.1240287000255,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,,,1401.1093783000251,1406.1079762000008,1406.1079896000156,1406.1241648000141,1413.6243455000222,1413.6243455000222,1416.624389500008,1416.624389500008,1417.074417900003,1417.0582239000069,3.53,4.52,353,451,7.5,1.2,0.75,pic-present,1,n,1.0456016999960411,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,3,0,3,0,1417.074417900003,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,,1417.0597468000196,1422.0584851000167,1422.0584983000008,1422.074538100016,1429.5746713000117,1429.5746713000117,1432.5747737000056,1432.5747737000056,1433.0247903000272,1433.008617400017,3.77,4.28,377,428,7.5,1.2,0.75,pic-absent,0,m,1.279122300009476,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,2,0,2,0,0,0,0,0,,,,,1436.0081900000223,,,,,,1433.0102009000257,1435.9924165000266,,,,,,0,inactive,45.9,1450.9928477000212,1455.3106088000059,37.00000000000002,4.248,,,,,1435.9930280000262,1440.9921459000034,1440.9921587000135,1441.0083067000087,1451.0752091000031,1450.992836600024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,2,0,2,0,1,0,1,0,,,,,1455.3252894000034,,,,,,,,,,,,,1,active,45.9,1470.3100162000046,1473.0770048000268,48.00000000000008,2.698,,,,,1455.3111391999992,1460.309236000001,1460.3092486000096,1460.325402700022,1470.392326400004,1470.3100046000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,0,0,0,0,1476.2091115000076,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,,1473.077336300019,1476.1935397000052,1476.1941834000172,1481.193081000005,1481.1930954000272,1481.2092312000168,1488.6927082000184,1488.6927082000184,1491.6927961000183,1491.6927961000183,1492.1594790000236,1492.1433170000091,4.09,3.96,409,396,7.5,1.2,0.75,pic-present,1,n,0.9692291999817826,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,1,0,1,0,1492.1594790000236,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,,1492.1450291000074,1497.1434199000068,1497.1434330000193,1497.1596148000099,1504.6597678000107,1504.6597678000107,1507.659854700003,1507.659854700003,1508.109850000008,1508.0936882000242,3.43,4.62,343,462,7.5,1.2,0.75,pic-absent,0,m,1.3704789000039455,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,2,0,2,0,1508.109850000008,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,,1508.0952188000083,1513.0937796000217,1513.0937930000073,1513.1099834000051,1520.6101487000124,1520.6101487000124,1523.610258700006,1523.610258700006,1524.0602348000102,1524.0440712000127,3.25,4.8,325,480,7.5,1.2,0.75,pic-present,1,n,1.1798555999994278,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,3,0,3,0,1524.0602348000102,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,,1524.045623300015,1529.0442068999982,1529.0442206000153,1529.0603407000017,1536.56051510002,1536.56051510002,1539.5606035000237,1539.5606035000237,1540.010597000015,1539.9944400000095,3.59,4.46,359,446,7.5,1.2,0.75,pic-absent,1,n,1.032953699992504,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,3,0,3,0,0,0,0,0,,,,,1542.6606549000135,,,,,,1539.996012800024,1542.6449890000222,,,,,,2,active,45.9,1557.6453518000199,1561.0143098000262,40.00000000000001,3.3,,,,,1542.645603300014,1547.6444967999996,1547.6445127000043,1547.6607908000005,1557.7276975999994,1557.6453404000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,3,0,3,0,1,0,1,0,,,,,1561.0444613000145,,,,,,,,,,,,,3,inactive,45.9,1576.0281994000252,1578.5486032000044,45.500000000000085,2.45,,,,,1561.0158614000247,1566.0279348000186,1566.0279467000219,1566.0445127999992,,1576.0281869000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,0,0,0,0,1581.3949055999983,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,1578.549554199999,1581.3791588000022,1581.3798049000034,1586.3789035000082,1586.3789171000244,1586.3950095000037,1593.8785352999985,1593.8785352999985,1596.87858650001,1596.87858650001,1597.3452795000048,1597.3292293999984,3.75,4.3,375,430,7.5,1.2,0.75,pic-absent,0,m,1.1627995999879204,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,1,0,1,0,1597.3452795000048,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,,1597.3309320000117,1602.3292695000127,1602.3292828000267,1602.3454014000017,1609.8455732000002,1609.8455732000002,1612.8456257000216,1612.8456257000216,1613.29565070002,1613.279504200007,4.07,3.98,407,398,7.5,1.2,0.75,pic-present,1,n,1.060286800027825,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,2,0,2,0,1613.29565070002,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,,,,1613.2810398000001,1618.2796071000048,1618.2796206000203,1618.2957712000061,1625.7959417000238,1625.7959417000238,1628.795999200025,1628.795999200025,1629.2460265000118,1629.2298263000266,3.57,4.48,357,448,7.5,1.2,0.75,pic-absent,0,m,0.9134302999882493,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,3,0,3,0,1629.2460265000118,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,,1629.2313816000242,1634.2299714000255,1634.2299845000089,1634.2461252000066,1641.7463116,1641.7463116,1644.7463731000025,1644.7463731000025,1645.1963990000077,1645.1802403000183,4.18,3.87,418,387,7.5,1.2,0.75,pic-present,1,n,1.0028840999875683,None,,,,,sub-005,45.9,43.6,46.7,COM3,2024-01-25_11h16.10.782,2024_RDpaindiscrimination_maintask,2023.2.3,59.9783598070889,2024-01-25 11h16.39.381875 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.1816564000037,1650.0643247000116,1650.0643588000094,1660.0639197000128,,,,,,,,,,,
