,neutral,z1,z2,z3,z4,z5
0,37.7,37.6,37.6,37.6,37.6,37.7
1,37.7,37.6,37.6,37.6,37.6,37.7
2,37.7,37.7,37.7,37.7,37.7,37.9
3,37.7,38.5,38.5,38.5,38.5,38.8
4,37.7,39.9,39.8,39.8,39.9,40.3
5,37.6,41.2,41.1,41.1,41.2,41.6
6,37.6,42.3,42.3,42.3,42.4,42.8
7,37.5,43.6,43.5,43.5,43.6,44.1
8,37.5,44.8,44.7,44.7,44.9,45.3
9,37.5,45.5,45.4,45.4,45.6,46.0
10,37.5,45.5,45.5,45.5,45.6,45.9
11,37.4,45.4,45.4,45.4,45.5,45.8
12,37.4,45.5,45.4,45.4,45.6,45.9
13,37.4,45.5,45.5,45.5,45.6,45.9
14,37.4,45.5,45.5,45.5,45.6,45.8
15,37.4,45.5,45.5,45.5,45.6,45.9
16,37.4,45.6,45.5,45.5,45.6,45.9
17,37.5,45.6,45.5,45.5,45.6,45.8
18,37.5,45.6,45.5,45.5,45.6,45.9
19,37.5,45.6,45.5,45.5,45.6,45.9
20,37.5,45.6,45.6,45.6,45.6,45.9
21,37.5,45.6,45.6,45.6,45.6,45.9
22,37.5,45.6,45.6,45.6,45.6,45.9
23,37.5,45.6,45.6,45.6,45.6,45.9
24,37.5,45.6,45.6,45.6,45.6,45.9
25,37.5,45.6,45.6,45.6,45.6,45.9
26,37.5,45.6,45.6,45.6,45.7,45.9
27,37.6,45.6,45.6,45.6,45.7,45.9
28,37.6,45.6,45.6,45.6,45.7,45.9
29,37.6,45.6,45.6,45.6,45.7,45.9
30,37.6,45.6,45.6,45.6,45.7,45.9
31,37.6,45.6,45.6,45.6,45.7,45.9
32,37.6,45.6,45.6,45.6,45.7,45.9
33,37.6,45.6,45.6,45.6,45.7,45.9
34,37.6,45.6,45.6,45.6,45.7,45.9
35,37.6,45.7,45.6,45.6,45.7,45.9
36,37.6,45.7,45.6,45.6,45.7,45.9
37,37.6,45.7,45.6,45.6,45.7,45.9
38,37.6,45.9,45.8,45.9,45.9,46.1
39,37.6,46.4,46.3,46.3,46.4,46.7
40,37.6,46.5,46.5,46.5,46.6,46.8
41,37.6,46.4,46.4,46.4,46.5,46.6
42,37.6,46.4,46.4,46.4,46.5,46.6
43,37.6,46.5,46.4,46.5,46.5,46.7
44,37.6,46.5,46.4,46.4,46.5,46.6
45,37.6,46.5,46.4,46.4,46.5,46.6
46,37.6,46.5,46.4,46.5,46.5,46.7
47,37.6,46.5,46.4,46.4,46.5,46.6
48,37.6,46.2,46.2,46.2,46.2,46.3
49,37.6,45.7,45.7,45.7,45.7,45.8
50,37.6,45.6,45.6,45.6,45.6,45.7
51,37.6,45.7,45.7,45.7,45.8,45.9
52,37.6,45.7,45.7,45.7,45.7,45.8
53,37.7,45.7,45.6,45.7,45.7,45.8
54,37.7,45.7,45.7,45.7,45.7,45.9
55,37.7,45.7,45.7,45.7,45.7,45.9
56,37.7,45.7,45.7,45.7,45.7,45.8
57,37.7,45.7,45.7,45.7,45.7,45.8
58,37.7,45.7,45.7,45.7,45.6,45.9
59,37.7,45.7,45.7,45.7,45.6,45.8
60,37.7,45.7,45.7,45.7,45.6,45.8
61,37.7,45.7,45.7,45.7,45.6,45.9
62,37.7,45.7,45.7,45.7,45.6,45.8
63,37.7,45.7,45.7,45.7,45.6,45.8
64,37.7,45.7,45.7,45.7,45.6,45.9
65,37.7,45.7,45.7,45.7,45.6,45.8
66,37.7,45.7,45.7,45.7,45.7,45.8
67,37.7,45.7,45.7,45.7,45.7,45.8
68,37.7,45.7,45.7,45.7,45.7,45.8
69,37.7,45.7,45.7,45.7,45.7,45.8
70,37.7,45.7,45.7,45.7,45.7,45.8
71,37.7,45.7,45.7,45.7,45.7,45.8
72,37.7,45.7,45.7,45.7,45.7,45.8
73,37.7,45.7,45.7,45.7,45.7,45.8
74,37.7,45.7,45.7,45.7,45.7,45.8
75,37.7,45.7,45.7,45.7,45.7,45.8
76,37.7,45.7,45.7,45.7,45.7,45.8
77,37.7,45.7,45.7,45.7,45.7,45.8
78,37.7,45.7,45.7,45.7,45.7,45.8
79,37.7,45.7,45.7,45.7,45.7,45.8
80,37.7,45.7,45.7,45.7,45.7,45.8
81,37.7,45.7,45.7,45.7,45.7,45.8
82,37.7,45.7,45.7,45.7,45.7,45.8
83,37.7,45.7,45.7,45.7,45.7,45.8
84,37.7,45.8,45.7,45.7,45.7,45.8
85,37.7,45.8,45.7,45.7,45.7,45.8
86,37.7,45.8,45.7,45.7,45.7,45.8
87,37.7,45.8,45.7,45.7,45.8,45.8
88,37.7,45.9,45.7,45.7,45.8,45.8
89,37.7,45.9,45.8,45.7,45.9,45.8
90,37.7,45.9,45.9,45.8,45.9,45.8
91,37.7,45.8,45.8,45.8,45.7,45.7
92,37.7,43.6,43.7,43.6,43.6,43.6
93,37.8,38.4,38.5,38.3,38.4,38.3
94,38.0,36.4,36.3,36.4,36.4,36.4
95,38.0,38.3,38.2,38.3,38.3,38.3
96,38.1,38.2,38.4,38.3,38.2,38.2
97,38.1,37.1,37.1,37.1,37.1,37.1
98,38.1,37.8,37.4,37.5,37.6,37.8
99,38.1,38.4,38.2,38.2,38.2,38.4
100,38.1,37.8,38.1,38.1,37.9,37.8
101,38.0,37.4,37.7,37.7,37.4,37.4
102,38.0,37.8,37.5,37.5,37.5,37.6
103,38.0,38.1,37.6,37.6,37.6,37.7
104,38.0,38.1,37.6,37.6,37.5,37.5
