trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,,,,,2,0,2,0,,,,,0,0,0,0,761.439588899997,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,758.2753317999995,761.4231957999982,761.4234946999968,766.4232153999983,766.4232228000001,766.439600499998,774.423052099999,774.423052099999,777.3897878999996,777.4231182999974,777.4231182999974,777.4067005999968,3.59,5.21,359,521,8,1.2,0.75,pic-absent,0,m,0.3865016999989166,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,777.4231182999974,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,777.4072997999974,782.4066235999999,782.4066306999994,782.4231249999975,790.4066098999974,790.4066098999974,793.3732426999995,793.4065558999973,793.4065558999973,793.3901487999974,4.37,4.43,437,443,8,1.2,0.75,pic-absent,0,m,0.535103700000036,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,793.4065558999973,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,,,793.3906121,798.3901576999997,798.3901649,798.4065711999974,806.3900862999981,806.3900862999981,809.3567862999989,809.3901360999989,809.3901360999989,809.3736290999987,3.9,4.9,390,490,8,1.2,0.75,pic-present,0,m,1.4353102999994007,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,809.3901360999989,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,809.3741205999977,814.3736633999979,814.3736706999989,814.3901611000001,822.3735854999977,822.3735854999977,825.3403362999998,825.3736234999997,825.3736234999997,825.3571373999985,4.48,4.32,448,432,8,1.2,0.75,pic-present,1,n,0.4520501000006334,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,3,0,3,0,0,0,0,0,,,,,830.6902728999994,,,,,,825.3576552999984,830.6739548999976,,,,,,,2,inactive,47.3,847.6741543999997,850.4759785999995,49.499999999999964,2.782,,,,830.6742933999994,835.673881499999,835.673889499998,835.6903187999997,847.6741458999968,847.7071413999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,3,0,3,0,1,0,1,0,,,,,850.490498799998,,,,,,,,,,,,,,3,active,47.3,867.4743797999981,869.3756770999971,60.99999999999996,1.882,,,,850.4767009999996,855.4741556999979,855.474162999999,855.4904877999979,867.4743697999984,867.5072413999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,0,0,0,0,872.1074081999977,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,869.3762263999997,872.0910745000001,872.0914146999967,877.0910085999967,877.0910156999998,877.1074284999995,885.0908730999981,885.0908730999981,888.0575056999987,888.0909068999972,888.0909068999972,888.0744606999979,4.27,4.53,426,453,8,1.2,0.75,pic-absent,0,m,0.44679099999848404,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,1,0,1,0,888.0909068999972,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,888.0749885999976,893.0745410999989,893.0745486999986,893.0909734999987,901.0742718000001,901.0742718000001,904.0410214999974,904.0743554999972,904.0743554999972,904.057914099998,3.57,5.23,357,523,8,1.2,0.75,pic-absent,0,m,0.546666100002767,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,2,0,2,0,904.0743554999972,,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,,,904.0584069999968,909.057902499997,909.0579145999982,909.0744890999995,917.0578277999994,917.0578277999994,920.0245227999985,920.0578702999992,920.0578702999992,920.0413700999998,4.56,4.24,455,424,8,1.2,0.75,pic-present,1,n,0.41177389999938896,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,3,0,3,0,920.0578702999992,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,920.0418687999991,925.0414065999976,925.0414137999978,925.0579038999967,933.0413206999983,933.0413206999983,936.0080175999974,936.0412777999991,936.0412777999991,936.0248700999982,3.33,5.47,333,547,8,1.2,0.75,pic-absent,0,m,0.8437890999994124,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,1020.9589491999977,,,,1007.1925246999999,1017.7924884999993,1017.7924972000001,1020.9425276000002,1020.9428387999978,1025.942535299997,1025.9425420999978,1025.9589242000002,1037.975719799997,1037.942954099999,0,inactive,47.3,1037.9431815999997,1040.4771760999975,68.50000000000004,2.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.0252981999984,1007.1923948999975,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,1040.4924759999994,,,,,,,,1040.4780879999998,1045.4760347999982,1045.476041599999,1045.4924963999983,1057.5093452,1057.476584199998,1,active,45.7,1057.4767276999992,1059.1106923999978,40.0,1.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,1059.1260716999968,,,,,,,,1059.1114585999967,1064.1095253999993,1064.1095319999986,1064.1260874,1076.1428546999996,1076.1099312999977,2,active,45.7,1076.1100735,1079.5945229999998,33.000000000000036,3.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,1079.6095769999993,,,,,,,,1079.5952898999967,1084.5931458999985,1084.5931523,1084.6096070999993,1096.6263671999986,1096.5935342999983,3,inactive,47.3,1096.5936786999991,1099.2617481999987,77.99999999999986,2.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,1099.2764057999993,,,,,,,,1099.2625823999988,1104.259979999999,1104.2599864999975,1104.2764432999975,1116.2932325999973,1116.2603772999973,0,inactive,47.3,1116.2605235999981,1118.5117447999983,88.00000000000009,2.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,1118.5266013,,,,,,,,1118.5125324999972,1123.5101410999996,1123.5101479999976,1123.5266780999991,1135.5434298,1135.510560499999,1,active,45.7,1135.5107054999971,1137.1958860999985,13.999999999999995,1.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,1137.2100933999973,,,,,,,,1137.1966890999975,1142.1936723,1142.193679,1142.2102288999995,1154.2270690999976,1154.1941511999976,2,inactive,47.3,1154.1943021999978,1155.6295581999984,60.0,1.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,7,0,7,0,,,,,,,,,,,,,1155.6437147999968,,,,,,,,1155.6303793999978,1160.6272734999984,1160.6272800999977,1160.6437585999993,1172.660551099998,1172.6276814999983,3,inactive,47.3,1172.627824799998,1174.3789507000001,90.0,1.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,8,0,8,0,,,,,,,,,,,,,1174.3939052999995,,,,,,,,1174.3797115999987,1179.3773914999983,1179.3773984,1179.393893999997,1191.4106847000003,1191.3778169999969,0,active,45.7,1191.377964899999,1193.8627455999995,23.500000000000128,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,9,0,9,0,,,,,,,,,,,,,1193.877418,,,,,,,,1193.8635189999986,1198.8609631,1198.8609696999993,1198.877468999999,1210.8942611999992,1210.8613475999991,1,inactive,47.3,1210.8614940999978,1213.2630764999994,88.50000000000006,2.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,10,0,10,0,,,,,,,,,,,,,1213.2776460999994,,,,,,,,1213.263885299999,1218.2612053999983,1218.2612119999976,1218.277639699998,1230.2944167999995,1230.2616592999984,2,inactive,47.3,1230.2618038,1233.7805358999976,76.4999999999998,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,11,0,11,0,,,,,,,,,,,,,1233.7944449999995,,,,,,,,1233.781361999998,1238.7781761999977,1238.7781827,1238.7945516,1250.8114123999985,1250.7785272,3,active,45.7,1250.7786725999977,1253.7134406999976,15.500000000000174,2.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,12,0,12,0,,,,,,,,,,,,,1253.7280895999975,,,,,,,,1253.7142210999991,1258.7115709999998,1258.7115777,1258.728035799999,1270.744950299999,1270.7121138000002,0,active,45.7,1270.7122769999987,1273.147001199999,22.499999999999993,2.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,13,0,13,0,,,,,,,,,,,,,1273.1616085999995,,,,,,,,1273.1477995999994,1278.1451974999982,1278.1452045999977,1278.1616699999977,1290.178468299997,1290.1455992999981,1,inactive,47.3,1290.1457446999993,1292.7307380999991,62.49999999999996,2.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,14,0,14,0,,,,,,,,,,,,,1292.745148799997,,,,,,,,1292.7315539999981,1297.7287885999976,1297.7287954999993,1297.7451723999984,1309.7619455999993,1309.7290414999989,2,active,45.7,1309.7291893999973,1312.0314233999998,28.000000000000114,2.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,15,0,15,0,,,,,,,,,,,,,1312.045285199998,,,,,,,,1312.0322014999983,1317.02895,1317.0289574999988,1317.0453868999975,1329.0621949999986,1329.029326099997,3,active,45.7,1329.0294714999982,1332.632082799999,26.000000000000057,3.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,1355.1956946999999,,,,,,1352.1296090999967,1355.1793354000001,,,,,,,0,active,47.3,1372.1795144999996,1374.280741999999,60.0,2.082,1332.6326371999967,1332.6455000999995,1352.1292582999995,1355.1796435999968,1360.1792427999972,1360.1792507999999,1360.195743999997,1372.1795061999983,1372.212505399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,0,0,0,0,1,0,1,0,,,,,1374.2959110999982,,,,,,,,,,,,,,1,inactive,47.3,1391.2798775999981,1394.5968082,75.9999999999998,3.298,,,,1374.281458999998,1379.2794407000001,1379.2794482999998,1379.2959765999985,1391.2798694999983,1391.3127359999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,0,0,0,0,1400.0961672999983,,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,1394.5969667999998,1400.0798043999966,1400.0801272999997,1405.079706299999,1405.0797138999988,1405.0962325999972,1413.0796314,1413.0796314,1416.0463285999977,1416.0796606999975,1416.0796606999975,1416.0631982999985,4.49,4.31,449,430,8,1.2,0.75,pic-present,0,m,0.4083012000010058,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,1416.0796606999975,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,1416.0637543999983,1421.0632632999987,1421.0632700999995,1421.0797783999988,1429.0631614999984,1429.0631614999984,1432.029876499997,1432.0631853999985,1432.0631853999985,1432.0467371999985,3.78,5.02,378,501,8,1.2,0.75,pic-present,1,n,0.4133426000007603,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,1432.0631853999985,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,,,1432.0472121999992,1437.0467413999977,1437.0467482999993,1437.0632654999972,1445.0466938999998,1445.0466938999998,1448.0133663999986,1448.0467954999986,1448.0467954999986,1448.0302104000002,3.81,4.99,381,499,8,1.2,0.75,pic-absent,0,m,0.4176322999992408,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,1448.0467954999986,,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,1448.0306829999972,1453.0302502999984,1453.0302572999972,1453.0467474999969,1461.0303030999967,1461.0303030999967,1463.9968740999975,1464.0301978999996,1464.0301978999996,1464.0137265999983,3.28,5.52,328,552,8,1.2,0.75,pic-absent,0,m,0.5670758999985992,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,1,0,1,0,0,0,0,0,,,,,1467.0302271,,,,,,1464.0142000999986,1467.0139025999997,,,,,,,2,inactive,47.3,1484.0142534999977,1485.8338207999986,50.0,1.8,,,,1467.0142253999984,1472.0176777999986,1472.0176857999977,1472.0302269999993,1484.0142448999977,1484.047103599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,1,0,1,0,1,0,1,0,,,,,1485.8471610999986,,,,,,,,,,,,,,3,active,47.3,1502.831030199999,1506.0168521999985,69.49999999999983,3.167,,,,1485.8346464999995,1490.830601499998,1490.830608799999,1490.847111799998,1502.8310220999992,1502.863902899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,0,0,0,0,1509.9806495999983,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,1506.0174039999984,1509.9642563999987,1509.9645865999992,1514.9641854999973,1514.9641926999975,1514.9806967999975,1522.9641030999992,1522.9641030999992,1525.9308074999972,1525.9641495999967,1525.9641495999967,1525.9477123999968,4.06,4.74,405,474,8,1.2,0.75,pic-present,1,n,0.49176730000181124,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,1,0,1,0,1525.9641495999967,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,1525.9482670999969,1530.9477462999967,1530.947753299999,1530.9641936999978,1538.9476116999977,1538.9476116999977,1541.9143485999994,1541.9476818999974,1541.9476818999974,1541.9311861999995,4.16,4.64,416,463,8,1.2,0.75,pic-absent,0,m,0.588757200002874,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,2,0,2,0,1541.9476818999974,,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,,,1541.931640499999,1546.9312334999995,1546.9312409999984,1546.9477596999968,1554.9311934999969,1554.9311934999969,1557.8978451000003,1557.9311796000002,1557.9311796000002,1557.9147446999996,4.03,4.77,403,476,8,1.2,0.75,pic-present,0,m,0.7811777999995684,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,3,0,3,0,1557.9311796000002,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,1557.9152196999967,1562.914714999999,1562.914722999998,1562.9312629999986,1570.9146507999976,1570.9146507999976,1573.8813502999983,1573.9146798000002,1573.9146798000002,1573.8982311,3.85,4.95,385,495,8,1.2,0.75,pic-present,1,n,0.6013762000002316,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,2,0,2,0,0,0,0,0,,,,,1577.898103399999,,,,,,1573.8987289999968,1577.8816960999975,,,,,,,0,inactive,47.3,1594.8817889999991,1597.6334145,66.49999999999991,2.732,,,,1577.8820085999978,1582.8816340999983,1582.8816408999992,1582.8981097999967,1594.8817802999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,2,0,2,0,1,0,1,0,,,,,1597.6483603999986,,,,,,,,,,,,,,1,active,47.3,1614.6321998999993,1616.9334829,46.00000000000012,2.282,,,,1597.634149999998,1602.6318173,1602.631824199998,1602.6483305000002,1614.6321921999988,1614.6650730000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,0,0,0,0,1620.265201299997,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,1616.9336752999989,1620.2488363999983,1620.2492162999988,1625.2486804999971,1625.2486880999968,1625.2652185999978,1633.2485997999975,1633.2485997999975,1636.2153521999971,1636.2486331999971,1636.2486331999971,1636.2321456999998,4.04,4.76,404,476,8,1.2,0.75,pic-absent,0,m,0.5474299999987124,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,1,0,1,0,1636.2486331999971,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,1636.2327022999998,1641.2321809999994,1641.2321886999998,1641.248675499999,1649.2321771999996,1649.2321771999996,1652.198801399998,1652.2321284999998,1652.2321284999998,1652.215690099998,4.4,4.4,440,440,8,1.2,0.75,pic-absent,0,m,0.5046861000009812,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,2,0,2,0,1652.2321284999998,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,,,1652.2161476999972,1657.2156776999982,1657.2156851,1657.232193099997,1665.2156460999977,1665.2156460999977,1668.182300499997,1668.2156362999995,1668.2156362999995,1668.1992777999985,4.04,4.76,404,476,8,1.2,0.75,pic-present,1,n,0.32453999999779626,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,3,0,3,0,1668.2156362999995,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,1668.1997622999988,1673.1991806999977,1673.1991880999994,1673.2156848999985,1681.1990955,1681.1990955,1684.165797499998,1684.1991347999974,1684.1991347999974,1684.1827137999971,3.55,5.25,355,525,8,1.2,0.75,pic-present,1,n,0.3725215999984357,None,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,3,0,3,0,0,0,0,0,,,,,1688.4158339999994,,,,,,1684.1832170999987,1688.3994301999992,,,,,,,2,active,47.3,1705.3997070999976,1707.7680366999994,48.00000000000008,2.35,,,,1688.3997629999976,1693.3993788999978,1693.3993861999988,1693.4158946999996,1705.3996985999984,1705.4326879999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
1,0,1,0,,,,,3,0,3,0,1,0,1,0,,,,,1707.7828279999994,,,,,,,,,,,,,,3,inactive,47.3,1724.7668208999967,1727.452988099998,65.99999999999987,2.667,,,,1707.7687882999999,1712.7663553999992,1712.7663665999971,1712.7828004999974,1724.7668128999976,1724.7996727999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,47.3,45.7,48.1,COM3,2024-02-09_13h40.15.810,2024_RDpaindiscrimination_maintask,2023.2.3,59.99818805445658,2024-02-09 13h40.35.693963 -0500,
