,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 7.69162645 10.00948598 12.32734552 14.64520505 16.96306459 19.28092412
 21.59878365 23.91664319 26.23450272 28.55236225 30.87022179 33.18808132
 35.50594085 37.82380039 40.14165992 42.45951946 44.77737899 47.09523852
 49.41309806 51.73095759 54.04881712 56.36667666 58.68453619 61.00239573
 63.32025526 65.63811479 67.95597433 70.27383386 72.59169339 74.90955293
 77.22741246 79.54527199 81.86313153 84.18099106 86.4988506  88.81671013
 91.13456966 93.4524292  95.77028873]","[ 6.98369508  9.48044373 11.96563958 14.43936264 16.90169217 19.3527067
 21.79248405 24.22110132 26.6386349  29.0451605  31.44075314 33.82548715
 36.19943619 38.56267326 40.9152707  43.25730019 45.5888328  47.90993892
 50.22068835 52.52115024 54.81139315 57.09148501 59.36149317 61.62148436
 63.87152475 66.11167991 68.34201485 70.562594   72.77348122 74.97473983
 77.16643259 79.34862173 81.52136892 83.68473532 85.83878153 87.98356767
 90.11915332 92.24559755 94.36295893]","[ 6.53408536  9.14130673 11.73099143 14.30313946 16.85775084 19.39482555
 21.91436359 24.41636497 26.90082969 29.36775775 31.81714914 34.24900387
 36.66332193 39.06010333 41.43934807 43.80105615 46.14522756 48.4718623
 50.78096039 53.07252181 55.34654657 57.60303466 59.84198609 62.06340086
 64.26727896 66.4536204  68.62242517 70.77369329 72.90742473 75.02361952
 77.12227764 79.2033991  81.26698389 83.31303203 85.34154349 87.3525183
 89.34595644 91.32185792 93.28022273]","[ 8.35563151 10.52201465 12.69718669 14.88116197 17.07395484 19.27557961
 21.48605061 23.70538214 25.93358849 28.17068395 30.41668278 32.67159926
 34.93544762 37.2082421  39.48999694 41.78072635 44.08044454 46.3891657
 48.70690402 51.03367368 53.36948882 55.71436362 58.06831221 60.43134872
 62.80348727 65.18474198 67.57512695 69.97465626 72.38334399 74.80120422
 77.228251   79.66449838 82.1099604  84.56465109 87.02858447 89.50177453
 91.98423529 94.47598073 96.97702482]",para,"[30.0, 60.0]","[42.20000000000001, 43.50000000000003]","[29.367757748160102, 59.84198608871429]"
sse,7751.791527710611,7733.301898854236,7732.485688665103,7776.699390804169,para,"[30.0, 60.0]","[42.20000000000001, 43.50000000000003]","[29.367757748160102, 59.84198608871429]"
params,[-949.58436096   23.17859534    1.        ],[ 1.08366388e+03 -4.63223248e+04  1.72329095e+00],[-2.56947524e+03  9.85863172e+01 -8.76833175e-01],[-3.25293204e+02  1.58023403e-02  2.67617690e+00],para,"[30.0, 60.0]","[42.20000000000001, 43.50000000000003]","[29.367757748160102, 59.84198608871429]"
stim_val,"[42.30000000000001, 43.60000000000003]","[42.20000000000001, 43.50000000000003]","[42.20000000000001, 43.50000000000003]","[42.30000000000001, 43.60000000000003]",para,"[30.0, 60.0]","[42.20000000000001, 43.50000000000003]","[29.367757748160102, 59.84198608871429]"
fitted_val,"[30.87022178762777, 61.00239572535986]","[29.045160504621663, 59.361493165002]","[29.367757748160102, 59.84198608871429]","[30.416682782987778, 60.431348718657546]",para,"[30.0, 60.0]","[42.20000000000001, 43.50000000000003]","[29.367757748160102, 59.84198608871429]"
