,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 6.32834657  7.60987694  8.8914073  10.17293767 11.45446804 12.73599841
 14.01752878 15.29905915 16.58058952 17.86211989 19.14365026 20.42518063
 21.706711   22.98824137 24.26977174 25.55130211 26.83283248 28.11436285
 29.39589321 30.67742358 31.95895395 33.24048432 34.52201469 35.80354506
 37.08507543 38.3666058  39.64813617 40.92966654 42.21119691 43.49272728
 44.77425765 46.05578802 47.33731839 48.61884876 49.90037913 51.18190949
 52.46343986 53.74497023 55.0265006  56.30803097 57.58956134 58.87109171
 60.15262208 61.43415245 62.71568282 63.99721319 65.27874356 66.56027393
 67.8418043  69.12333467 70.40486504 71.6863954  72.96792577 74.24945614
 75.53098651 76.81251688 78.09404725 79.37557762 80.65710799 81.93863836
 83.22016873 84.5016991  85.78322947 87.06475984 88.34629021 89.62782058
 90.90935095 92.19088131 93.47241168 94.75394205 96.03547242 97.31700279]","[ 4.25533205  5.75212796  7.24150629  8.72352204 10.19822967 11.66568311
 13.12593574 14.57904045 16.02504959 17.464015   18.89598802 20.32101951
 21.7391598  23.15045877 24.5549658  25.9527298  27.34379923 28.72822205
 30.10604579 31.47731753 32.84208389 34.20039104 35.55228475 36.89781032
 38.23701264 39.56993619 40.89662501 42.21712275 43.53147265 44.83971754
 46.14189985 47.43806163 48.72824455 50.01248986 51.29083846 52.56333089
 53.83000727 55.09090741 56.34607071 57.59553624 58.83934272 60.07752849
 61.31013158 62.53718966 63.75874005 64.97481977 66.18546547 67.39071349
 68.59059987 69.78516029 70.97443013 72.15844447 73.33723806 74.51084537
 75.67930054 76.84263742 78.00088957 79.15409026 80.30227246 81.44546885
 82.58371185 83.71703357 84.84546587 85.96904031 87.0877882  88.20174058
 89.3109282  90.41538159 91.51513097 92.61020634 93.70063744 94.78645374]","[  9.75060567  10.71854569  11.69557524  12.68169433  13.67690296
  14.68120112  15.69458882  16.71706605  17.74863282  18.78928913
  19.83903497  20.89787035  21.96579527  23.04280972  24.12891371
  25.22410723  26.32839029  27.44176289  28.56422502  29.69577669
  30.8364179   31.98614864  33.14496891  34.31287873  35.48987808
  36.67596696  37.87114539  39.07541335  40.28877084  41.51121787
  42.74275444  43.98338054  45.23309618  46.49190136  47.75979607
  49.03678032  50.3228541   51.61801742  52.92227028  54.23561267
  55.5580446   56.88956607  58.23017707  59.57987761  60.93866768
  62.30654729  63.68351644  65.06957512  66.46472334  67.86896109
  69.28228838  70.70470521  72.13621157  73.57680747  75.02649291
  76.48526788  77.95313239  79.43008643  80.91613002  82.41126313
  83.91548579  85.42879797  86.9511997   88.48269096  90.02327176
  91.57294209  93.13170196  94.69955137  96.27649031  97.86251879
  99.45763681 101.06184436]","[ 7.71038957  8.85879988 10.01104051 11.16711489 12.32702645 13.49077862
 14.6583748  15.82981842 17.00511287 18.18426155 19.36726787 20.5541352
 21.74486695 22.93946648 24.13793718 25.3402824  26.54650553 27.75660992
 28.97059891 30.18847588 31.41024415 32.63590707 33.86546798 35.0989302
 36.33629706 37.57757189 38.822758   40.07185869 41.32487728 42.58181707
 43.84268136 45.10747343 46.37619658 47.64885408 48.92544922 50.20598527
 51.4904655  52.77889317 54.07127154 55.36760387 56.6678934  57.97214339
 59.28035707 60.59253768 61.90868846 63.22881262 64.5529134  65.88099401
 67.21305767 68.54910759 69.88914696 71.233179   72.5812069  73.93323385
 75.28926304 76.64929765 78.01334086 79.38139586 80.75346579 82.12955385
 83.50966318 84.89379694 86.28195829 87.67415038 89.07037635 90.47063934
 91.87494249 93.28328893 94.69568179 96.1121242  97.53261927 98.95717012]",para,"[30.0, 60.0]","[42.90000000000003, 45.30000000000006]","[29.69577669006344, 59.57987760517244]"
sse,6593.721791262016,6678.640321773482,6541.905476237621,6558.380526051055,para,"[30.0, 60.0]","[42.90000000000003, 45.30000000000006]","[29.69577669006344, 59.57987760517244]"
params,[-519.09910488   12.81530369    1.        ],[ 6.06836441e+02 -2.41984930e+04 -8.41932316e-01],[378.73407096 -27.63314592   0.45447681],[-1.90751125e+02  3.00426155e-02  2.36853720e+00],para,"[30.0, 60.0]","[42.90000000000003, 45.30000000000006]","[29.69577669006344, 59.57987760517244]"
stim_val,"[42.800000000000026, 45.20000000000006]","[42.800000000000026, 45.10000000000006]","[42.90000000000003, 45.30000000000006]","[42.90000000000003, 45.30000000000006]",para,"[30.0, 60.0]","[42.90000000000003, 45.30000000000006]","[29.69577669006344, 59.57987760517244]"
fitted_val,"[29.395893214865964, 60.15262208011825]","[30.106045794679744, 60.07752849378187]","[29.69577669006344, 59.57987760517244]","[30.188475876909166, 60.59253768467664]",para,"[30.0, 60.0]","[42.90000000000003, 45.30000000000006]","[29.69577669006344, 59.57987760517244]"
