trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,percu_or.stopped,responser.stopped,thermode_locali_pic.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,0,15,0,15,0,,,,,,,,,,,,,1338.5937109000006,,,,,,,,1338.5804592000004,1343.577781,1343.5777927,1343.5938179000004,1355.5784612000007,3,active,46.9,1355.5784755000004,1360.2979391000008,1.0000000000002005,4.65,1355.6608061999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,1379.1280329,,,,,,1377.5463827000003,1379.1123793999996,,,,,,0,active,46.9,1396.1128241000006,1403.2636789999997,27.00000000000001,7.081,,1360.2990241999996,1360.3110551999998,1377.5457002000003,1379.1129834000003,1384.112048500001,1384.1120615,1384.1281612000002,1396.1951270000009,1396.1128112999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,0,0,0,0,1,0,1,0,,,,,1403.2787764000004,,,,,,,,,,,,,1,inactive,46.9,1420.2632979999998,1423.932356700001,47.50000000000008,3.6,,,,,1403.2647140000008,1408.2626999000004,1408.2627119999997,1408.278784600001,1420.3457275,1420.2632861000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,0,0,0,0,1426.1958863,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,1423.9332964999994,1426.1801293999997,1426.1807800000006,1431.1798512999994,1431.1798639000008,1431.196012800001,1438.6795124,1438.6795124,1441.6795868999998,1441.6795868999998,1442.1462838000007,1442.1300869000006,3.33,5.47,333,547,7.5,1.2,0.75,pic-present,1,n,0.43433340000046883,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,1442.1462838000007,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,,1442.1317942000005,1447.1303750999996,1447.1303891000007,1447.1464773999996,1454.6465960000005,1454.6465960000005,1457.646655300001,1457.646655300001,1458.0966810999998,1458.0806183999994,3.48,5.32,348,532,7.5,1.2,0.75,pic-absent,0,m,0.4597290999990946,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,1458.0966810999998,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,,1458.0821601000007,1463.0807181,1463.0807320000004,1463.0967882000004,1470.596991100001,1470.596991100001,1473.5970357999995,1473.5970357999995,1474.0470776000002,1474.0309006000007,3.91,4.89,391,488,7.5,1.2,0.75,pic-present,1,n,0.7808022999997775,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,1474.0470776000002,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,,1474.0324423000002,1479.0311082000007,1479.0311213000004,1479.0472054000002,1486.5473887000007,1486.5473887000007,1489.5474455000003,1489.5474455000003,1489.9974545999994,1489.9813814999998,3.93,4.87,393,487,7.5,1.2,0.75,pic-absent,0,m,0.6383779000007053,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,1,0,1,0,0,0,0,0,,,,,1493.1642217000008,,,,,,1489.9829577,1493.1484559,,,,,,2,inactive,46.9,1510.1489474999998,1515.1839555999995,35.00000000000013,4.966,,,,,1493.1490739,1498.1482039000002,1498.1482161999993,1498.1643237999997,1510.2313137,1510.1489359999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,1,0,1,0,1,0,1,0,,,,,1515.1982176000001,,,,,,,,,,,,,3,active,46.9,1532.1829791,1539.8362601999997,19.000000000000213,7.585,,,,,1515.1849567000008,1520.1820561000004,1520.1820681999998,1520.1983318000002,1532.2651925999999,1532.1829670999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,0,0,0,0,1543.2821292000008,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,1539.8371855000005,1543.266388600001,1543.2670471000001,1548.2661086999997,1548.2661215999997,1548.2822383000002,1555.7657565000009,1555.7657565000009,1558.7658346000007,1558.7658346000007,1559.232525200001,1559.216336200001,3.9,4.9,390,490,7.5,1.2,0.75,pic-present,1,n,0.3764479000001302,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,1,0,1,0,1559.232525200001,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,,1559.2180341000003,1564.2165375000004,1564.216550000001,1564.2326551999995,1571.732818800001,1571.732818800001,1574.732890700001,1574.732890700001,1575.1829238999999,1575.1667099000006,3.81,4.99,381,499,7.5,1.2,0.75,pic-absent,0,m,0.5411278999999922,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,2,0,2,0,1575.1829238999999,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,,,1575.1682466000002,1580.1670453000006,1580.1670582999996,1580.1830308999997,1587.6832293999996,1587.6832293999996,1590.6832900000009,1590.6832900000009,1591.1333171000006,1591.1171388000002,3.81,4.99,381,499,7.5,1.2,0.75,pic-present,1,n,0.44317339999906835,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,1,0,1,0,,,,,3,0,3,0,1591.1333171000006,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,,1591.118675900001,1596.117342900001,1596.1173562999993,1596.1334430999996,1603.6336336000004,1603.6336336000004,1606.6336677,1606.6336677,1607.0837155000008,1607.0675260999997,3.88,4.92,388,492,7.5,1.2,0.75,pic-absent,0,m,0.531915300000037,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,2,0,2,0,0,0,0,0,,,,,1609.4337747000009,,,,,,1607.0690969000007,1609.418177200001,,,,,,0,inactive,46.9,1626.4184975000007,1630.3027292000006,43.0000000000001,3.815,,,,,1609.4187987999994,1614.4176829999997,1614.4176951999998,1614.4338764999993,1626.5008500000004,1626.4184860000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,2,0,2,0,1,0,1,0,,,,,1630.3176280000007,,,,,,,,,,,,,1,active,46.9,1647.3023964999993,1652.321049100001,38.50000000000015,4.95,,,,,1630.3032801999998,1635.3015890000006,1635.3016012999997,1635.3177477999998,1647.3847232000007,1647.3023845999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,0,0,0,0,1655.3015782000002,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,1652.3217177000006,1655.2859678999994,1655.2866297,1660.2855371000005,1660.2855493999996,1660.3183986000004,1667.7852222000001,1667.7852222000001,1670.7852681000004,1670.7852681000004,1671.2686771000008,1671.2525466999996,3.92,4.88,392,488,7.5,1.2,0.75,pic-absent,0,m,0.6528698000001896,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,1,0,1,0,1671.2686771000008,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,,1671.2542508999995,1676.2526355999998,1676.252648900001,1676.2687669000006,1683.7689525999995,1683.7689525999995,1686.7690070000008,1686.7690070000008,1687.219035600001,1687.2028487999996,4.21,4.59,421,459,7.5,1.2,0.75,pic-present,1,n,0.524967999999717,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,2,0,2,0,1687.219035600001,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,,1687.2043943999997,1692.203049400001,1692.2030625000007,1692.2191351000001,1699.7193487999994,1699.7193487999994,1702.7194228999997,1702.7194228999997,1703.169435400001,1703.1532912000002,3.37,5.43,337,543,7.5,1.2,0.75,pic-absent,0,m,1.0347776999988127,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,2,0,2,0,,,,,3,0,3,0,1703.169435400001,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,,1703.1548507999996,1708.1533973999994,1708.1534114000006,1708.1695698000003,1715.6697108999997,1715.6697108999997,1718.669797800001,1718.669797800001,1719.1198279,1719.1036530000001,3.51,5.29,351,529,7.5,1.2,0.75,pic-present,1,n,0.5603059999994002,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,3,0,3,0,0,0,0,0,,,,,1721.3532164000007,,,,,,1719.1052323000004,1721.3374332000003,,,,,,2,active,46.9,1738.3379769000003,1742.9068817999996,28.49999999999998,4.5,,,,,1721.3380679000002,1726.3371518000004,1726.3371640999994,1726.3533232999998,1738.4202917000002,1738.337965300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,3,0,3,0,1,0,1,0,,,,,1742.9370921999998,,,,,,,,,,,,,3,inactive,46.9,1759.9208928000007,1763.9245157000005,39.999999999999964,3.935,,,,,1742.9084397999995,1747.9205982000003,1747.9206097999995,1747.9372108999996,,1759.9208799999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,0,0,0,0,1766.6543378999995,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,1763.925436200001,1766.6386702,1766.6393284999995,1771.6383888,1771.6384011999999,1771.6544704999997,1779.1379443999995,1779.1379443999995,1782.1380396999994,1782.1380396999994,1782.6047177,1782.5885710000002,3.34,5.46,334,546,7.5,1.2,0.75,pic-absent,0,m,0.48023379999904137,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,1,0,1,0,1782.6047177,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,,1782.5902645000006,1787.5886926000003,1787.5887058999997,1787.6048637000004,1795.1050281000007,1795.1050281000007,1798.1051203000006,1798.1051203000006,1798.555128,1798.538923,3.94,4.86,394,486,7.5,1.2,0.75,pic-present,1,n,0.4089553999983764,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,2,0,2,0,1798.555128,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,,,1798.5404614,1803.5390969,1803.5391101999994,1803.555257600001,1811.0554040999996,1811.0554040999996,1814.05552,1814.05552,1814.5055334000008,1814.4893482000007,3.47,5.33,347,533,7.5,1.2,0.75,pic-absent,0,m,0.3584095999995043,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
1,0,1,0,,,,,3,0,3,0,,,,,3,0,3,0,1814.5055334000008,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,,1814.4908864000008,1819.4894691000009,1819.4894820999998,1819.5056559000004,1827.0058191999997,1827.0058191999997,1830.0059137000007,1830.0059137000007,1830.4559066000002,1830.4398641999996,3.86,4.94,386,494,7.5,1.2,0.75,pic-present,1,n,0.5884007000004203,None,,,,,sub-007,46.9,46,47.9,COM3,2024-01-29_09h43.57.090,2024_RDpaindiscrimination_maintask,2023.2.3,60.00340819345127,2024-01-29 09h44.23.765859 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.4412687999993,1852.7743984999997,1852.7744352000009,1862.7739366000005,,,,,,,,,,,
