,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ -1.70446781   0.31085379   2.32617539   4.34149699   6.35681859
   8.3721402   10.3874618   12.4027834   14.418105    16.4334266
  18.4487482   20.46406981  22.47939141  24.49471301  26.51003461
  28.52535621  30.54067781  32.55599942  34.57132102  36.58664262
  38.60196422  40.61728582  42.63260742  44.64792903  46.66325063
  48.67857223  50.69389383  52.70921543  54.72453703  56.73985864
  58.75518024  60.77050184  62.78582344  64.80114504  66.81646664
  68.83178825  70.84710985  72.86243145  74.87775305  76.89307465
  78.90839625  80.92371786  82.93903946  84.95436106  86.96968266
  88.98500426  91.00032586  93.01564747  95.03096907  97.04629067
  99.06161227 101.07693387]","[-3.20078435 -0.95283707  1.28385629  3.50938005  5.72381767  7.92725176
 10.11976415 12.30143584 14.47234703 16.63257713 18.78220478 20.92130784
 23.04996342 25.16824787 27.27623679 29.37400508 31.46162687 33.53917561
 35.60672403 37.66434416 39.71210734 41.75008422 43.77834481 45.79695841
 47.80599369 49.80551866 51.79560069 53.77630652 55.74770225 57.70985338
 59.66282477 61.6066807  63.54148483 65.46730025 67.38418946 69.29221436
 71.1914363  73.08191606 74.96371387 76.8368894  78.70150177 80.55760956
 82.40527083 84.2445431  86.07548338 87.89814815 89.7125934  91.51887459
 93.31704672 95.10716425 96.8892812  98.66345107]","[  8.65616176   9.36061221  10.11856811  10.93002948  11.79499631
  12.7134686   13.68544635  14.71092956  15.78991823  16.92241237
  18.10841196  19.34791702  20.64092753  21.98744351  23.38746494
  24.84099184  26.3480242   27.90856202  29.5226053   31.19015404
  32.91120824  34.6857679   36.51383303  38.39540361  40.33047966
  42.31906116  44.36114813  46.45674055  48.60583844  50.80844179
  53.0645506   55.37416487  57.7372846   60.15390979  62.62404045
  65.14767656  67.72481814  70.35546517  73.03961767  75.77727562
  78.56843904  81.41310792  84.31128226  87.26296206  90.26814732
  93.32683804  96.43903422  99.60473587 102.82394297 106.09665553
 109.42287356 112.80259705]","[ -0.43125532   1.40555947   3.24970039   5.10117919   6.96000762
   8.82619742  10.69976032  12.58070803  14.46905227  16.36480474
  18.26797713  20.17858113  22.09662841  24.02213064  25.95509948
  27.89554658  29.84348357  31.7989221   33.76187377  35.73235022
  37.71036304  39.69592383  41.68904418  43.68973567  45.69800987
  47.71387836  49.73735267  51.76844436  53.80716497  55.85352602
  57.90753904  59.96921555  62.03856704  64.11560501  66.20034096
  68.29278636  70.39295268  72.50085139  74.61649394  76.73989178
  78.87105636  81.00999909  83.15673142  85.31126474  87.47361047
  89.64378001  91.82178475  94.00763607  96.20134535  98.40292395
 100.61238324 102.82973457]",para,"[30.0, 60.0]","[43.800000000000026, 45.30000000000005]","[29.52260529864452, 60.15390979458425]"
sse,5462.022020976124,5645.603303272254,5010.937646893766,5345.013314492776,para,"[30.0, 60.0]","[43.800000000000026, 45.30000000000005]","[29.52260529864452, 60.15390979458425]"
params,[-848.13954052   20.15321602    1.        ],[ 8.92597964e+02 -3.56076719e+04 -2.25036656e+00],[ 4.44320476e+03 -2.17945958e+02  2.67527304e+00],[-2.88166000e+02  1.30459316e-02  2.67581649e+00],para,"[30.0, 60.0]","[43.800000000000026, 45.30000000000005]","[29.52260529864452, 60.15390979458425]"
stim_val,"[43.60000000000002, 45.100000000000044]","[43.50000000000002, 45.00000000000004]","[43.800000000000026, 45.30000000000005]","[43.60000000000002, 45.100000000000044]",para,"[30.0, 60.0]","[43.800000000000026, 45.30000000000005]","[29.52260529864452, 60.15390979458425]"
fitted_val,"[30.54067781402398, 60.77050183925235]","[29.374005079186418, 59.66282477020843]","[29.52260529864452, 60.15390979458425]","[29.843483572747402, 59.969215549030025]",para,"[30.0, 60.0]","[43.800000000000026, 45.30000000000005]","[29.52260529864452, 60.15390979458425]"
