trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,percu_or.stopped,responser.stopped,thermode_locali_pic.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,149.7112214000008,,0.007905400001618546,144.21202480000284,144.21272500000123,146.97886110000036,146.97887600000104,149.69546590000027,149.69608380000136,154.69519690000016,154.6952095000015,154.71132480000233,164.7949105000007,164.69585759999973,0,inactive,47.3,164.6958725000004,167.61366140000246,33.00000000000003,2.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,167.62829690000217,,,,,,,,167.61464820000037,172.6122639999994,172.6122757000012,172.62841910000134,182.69532620000246,182.61295450000034,1,inactive,47.3,182.6129690000016,185.7307949999995,32.000000000000064,3.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,185.745392300003,,,,,,,,185.73187859999962,190.72932930000024,190.72934069999974,190.74551030000293,200.81241720000253,200.73006019999957,2,active,42.4,200.730075200001,205.74841630000083,2.5000000000002003,4.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,205.77920730000187,,,,,,,,205.75016550000146,210.76267700000244,210.76268840000193,210.7792928000017,,220.76291960000162,3,active,42.4,220.76293440000154,226.81472680000297,1.5000000000000002,5.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,226.84636090000276,,,,,,,,226.8159495,231.8298496000025,231.82986060000258,231.84642800000074,,241.83009460000176,0,inactive,47.3,241.83010950000244,246.18359810000038,25.000000000000195,4.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,246.19680900000094,,,,,,,,246.18417799999952,251.18077110000013,251.1807828000019,251.19690660000197,261.2638248000003,261.18138980000003,1,active,42.4,261.1814048000015,265.9672664000027,0.0,4.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,265.9805987,,,,,,,,265.96784820000175,270.9645805,270.96459250000044,270.98069750000286,281.0476208,280.9650733000017,2,active,42.4,280.96509460000016,285.5998658999997,1.5000000000001297,4.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,285.6143986999996,,,,,,,,285.6004439999997,290.59845549999955,290.5984672000013,290.6145136000014,300.6814095000009,300.5990512999997,3,inactive,47.3,300.59906709999996,304.06716790000064,45.499999999999915,3.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,304.09820580000087,,,,,,,,304.06890589999966,309.0816527999996,309.08166429999983,309.09825679999994,,319.0819033000007,0,active,42.4,319.08191910000096,323.5502367000008,0.0,4.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,323.5653947999999,,,,,,,,323.55144830000063,328.54925580000054,328.54926759999944,328.5653818999999,338.6322964000028,338.5498866000016,1,active,42.4,338.54990100000214,341.4670987999998,0.0,2.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-002,47.3,42.4,48.8,COM3,2024-01-23_15h00.05.096,2024_RDpaindiscrimination_maintask,2023.2.3,59.99671218045638,2024-01-23 15h00.31.940298 -0500,
