,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[24.50422821 25.38913558 26.27404296 27.15895033 28.0438577  28.92876508
 29.81367245 30.69857982 31.5834872  32.46839457 33.35330195 34.23820932
 35.12311669 36.00802407 36.89293144 37.77783881 38.66274619 39.54765356
 40.43256094 41.31746831 42.20237568 43.08728306 43.97219043 44.8570978
 45.74200518 46.62691255 47.51181992 48.3967273  49.28163467 50.16654205
 51.05144942 51.93635679 52.82126417 53.70617154 54.59107891 55.47598629
 56.36089366 57.24580104 58.13070841 59.01561578 59.90052316 60.78543053]","[24.60933752 25.5229676  26.4339582  27.34232073 28.24806657 29.15120699
 30.05175323 30.94971644 31.84510772 32.73793811 33.62821858 34.51596003
 35.40117331 36.28386921 37.16405845 38.04175169 38.91695953 39.78969252
 40.65996114 41.52777581 42.3931469  43.25608471 44.11659949 44.97470143
 45.83040067 46.68370728 47.53463129 48.38318266 49.22937129 50.07320705
 50.91469974 51.75385909 52.59069481 53.42521652 54.25743382 55.08735623
 55.91499324 56.74035427 57.5634487  58.38428584 59.20287499 60.01922535]","[44.82312013 42.44705547 40.23821821 38.19660836 36.32222591 34.61507087
 33.07514324 31.70244301 30.49697019 29.45872477 28.58770676 27.88391615
 27.34735295 26.97801716 26.77590877 26.74102779 26.87337422 27.17294805
 27.63974928 28.27377792 29.07503397 30.04351742 31.17922828 32.48216655
 33.95233222 35.58972529 37.39434578 39.36619367 41.50526896 43.81157166
 46.28510176 48.92585928 51.73384419 54.70905652 57.85149625 61.16116338
 64.63805792 68.28217987 72.09352922 76.07210598 80.21791014 84.53094171]","[42.20229406 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406
 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406
 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406
 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406
 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406
 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406
 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406 42.20229406]",para,"[30.0, 60.0]","[43.10000000000003, 44.50000000000005]","[30.043517423770027, 61.161163380405924]"
sse,8583.888446885192,8636.846222598679,6783.61916068606,10305.00992074055,para,"[30.0, 60.0]","[43.10000000000003, 44.50000000000005]","[30.043517423770027, 61.161163380405924]"
params,[-338.307795      8.84907374    1.        ],[ 6.56183812e+02 -4.35963418e+04  2.80280301e+01],[ 1.51087547e+04 -7.10229148e+02  8.36137029e+00],[42.20229406 -1.94771965 -9.53584941],para,"[30.0, 60.0]","[43.10000000000003, 44.50000000000005]","[30.043517423770027, 61.161163380405924]"
stim_val,"[41.60000000000001, 45.00000000000006]","[41.60000000000001, 45.10000000000006]","[43.10000000000003, 44.50000000000005]","[41.0, 41.0]",para,"[30.0, 60.0]","[43.10000000000003, 44.50000000000005]","[30.043517423770027, 61.161163380405924]"
fitted_val,"[29.81367245115655, 59.90052315615259]","[30.051753225473362, 60.019225346071835]","[30.043517423770027, 61.161163380405924]","[42.202294064542855, 42.202294064542855]",para,"[30.0, 60.0]","[43.10000000000003, 44.50000000000005]","[30.043517423770027, 61.161163380405924]"
