,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 11.41415209  13.8470415   16.27993091  18.71282032  21.14570974
  23.57859915  26.01148856  28.44437797  30.87726739  33.3101568
  35.74304621  38.17593562  40.60882504  43.04171445  45.47460386
  47.90749328  50.34038269  52.7732721   55.20616151  57.63905093
  60.07194034  62.50482975  64.93771916  67.37060858  69.80349799
  72.2363874   74.66927681  77.10216623  79.53505564  81.96794505
  84.40083446  86.83372388  89.26661329  91.6995027   94.13239211
  96.56528153  98.99817094 101.43106035 103.86394977 106.29683918
 108.72972859 111.162618  ]","[  9.66202078  12.32974838  14.9858263   17.63033067  20.26333699
  22.88492006  25.49515408  28.09411258  30.68186846  33.25849401
  35.82406087  38.37864008  40.92230209  43.45511673  45.97715324
  48.48848026  50.98916587  53.47927756  55.95888227  58.42804634
  60.88683558  63.33531525  65.77355005  68.20160414  70.61954116
  73.0274242   75.42531585  77.81327816  80.19137269  82.55966046
  84.91820202  87.26705741  89.60628616  91.93594735  94.25609956
  96.56680087  98.86810892 101.16008088 103.44277343 105.71624282
 107.98054484 110.23573482]","[-4.61189034  0.39313446  5.26625363 10.00746716 14.61677507 19.09417734
 23.43967398 27.65326499 31.73495037 35.68473012 39.50260423 43.18857271
 46.74263557 50.16479279 53.45504437 56.61339033 59.63983066 62.53436535
 65.29699441 67.92771784 70.42653564 72.7934478  75.02845434 77.13155524
 79.10275051 80.94204015 82.64942416 84.22490254 85.66847528 86.9801424
 88.15990388 89.20775973 90.12370994 90.90775453 91.55989349 92.08012681
 92.4684545  92.72487656 92.84939299 92.84200378 92.70270895 92.43150848]","[ 12.6665007   14.91314297  17.1681308   19.43147482  21.70318564
  23.98327388  26.27175014  28.56862498  30.873909    33.18761273
  35.50974674  37.84032156  40.1793477   42.52683569  44.88279602
  47.24723917  49.62017563  52.00161585  54.39157029  56.7900494
  59.19706359  61.61262329  64.0367389   66.46942082  68.91067943
  71.3605251   73.81896819  76.28601905  78.76168802  81.24598543
  83.73892158  86.24050679  88.75075135  91.26966553  93.79725961
  96.33354386  98.8785285  101.4322238  103.99463996 106.56578721
 109.14567575 111.73431578]",para,"[30.0, 60.0]","[41.80000000000001, 42.60000000000002]","[31.73495037007706, 59.63983065547109]"
sse,4251.977003281816,4083.5856777407253,3131.737362093776,4403.20644526191,para,"[30.0, 60.0]","[41.80000000000001, 42.60000000000002]","[31.73495037007706, 59.63983065547109]"
params,[-986.07050708   24.32889413    1.        ],[ 1.22879044e+03 -5.55912009e+04  4.59913446e+00],[-1.31703811e+04  5.91522866e+02 -6.59528158e+00],[-3.51615890e+02  3.09689039e-02  2.52390444e+00],para,"[30.0, 60.0]","[41.80000000000001, 42.60000000000002]","[31.73495037007706, 59.63983065547109]"
stim_val,"[41.80000000000001, 43.00000000000003]","[41.80000000000001, 43.00000000000003]","[41.80000000000001, 42.60000000000002]","[41.80000000000001, 43.00000000000003]",para,"[30.0, 60.0]","[41.80000000000001, 42.60000000000002]","[31.73495037007706, 59.63983065547109]"
fitted_val,"[30.877267387092957, 60.07194033828944]","[30.68186846414892, 60.88683558077446]","[31.73495037007706, 59.63983065547109]","[30.87390899612342, 59.197063588778065]",para,"[30.0, 60.0]","[41.80000000000001, 42.60000000000002]","[31.73495037007706, 59.63983065547109]"
