trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,123.68238569999812,,0.014488900022115558,123.66612180002267,123.66650580000714,128.66594070001156,128.66594700000132,128.68243500002427,136.6658940000052,136.6658940000052,138.88252949999878,139.66587320002145,139.66587320002145,139.64946120002423,4.53,4.27,453,426,8,3,1.2,0.75,494,0,502,0.8,1,n,1.1167751000029966,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
1,0,1,0,139.66587320002145,,,,139.65074000001187,144.64945029999944,144.64945680001983,144.6658366000047,152.6660547000065,152.6660547000065,154.866070100019,155.66607080001268,155.66607080001268,155.64956690001418,4.74,4.06,474,405,8,3,1.2,0.75,494,1,498,0.4,1,n,1.0175549999985378,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
2,0,2,0,155.66607080001268,,,,155.65059720000136,160.64959380001528,160.6496002000058,160.6661137000192,168.64949580002576,168.64949580002576,170.86618170002475,171.64955400000326,171.64955400000326,171.6330787000188,3.64,5.16,364,516,8,3,1.2,0.75,494,2,497,0.3,0,m,0.9338284999830648,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
3,0,3,0,171.64955400000326,,,,171.63416030001827,176.63303019999876,176.63303690002067,176.64953910000622,184.64965440001106,184.64965440001106,186.84967860000324,187.64968830000726,187.64968830000726,187.63321230001748,4.26,4.54,426,454,8,3,1.2,0.75,494,3,500,0.6,0,m,1.2536813000042457,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
4,0,4,0,187.64968830000726,,,,187.63421730001573,192.6332288000267,192.63323980002315,192.64973420000752,200.63318100001197,200.63318100001197,202.8498738000053,203.63323000000673,203.63323000000673,203.61670100002084,4.35,4.45,434,445,8,3,1.2,0.75,494,0,503,0.8999999999999999,1,n,1.0312029000197072,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
5,0,5,0,203.63323000000673,,,,203.61769970000023,208.61674130000756,208.61674840000342,208.63322680001147,216.61667660000967,216.61667660000967,218.83336800002144,219.61669140000595,219.61669140000595,219.60017090002657,3.4,5.4,340,540,8,3,1.2,0.75,494,1,503,0.8999999999999999,0,m,1.3707731000031345,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
6,0,6,0,219.61669140000595,,,,219.6011498000007,224.6002570000128,224.6002642000094,224.61675480002305,232.60023490001913,232.60023490001913,234.81679290000466,235.60018280000077,235.60018280000077,235.58371810000972,3.74,5.06,374,505,8,3,1.2,0.75,494,2,504,1,0,m,0.9069570999999996,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
7,0,7,0,235.60018280000077,,,,235.5847158000106,240.583801700006,240.58380890000262,240.60020800001803,248.60033040001872,248.60033040001872,250.8003479000181,251.60030830002506,251.60030830002506,251.5838677000138,4.69,4.11,469,411,8,3,1.2,0.75,494,3,504,1,1,n,1.0424818999890704,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
8,0,8,0,251.60030830002506,,,,251.58488249999937,256.58386290000635,256.5838694999984,256.6003687000193,264.5838219000143,264.5838219000143,266.80050640000263,267.5838428999996,267.5838428999996,267.5674347000022,3.33,5.47,333,547,8,3,1.2,0.75,494,0,504,1,1,n,1.1473924000165425,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
9,0,9,0,267.5838428999996,,,,267.5684388000227,272.5674691000022,272.56747650000034,272.5838963999995,280.5839701000077,280.5839701000077,282.7840056999994,283.58400520001305,283.58400520001305,283.56769640001585,4.63,4.17,463,417,8,3,1.2,0.75,494,1,502,0.8,0,m,0.99881990000722,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
10,0,10,0,283.58400520001305,,,,283.5687125000113,288.5675371000252,288.5675483000232,288.5840615000052,296.58415420001256,296.58415420001256,298.78412120000576,299.58417670000927,299.58417670000927,299.56777560000774,3.35,5.45,335,545,8,3,1.2,0.75,494,2,503,0.9,0,m,0.9908122000051662,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
11,0,11,0,299.58417670000927,,,,299.56875770000624,304.5677107000083,304.5677177000034,304.58422820002306,312.5842847000167,312.5842847000167,314.78432350000367,315.58433870002045,315.58433870002045,315.5678417000163,4.49,4.31,449,430,8,3,1.2,0.75,494,3,504,1.0,1,n,1.0312175000144634,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
12,0,12,0,315.58433870002045,,,,315.5688302000053,320.5678927000263,320.567898600013,320.5843921000196,328.5677928000223,328.5677928000223,330.78448060000665,331.5677799000114,331.5677799000114,331.55134100001305,4.16,4.64,416,463,8,3,1.2,0.75,494,0,504,1.0,1,n,1.0389041000162251,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
13,0,13,0,331.5677799000114,,,,331.552347400022,336.55137330002617,336.5513799000182,336.56788210000377,344.5512798000127,344.5512798000127,346.7678643000254,347.5512542000215,347.5512542000215,347.5347265000164,3.78,5.02,378,501,8,3,1.2,0.75,494,1,503,0.9,0,m,1.1437887000211049,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
14,0,14,0,347.5512542000215,,,,347.53581950001535,352.5348129000049,352.53481930002454,352.551309100003,360.53474920001463,360.53474920001463,362.751355800021,363.53469720002613,363.53469720002613,363.51821239999845,3.59,5.21,359,521,8,3,1.2,0.75,494,2,504,1.0,1,n,1.0598311999929138,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
15,0,15,0,363.53469720002613,,,,363.5191892000148,368.5183056000096,368.51831200000015,368.5347508000268,376.51821580002434,376.51821580002434,378.734852100024,379.518226300017,379.518226300017,379.5016941000067,4.47,4.33,447,433,8,3,1.2,0.75,494,3,504,1.0,0,m,1.2085384000092745,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
16,0,16,0,379.518226300017,,,,379.50268260002485,384.5017368000117,384.5017435000045,384.5182448000123,392.501768600021,392.501768600021,394.7184028000047,395.50175610001315,395.50175610001315,395.48521320000873,4.65,4.15,465,415,8,3,1.2,0.75,494,0,504,1,1,n,1.0286919999925885,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
17,0,17,0,395.50175610001315,,,,395.48630550000235,400.48523250001017,400.4852397000068,400.50175970001146,408.5018209000118,408.5018209000118,410.70183740000357,411.5019552000158,411.5019552000158,411.48549410002306,4.56,4.24,455,424,8,3,1.2,0.75,494,1,504,1,0,m,0.9775538000103552,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
18,0,18,0,411.5019552000158,,,,411.4864929000032,416.4854811000114,416.48548770000343,416.5019712000212,424.5020541000122,424.5020541000122,426.70204990002094,427.5020794000011,427.5020794000011,427.4855815000192,4.43,4.37,443,437,8,3,1.2,0.75,494,2,504,1,0,m,1.060324500023853,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
19,0,19,0,427.5020794000011,,,,427.48666720002075,432.48564080000506,432.4856534000137,432.5021332000033,440.5020990000048,440.5020990000048,442.7022334000212,443.502237800014,443.502237800014,443.4857626000012,3.45,5.35,345,535,8,3,1.2,0.75,494,3,504,1,1,n,1.0522664999880362,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
20,0,20,0,443.502237800014,,,,443.48675619999995,448.48575130000245,448.4857577000221,448.5022714000079,456.4857147000148,456.4857147000148,458.70241210001404,459.48574770000414,459.48574770000414,459.46926790001453,3.59,5.21,359,521,8,3,1.2,0.75,494,0,504,1,1,n,1.2055180000024848,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
21,0,21,0,459.48574770000414,,,,459.4702393000189,464.4693787000142,464.4693849000032,464.48581800001557,472.46920600000885,472.46920600000885,474.68590250000125,475.46923240000615,475.46923240000615,475.45271660000435,4.6,4.2,459,420,8,3,1.2,0.75,494,1,503,0.9,1,n,1.3572816000087187,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
22,0,22,0,475.46923240000615,,,,475.4536831000005,480.452769000025,480.4527754000155,480.46929920002003,488.4526877000171,488.4526877000171,490.66937190000317,491.4527820000076,491.4527820000076,491.4362781000091,4.12,4.68,412,468,8,3,1.2,0.75,494,2,503,0.9,0,m,1.0337413999950513,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
23,0,23,0,491.4527820000076,,,,491.43731390000903,496.43626680001034,496.4362737000047,496.4527791000146,504.4362341000233,504.4362341000233,506.6529290000035,507.4362630000105,507.4362630000105,507.4197814000072,3.73,5.07,373,507,8,3,1.2,0.75,494,3,504,1.0,0,m,0.9986946000135504,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
24,0,24,0,507.4362630000105,,,,507.420789100026,512.4198271000059,512.4198340000003,512.4362951000221,520.4196937000088,520.4196937000088,522.6364180000091,523.419762400008,523.419762400008,523.403260000021,4.71,4.09,471,409,8,3,1.2,0.75,494,0,504,1,1,n,0.8669488000159618,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
25,0,25,0,523.419762400008,,,,523.4042804000201,528.4033094000188,528.4033160000108,528.4198174000194,536.4032242000103,536.4032242000103,538.6199220000126,539.4032601000217,539.4032601000217,539.3868140999984,3.86,4.94,386,494,8,3,1.2,0.75,494,1,504,1,0,m,0.9238825000065845,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
26,0,26,0,539.4032601000217,,,,539.3878522000159,544.3868311000115,544.3868377000035,544.4033094000188,552.4033457000041,552.4033457000041,554.6034234000253,555.403418700007,555.403418700007,555.3869247000257,4.08,4.72,408,472,8,3,1.2,0.75,494,2,504,1,0,m,1.011018299992429,None,,,,,,,,sub-047,COM3,49.4,2024-07-11_09h28.15.520,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01219448344457,2024-07-11 09h28.39.904880 -0400,
