trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,89.01485420000017,,0.014002800000071147,88.99856769999997,88.9989427999999,93.99842470000021,93.9984316,94.01492850000022,101.99837019999995,101.99837019999995,104.21504640000012,104.99837430000025,104.99837430000025,104.98191690000021,4.23,4.57,423,457,8,3,1.2,0.75,472,0,480,0.8,1,n,1.540987600000335,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
1,0,1,0,104.99837430000025,,,,104.98304999999982,109.98191869999982,109.98192969999991,109.99847319999981,117.9985700000002,117.9985700000002,120.19857159999992,120.99856890000001,120.99856890000001,120.98212580000018,3.52,5.28,352,528,8,3,1.2,0.75,472,1,476,0.4,1,n,1.4411678999999822,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
2,0,2,0,120.99856890000001,,,,120.98302650000005,125.9822352000001,125.9822422000002,125.99860369999988,133.9821124,133.9821124,136.1987967,136.9821009000002,136.9821009000002,136.9656817,4.45,4.35,445,434,8,3,1.2,0.75,472,2,475,0.3,0,m,1.077201199999763,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
3,0,3,0,136.9821009000002,,,,136.96657910000022,141.96564239999998,141.96564910000006,141.98221409999996,149.96562640000002,149.96562640000002,152.18228090000002,152.96564369999987,152.96564369999987,152.94916310000008,3.91,4.89,391,488,8,3,1.2,0.75,472,3,478,0.6,1,n,1.5092079999999441,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
4,0,4,0,152.96564369999987,,,,152.95005059999994,157.9491492000002,157.9491554000001,157.96572879999985,165.94910280000022,165.94910280000022,168.16581429999997,168.94915489999994,168.94915489999994,168.93267969999988,4.58,4.22,458,422,8,3,1.2,0.75,472,0,478,0.6,0,m,0.9544351999998071,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
5,0,5,0,168.94915489999994,,,,168.93357229999992,173.9328274999998,173.93283410000004,173.94916839999996,181.93262219999997,181.93262219999997,184.14931109999998,184.93263509999997,184.93263509999997,184.91616939999994,4.75,4.05,475,405,8,3,1.2,0.75,472,1,481,0.8999999999999999,0,m,0.9625025999998797,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
6,0,6,0,184.93263509999997,,,,184.91712710000002,189.91616879999992,189.9161752,189.93270350000012,197.91614070000014,197.91614070000014,200.13282059999983,200.91615730000012,200.91615730000012,200.89967699999988,4.09,4.71,409,471,8,3,1.2,0.75,472,2,482,1,1,n,0.5507858999999371,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
7,0,7,0,200.91615730000012,,,,200.90062500000022,205.89972070000022,205.8997273,205.91615709999996,213.8996234000001,213.8996234000001,216.11634349999986,216.89966940000022,216.89966940000022,216.88318879999997,4.71,4.09,471,409,8,3,1.2,0.75,472,3,482,1,1,n,0.6553900999997495,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
8,0,8,0,216.89966940000022,,,,216.88407830000006,221.8832152,221.88322169999992,221.8996517999999,229.88304779999999,229.88304779999999,232.09979460000022,232.88326349999988,232.88326349999988,232.86669889999985,3.45,5.35,345,535,8,3,1.2,0.75,472,0,480,0.8,0,m,0.804243999999926,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
9,0,9,0,232.88326349999988,,,,232.86760409999988,237.86661589999994,237.86662230000002,237.8832255000002,245.86663829999998,245.86663829999998,248.08329980000008,248.86669200000006,248.86669200000006,248.8501943000001,3.41,5.39,341,539,8,3,1.2,0.75,472,1,481,0.9,1,n,0.5804372999996303,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
10,0,10,0,248.86669200000006,,,,248.8511254,253.85095490000003,253.8509637000002,253.86676390000002,261.8500555999999,261.8500555999999,264.0668513999999,264.85019760000023,264.85019760000023,264.8337062999999,3.45,5.35,345,535,8,3,1.2,0.75,472,2,481,0.9,1,n,0.6334031999999752,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
11,0,11,0,264.85019760000023,,,,264.83460849999983,269.83374570000024,269.83375160000014,269.85012529999995,277.8335781999999,277.8335781999999,280.05036789999986,280.8335754999998,280.8335754999998,280.8170952999999,4.75,4.05,475,405,8,3,1.2,0.75,472,3,480,0.8,1,n,0.4101522999999361,None,,,,,,,,sub-045,COM3,47.2,2024-07-04_09h30.17.439,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0080170710004,2024-07-04 09h30.29.254554 -0400,
