,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[25.74253135 27.99461645 30.24670155 32.49878665 34.75087175 37.00295685
 39.25504195 41.50712706 43.75921216 46.01129726 48.26338236 50.51546746
 52.76755256 55.01963766 57.27172276 59.52380787 61.77589297 64.02797807
 66.28006317 68.53214827 70.78423337 73.03631847 75.28840357 77.54048868
 79.79257378 82.04465888 84.29674398 86.54882908 88.80091418 91.05299928
 93.30508438 95.55716949]","[25.43081941 27.75913915 30.08170881 32.39854966 34.70968288 37.01512952
 39.31491055 41.60904683 43.89755912 46.18046806 48.45779422 50.72955805
 52.9957799  55.25648003 57.5116786  59.76139565 62.00565116 64.24446498
 66.47785689 68.70584656 70.92845356 73.14569737 75.3575974  77.56417292
 79.76544315 81.96142719 84.15214406 86.33761269 88.51785192 90.6928805
 92.86271707 95.02738022]","[ 30.79880196  31.99381202  33.26172371  34.60253705  36.01625202
  37.50286863  39.06238687  40.69480675  42.40012827  44.17835143
  46.02947623  47.95350266  49.95043073  52.02026044  54.16299178
  56.37862476  58.66715938  61.02859564  63.46293353  65.97017306
  68.55031423  71.20335704  73.92930148  76.72814756  79.59989528
  82.54454463  85.56209562  88.65254825  91.81590252  95.05215842
  98.36131596 101.74337514]","[26.16242885 28.31474639 30.4742553  32.64096429 34.81488207 36.99601733
 39.18437876 41.37997506 43.5828149  45.79290694 48.01025985 50.23488228
 52.46678287 54.70597027 56.9524531  59.20623998 61.46733953 63.73576036
 66.01151106 68.29460023 70.58503646 72.88282831 75.18798435 77.50051316
 79.82042328 82.14772326 84.48242163 86.82452694 89.17404771 91.53099244
 93.89536966 96.26718787]",para,"[30.0, 60.0]","[47.0, 48.700000000000024]","[30.79880195807982, 61.028595637066246]"
sse,1580.9920961771,1599.107697535402,1463.3488238795542,1559.0988371063404,para,"[30.0, 60.0]","[47.0, 48.700000000000024]","[30.79880195807982, 61.028595637066246]"
params,[-1.03273747e+03  2.25208510e+01  1.00000000e+00],[ 1.90866598e+03 -1.52135028e+05  3.37838720e+01],[ 7.53826180e+03 -3.31052103e+02  3.64508187e+00],[-3.66628388e+02  1.97263534e-02  2.57109026e+00],para,"[30.0, 60.0]","[47.0, 48.700000000000024]","[30.79880195807982, 61.028595637066246]"
stim_val,"[47.2, 48.50000000000002]","[47.2, 48.50000000000002]","[47.0, 48.700000000000024]","[47.2, 48.50000000000002]",para,"[30.0, 60.0]","[47.0, 48.700000000000024]","[30.79880195807982, 61.028595637066246]"
fitted_val,"[30.246701549058116, 59.523807865716435]","[30.08170880982675, 59.761395650774375]","[30.79880195807982, 61.028595637066246]","[30.474255304741746, 59.206239979566305]",para,"[30.0, 60.0]","[47.0, 48.700000000000024]","[30.79880195807982, 61.028595637066246]"
