trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,97.72077629994601,,0.0030937999254092574,97.70438080001622,97.70478639996145,102.70437940000556,102.70438559993636,102.72087899991311,110.70427330001257,110.70427330001257,112.92094390001148,113.70426429994404,113.70426429994404,113.68781579995994,4.75,4.05,475,405,8,3,1.2,0.75,418,0,426,0.8,1,n,1.1975759000051767,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
1,0,1,0,113.70426429994404,,,,113.68900249991566,118.68781929998659,118.68782599992119,118.70431159995496,126.70448399998713,126.70448399998713,128.90450339997187,129.70449499995448,129.70449499995448,129.68798319995403,4.56,4.24,455,424,8,3,1.2,0.75,418,1,422,0.4,0,m,1.142128000035882,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
2,0,2,0,129.70449499995448,,,,129.68893289996777,134.68804789998103,134.68805419991259,134.70453589991666,142.6879840999609,142.6879840999609,144.90466379991267,145.68800379999448,145.68800379999448,145.67153489997145,3.52,5.28,352,528,8,3,1.2,0.75,418,2,425,0.7,1,n,0.777015500003472,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
3,0,3,0,145.68800379999448,,,,145.6724855999928,150.67158989992458,150.67159589997027,150.68804989999626,158.67148239992093,158.67148239992093,160.88817049993668,161.67156599997543,161.67156599997543,161.65501729992684,3.36,5.44,336,544,8,3,1.2,0.75,418,3,425,0.7,0,m,0.7895630999701098,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
4,0,4,0,161.67156599997543,,,,161.65596239990555,166.6550548999803,166.6550610999111,166.67156109993812,174.65496219997294,174.65496219997294,176.8716605999507,177.65504420001525,177.65504420001525,177.63851989991963,3.69,5.11,369,511,8,3,1.2,0.75,418,0,428,1.0,0,m,0.7981999000767246,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
5,0,5,0,177.65504420001525,,,,177.6394239999354,182.63852899998892,182.63853509991895,182.65501180000138,190.6384174999548,190.6384174999548,192.8551644999534,193.63849119993392,193.63849119993392,193.6219681999646,4.01,4.79,401,479,8,3,1.2,0.75,418,1,428,1,1,n,0.5752002999652177,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
6,0,6,0,193.63849119993392,,,,193.62289279990364,198.62202559993602,198.62203229998704,198.63853919995017,206.62191719992552,206.62191719992552,208.83857059990987,209.6219500999432,209.6219500999432,209.60546489991248,4.55,4.25,455,425,8,3,1.2,0.75,418,2,428,1,1,n,0.679420999949798,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
7,0,7,0,209.6219500999432,,,,209.60638989997096,214.60549739992712,214.6055038999766,214.62198759999592,222.60541379998904,222.60541379998904,224.82211800001096,225.60549029998947,225.60549029998947,225.58895020000637,3.95,4.85,395,484,8,3,1.2,0.75,418,3,426,0.8,1,n,0.6400678000645712,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
8,0,8,0,225.60549029998947,,,,225.5899065999547,230.58898100000806,230.58898729993962,230.60552350000944,238.58887320000213,238.58887320000213,240.80559889995493,241.58895819995087,241.58895819995087,241.5724629999604,3.78,5.02,378,501,8,3,1.2,0.75,418,0,426,0.8,0,m,0.6001545999897644,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
9,0,9,0,241.58895819995087,,,,241.57342189992778,246.57247109990567,246.57247739995364,246.58896429999731,254.57244939997327,254.57244939997327,256.7891404000111,257.5724425999215,257.5724425999215,257.55596389994025,3.7,5.1,370,509,8,3,1.2,0.75,418,1,427,0.9,1,n,0.7045630000066012,None,,,,,,,,sub-037,COM3,41.8,2024-05-23_11h56.58.768,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01075395310474,2024-05-23 11h57.15.267802 -0400,
