trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,90.63225380005315,,0.014746200060471892,90.61597250006162,90.61632620007731,95.61587059998419,95.61587690003216,95.63229710003361,103.6157441000687,103.6157441000687,105.83243990002666,106.61576870002318,106.61576870002318,106.59937589999754,4.47,4.33,447,433,8,3,1.2,0.75,458,0,466,0.8,1,n,0.9050718999933451,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
1,0,1,0,106.61576870002318,,,,106.60054860007949,111.59931660001166,111.59932310006116,111.61582850001287,119.61599810002372,119.61599810002372,121.81600510003045,122.61602199997287,122.61602199997287,122.59954299998935,3.54,5.26,354,526,8,3,1.2,0.75,458,1,462,0.4,0,m,0.7941059999866411,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
2,0,2,0,122.61602199997287,,,,122.60043800005224,127.59957000007853,127.59957590000704,127.616037699976,135.59948380000424,135.59948380000424,137.81617870007176,138.5994741000468,138.5994741000468,138.58303189999424,3.51,5.29,351,529,8,3,1.2,0.75,458,2,465,0.7,1,n,0.7984954999992624,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
3,0,3,0,138.5994741000468,,,,138.58397420006804,143.58306059997994,143.58306690002792,143.59956500004046,151.5830169999972,151.5830169999972,153.7996636000462,154.58300750004128,154.58300750004128,154.56652620004024,4.46,4.34,446,434,8,3,1.2,0.75,458,3,465,0.7,1,n,1.843281100038439,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
4,0,4,0,154.58300750004128,,,,154.5674792000791,159.5665500999894,159.5665566000389,159.5830606999807,167.56646250002086,167.56646250002086,169.78311870002653,170.5664958000416,170.5664958000416,170.55005610000808,3.64,5.16,364,516,8,3,1.2,0.75,458,0,463,0.49999999999999994,1,n,0.4431014999281615,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
5,0,5,0,170.5664958000416,,,,170.55094750004355,175.55008930002805,175.55009560007602,175.56651560007595,183.54995740007143,183.54995740007143,185.76669910002965,186.5500110000139,186.5500110000139,186.53353280003648,3.9,4.9,390,490,8,3,1.2,0.75,458,1,463,0.49999999999999994,0,m,0.9678827000316232,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
6,0,6,0,186.5500110000139,,,,186.53446250001434,191.53353390004486,191.53353979997337,191.5500378999859,199.5334546000231,199.5334546000231,201.7500660000369,202.53360189998057,202.53360189998057,202.51696130004711,4.39,4.41,438,441,8,3,1.2,0.75,458,2,464,0.6,0,m,0.40805149998050183,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
7,0,7,0,202.53360189998057,,,,202.51786490005907,207.51698860002216,207.5169947000686,207.533470400027,215.51695389999077,215.51695389999077,217.7336009000428,218.5169404000044,218.5169404000044,218.50046230002772,3.82,4.98,382,498,8,3,1.2,0.75,458,3,465,0.7,1,n,1.496602899977006,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
8,0,8,0,218.5169404000044,,,,218.50141050003003,223.50050820002798,223.50051450007595,223.5169985999819,231.5004039000487,231.5004039000487,233.71705400000792,234.5004386000801,234.5004386000801,234.48395110003185,3.82,4.98,382,498,8,3,1.2,0.75,458,0,465,0.7,1,n,0.4243141000624746,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
9,0,9,0,234.5004386000801,,,,234.48488200001884,239.48396380001213,239.4839709000662,239.50045310007408,247.4838996999897,247.4838996999897,249.70054570003413,250.48392989998683,250.48392989998683,250.46745240001474,4.72,4.08,472,408,8,3,1.2,0.75,458,1,464,0.6,0,m,1.558037200011313,None,,,,,,,,sub-025,COM3,45.8,2024-02-19_11h15.31.359,2024_RDpaindiscrimination_QUEST,2023.2.3,59.97188520351246,2024-02-19 11h15.59.113927 -0500,
