trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,105.77099099988118,,0.0032895002514123917,105.75462100002915,105.75498870015144,110.75456520030275,110.75457140011713,110.77107929997146,118.75449580000713,118.75449580000713,120.97125290008262,121.75459500029683,121.75459500029683,121.7381778000854,4.26,4.54,426,454,8,3,1.2,0.75,445,0,453,0.8,1,m,1.8771804999560118,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
1,0,1,0,121.75459500029683,,,,121.73931779991835,126.73812839994207,126.73813410010189,126.75462910020724,134.7547066002153,134.7547066002153,136.95474090008065,137.75473810033873,137.75473810033873,137.73828849988058,4.72,4.08,472,408,8,3,1.2,0.75,445,1,449,0.4,0,n,1.5885946000926197,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
2,0,2,0,137.75473810033873,,,,137.73922089999542,142.738297900185,142.73830430023372,142.7547400998883,150.73820860031992,150.73820860031992,152.9548621000722,153.73824030021206,153.73824030021206,153.7217542999424,3.43,5.37,343,537,8,3,1.2,0.75,445,2,452,0.7,1,m,1.2684480999596417,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
3,0,3,0,153.73824030021206,,,,153.72268979996443,158.72679889993742,158.72680449998006,158.73829369992018,166.72174260020256,166.72174260020256,168.93833980010822,169.7217371002771,169.7217371002771,169.70525000011548,3.45,5.35,345,535,8,3,1.2,0.75,445,3,452,0.7,1,m,0.389342799782753,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
4,0,4,0,169.7217371002771,,,,169.70620250003412,174.7052617999725,174.70526750013232,174.72179100010544,182.70519910007715,182.70519910007715,184.92188969999552,185.705226900056,185.705226900056,185.68875110009685,3.48,5.32,348,532,8,3,1.2,0.75,445,0,450,0.49999999999999994,0,n,1.0098131000995636,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
5,0,5,0,185.705226900056,,,,185.68966099992394,190.68880450027063,190.6888108002022,190.70524149993435,198.68869640026242,198.68869640026242,200.9053787998855,201.68872570013627,201.68872570013627,201.67231420008466,4.39,4.41,438,441,8,3,1.2,0.75,445,1,451,0.6,0,n,1.02231639996171,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
6,0,6,0,201.68872570013627,,,,201.67323580011725,206.67229990009218,206.67230520024896,206.6887099002488,214.68885360006243,214.68885360006243,216.88878520019352,217.68879570020363,217.68879570020363,217.672314400319,4.68,4.12,468,412,8,3,1.2,0.75,445,2,452,0.7,1,m,0.7819289998151362,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
7,0,7,0,217.68879570020363,,,,217.6732948999852,222.67247650027275,222.67248200019822,222.68893320020288,230.6723442999646,230.6723442999646,232.88900070032105,233.6723561002873,233.6723561002873,233.6558687002398,3.96,4.84,396,484,8,3,1.2,0.75,445,3,452,0.7,1,m,0.8863099999725819,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
8,0,8,0,233.6723561002873,,,,233.65679330006242,238.65589660033584,238.65590240014717,238.67237040027976,246.65580980014056,246.65580980014056,248.87249340023845,249.65584010025486,249.65584010025486,249.63938570022583,3.78,5.02,378,501,8,3,1.2,0.75,445,0,451,0.6,0,n,0.943276799749583,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
9,0,9,0,249.65584010025486,,,,249.6403500000015,254.63938629999757,254.63939259992912,254.6558540998958,262.6393042001873,262.6393042001873,264.8559983000159,265.63933099992573,265.63933099992573,265.62286069989204,3.39,5.41,339,541,8,3,1.2,0.75,445,1,452,0.7,1,m,0.8594515002332628,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
10,0,10,0,265.63933099992573,,,,265.62380120018497,270.62294880021363,270.62295600026846,270.63932690024376,278.62279430031776,278.62279430031776,280.8393711000681,281.6227110000327,281.6227110000327,281.6062253001146,4.24,4.56,424,455,8,3,1.2,0.75,445,2,452,0.7,1,m,0.6846667998470366,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
11,0,11,0,281.6227110000327,,,,281.6071506999433,286.60636670002714,286.6063729999587,286.6228424003348,294.60630640015006,294.60630640015006,296.8229793002829,297.6063224999234,297.6063224999234,297.5898893000558,3.95,4.85,395,484,8,3,1.2,0.75,445,3,451,0.6,0,n,0.7888774001039565,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
12,0,12,0,297.6063224999234,,,,297.5908415000886,302.5899976999499,302.59000360034406,302.6062936000526,310.5897075999528,310.5897075999528,312.8064347002655,313.5898182000965,313.5898182000965,313.5733248000033,3.49,5.31,349,531,8,3,1.2,0.75,445,0,452,0.7,1,m,0.37743140012025833,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
13,0,13,0,313.5898182000965,,,,313.57427889993414,318.5733692999929,318.5733755999245,318.58986659999937,326.5733175999485,326.5733175999485,328.78996900003403,329.5733131002635,329.5733131002635,329.55686850007623,4.4,4.4,440,440,8,3,1.2,0.75,445,1,452,0.7,1,m,0.6219699000939727,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
14,0,14,0,329.5733131002635,,,,329.55782780004665,334.5568614001386,334.5568678001873,334.57336540007964,342.55678080022335,342.55678080022335,344.77342370012775,345.55676960013807,345.55676960013807,345.54036260023713,4.67,4.13,467,413,8,3,1.2,0.75,445,2,451,0.6,1,m,0.44172949995845556,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
15,0,15,0,345.55676960013807,,,,345.5413065003231,350.540346799884,350.5403570001945,350.5568657000549,358.54027710016817,358.54027710016817,360.7570013999939,361.54034340009093,361.54034340009093,361.5238779000938,3.61,5.19,361,519,8,3,1.2,0.75,445,3,451,0.6,1,m,0.7306337002664804,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
16,0,16,0,361.54034340009093,,,,361.52477320004255,366.5245992001146,366.5246052001603,366.5404539001174,374.5237475000322,374.5237475000322,376.7405902999453,377.5237198001705,377.5237198001705,377.5072468002327,3.43,5.37,343,537,8,3,1.2,0.75,445,0,450,0.5,0,n,0.7387349000200629,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
17,0,17,0,377.5237198001705,,,,377.5081882001832,382.50724170031026,382.5072480002418,382.52377380011603,390.5071948003024,390.5071948003024,392.7238990003243,393.50733909988776,393.50733909988776,393.4908782001585,4.37,4.43,437,443,8,3,1.2,0.75,445,1,451,0.6,0,n,0.7995139001868665,None,,,,,,,,sub-044,COM3,44.5,2024-06-20_11h21.25.430,2024_RDpaindiscrimination_QUEST,2023.2.3,60.01395933926182,2024-06-20 11h21.36.819197 -0400,
