,neutral,z1,z2,z3,z4,z5
0,37.8,37.6,37.6,37.6,37.6,37.6
1,37.8,37.6,37.7,37.6,37.6,37.6
2,37.8,38.8,38.7,38.7,38.7,38.8
3,37.7,42.6,42.2,42.3,42.3,42.5
4,37.7,45.3,45.1,45.1,45.1,45.2
5,37.6,44.7,44.8,44.8,44.8,44.7
6,37.6,43.9,43.9,43.9,43.9,43.9
7,37.6,44.3,44.1,44.1,44.1,44.3
8,37.6,44.5,44.4,44.4,44.4,44.4
9,37.6,44.3,44.3,44.2,44.3,44.2
10,37.6,44.3,44.2,44.3,44.3,44.3
11,37.6,44.4,44.4,44.4,44.4,44.4
12,37.6,44.4,44.4,44.3,44.4,44.3
13,37.6,44.4,44.3,44.3,44.3,44.4
14,37.6,44.4,44.4,44.4,44.4,44.4
15,37.6,44.4,44.4,44.4,44.4,44.4
16,37.6,44.4,44.4,44.4,44.4,44.4
17,37.6,44.4,44.4,44.4,44.4,44.4
18,37.6,44.4,44.4,44.4,44.4,44.4
19,37.6,44.4,44.4,44.4,44.4,44.4
20,37.6,44.4,44.4,44.4,44.4,44.4
21,37.6,44.4,44.4,44.4,44.4,44.4
22,37.6,44.5,44.4,44.4,44.4,44.4
23,37.6,44.5,44.4,44.4,44.4,44.4
24,37.7,44.5,44.4,44.4,44.4,44.4
25,37.7,44.5,44.4,44.4,44.4,44.4
26,37.7,44.5,44.4,44.4,44.4,44.4
27,37.7,44.5,44.4,44.4,44.4,44.4
28,37.7,44.5,44.4,44.4,44.4,44.4
29,37.7,44.5,44.4,44.4,44.5,44.5
30,37.7,44.5,44.4,44.4,44.5,44.5
31,37.7,44.5,44.5,44.4,44.5,44.5
32,37.7,44.5,44.5,44.4,44.5,44.5
33,37.7,44.5,44.5,44.4,44.5,44.5
34,37.7,44.5,44.5,44.4,44.5,44.5
35,37.7,44.5,44.5,44.4,44.5,44.5
36,37.7,44.5,44.5,44.4,44.5,44.5
37,37.7,44.5,44.5,44.4,44.5,44.5
38,37.7,44.5,44.5,44.4,44.5,44.5
39,37.7,44.5,44.5,44.4,44.5,44.5
40,37.7,44.5,44.5,44.5,44.5,44.5
41,37.7,44.5,44.5,44.5,44.5,44.5
42,37.7,44.5,44.5,44.5,44.5,44.5
43,37.7,44.5,44.5,44.5,44.5,44.5
44,37.7,44.5,44.5,44.5,44.5,44.5
45,37.7,44.5,44.5,44.5,44.5,44.5
46,37.7,44.5,44.5,44.5,44.5,44.5
47,37.7,44.5,44.5,44.5,44.5,44.5
48,37.7,44.5,44.5,44.5,44.5,44.5
49,37.7,44.5,44.5,44.5,44.5,44.5
50,37.7,44.5,44.5,44.5,44.5,44.5
51,37.7,44.5,44.5,44.5,44.5,44.5
52,37.7,44.5,44.5,44.5,44.5,44.5
53,37.7,44.5,44.5,44.5,44.5,44.5
54,37.7,44.5,44.5,44.5,44.5,44.5
55,37.7,44.5,44.5,44.5,44.5,44.5
56,37.8,44.5,44.5,44.5,44.5,44.5
57,37.8,44.5,44.5,44.5,44.5,44.5
58,37.8,44.5,44.5,44.5,44.5,44.5
59,37.8,44.5,44.5,44.5,44.5,44.5
60,37.8,44.5,44.5,44.5,44.5,44.5
61,37.8,44.5,44.5,44.5,44.5,44.5
62,37.8,44.5,44.5,44.5,44.5,44.5
63,37.8,44.5,44.5,44.5,44.5,44.5
64,37.8,44.5,44.5,44.5,44.5,44.5
65,37.8,44.5,44.5,44.5,44.5,44.5
66,37.8,44.5,44.5,44.5,44.5,44.5
67,37.8,44.5,44.5,44.5,44.5,44.5
68,37.8,44.5,44.5,44.5,44.5,44.5
69,37.8,44.5,44.5,44.5,44.5,44.5
70,37.8,44.5,44.5,44.5,44.5,44.5
71,37.8,44.5,44.5,44.5,44.5,44.5
72,37.8,44.5,44.5,44.5,44.5,44.5
73,37.8,44.5,44.5,44.5,44.5,44.5
74,37.8,44.5,44.5,44.5,44.5,44.5
75,37.8,44.5,44.5,44.5,44.5,44.5
76,37.8,44.5,44.5,44.5,44.5,44.5
77,37.8,44.5,44.5,44.5,44.5,44.5
78,37.8,44.5,44.5,44.5,44.5,44.5
79,37.8,44.5,44.5,44.5,44.5,44.5
80,37.8,44.5,44.5,44.5,44.5,44.5
81,37.8,44.5,44.5,44.5,44.5,44.5
82,37.8,44.5,44.5,44.5,44.5,44.5
83,37.8,44.5,44.5,44.5,44.5,44.5
84,37.8,44.5,44.5,44.5,44.5,44.5
85,37.8,44.5,44.5,44.5,44.5,44.5
86,37.8,44.5,44.5,44.5,44.5,44.5
87,37.8,44.5,44.5,44.5,44.5,44.5
88,37.8,44.5,44.5,44.5,44.5,44.5
89,37.8,44.5,44.5,44.5,44.5,44.5
90,37.8,44.5,44.5,44.5,44.5,44.5
91,37.8,44.5,44.5,44.5,44.5,44.5
92,37.8,44.5,44.5,44.5,44.5,44.5
93,37.8,44.5,44.5,44.5,44.5,44.5
94,37.8,44.5,44.5,44.5,44.5,44.5
95,37.8,44.5,44.5,44.5,44.5,44.5
96,37.8,44.2,44.2,44.2,44.2,44.1
97,37.8,41.3,41.6,41.5,41.5,41.3
98,38.0,37.9,38.2,38.1,38.1,37.9
99,38.1,37.5,37.5,37.5,37.5,37.6
100,38.2,38.4,38.3,38.4,38.4,38.4
101,38.2,38.3,38.4,38.4,38.4,38.3
102,38.2,38.0,38.1,38.1,38.1,38.1
103,38.2,38.1,38.2,38.2,38.2,38.1
104,38.2,38.1,38.1,38.2,38.1,38.1
