,times,neutral,z1,z2,z3,z4,z5
0,0.11162972450256348,37.8,37.8,37.9,37.9,37.8,37.6
1,0.22431206703186035,37.8,37.8,37.9,37.9,37.8,37.6
2,0.3359389305114746,37.8,37.9,38.0,38.0,38.0,37.8
3,0.44756531715393066,37.8,38.8,38.7,38.7,38.8,38.7
4,0.5601887702941895,37.8,40.3,40.1,40.0,40.2,40.1
5,0.6718153953552246,37.7,41.7,41.5,41.4,41.5,41.5
6,0.7839751243591309,37.7,42.8,42.6,42.6,42.7,42.7
7,0.896601676940918,37.6,44.2,43.9,43.9,44.0,44.0
8,1.0082283020019531,37.6,45.5,45.1,45.2,45.2,45.3
9,1.120851993560791,37.6,46.3,46.0,46.0,46.0,46.1
10,1.232475757598877,37.5,46.3,46.0,46.0,46.1,46.1
11,1.3436217308044434,37.5,46.2,45.9,45.9,46.0,46.0
12,1.4562439918518066,37.5,46.3,46.0,46.0,46.0,46.1
13,1.569190502166748,37.5,46.3,46.0,46.0,46.1,46.1
14,1.6808173656463623,37.5,46.2,46.0,46.0,46.0,46.1
15,1.7924442291259766,37.5,46.2,46.0,46.0,46.1,46.1
16,1.905066967010498,37.5,46.2,46.0,46.1,46.1,46.1
17,2.016690492630005,37.5,46.2,46.1,46.1,46.1,46.1
18,2.129317045211792,37.5,46.2,46.1,46.1,46.1,46.1
19,2.240943670272827,37.6,46.2,46.1,46.1,46.1,46.1
20,2.353566884994507,37.6,46.2,46.1,46.1,46.1,46.1
21,2.465193510055542,37.6,46.2,46.1,46.1,46.1,46.1
22,2.576820135116577,37.6,46.2,46.1,46.1,46.1,46.1
23,2.689443349838257,37.6,46.2,46.1,46.1,46.1,46.1
24,2.80107045173645,37.6,46.2,46.1,46.1,46.1,46.2
25,2.913693428039551,37.6,46.2,46.1,46.1,46.1,46.2
26,3.025319814682007,37.6,46.2,46.1,46.1,46.1,46.2
27,3.1379432678222656,37.6,46.2,46.1,46.1,46.1,46.2
28,3.2495672702789307,37.6,46.2,46.1,46.1,46.1,46.2
29,3.361196517944336,37.6,46.2,46.1,46.1,46.1,46.2
30,3.4738199710845947,37.7,46.2,46.1,46.1,46.1,46.2
31,3.5849623680114746,37.7,46.2,46.1,46.1,46.1,46.2
32,3.6975855827331543,37.7,46.2,46.1,46.1,46.1,46.2
33,3.810208797454834,37.7,46.2,46.1,46.1,46.1,46.2
34,3.921835422515869,37.7,46.2,46.1,46.1,46.1,46.2
35,4.034458637237549,37.7,46.2,46.1,46.1,46.2,46.2
36,4.146085262298584,37.7,46.2,46.1,46.1,46.2,46.2
37,4.257246494293213,37.7,46.2,46.1,46.1,46.2,46.2
38,4.369869709014893,37.7,46.2,46.2,46.1,46.2,46.2
39,4.481845140457153,37.7,46.2,46.2,46.1,46.2,46.2
40,4.594468593597412,37.7,46.2,46.2,46.1,46.2,46.2
41,4.706095457077026,37.7,46.3,46.2,46.2,46.2,46.2
42,4.818718433380127,37.7,46.7,46.6,46.6,46.6,46.6
43,4.93034553527832,37.7,47.4,47.1,47.2,47.2,47.2
44,5.042968511581421,37.7,47.4,47.3,47.2,47.3,47.3
45,5.154595136642456,37.7,47.2,47.1,47.1,47.1,47.1
46,5.267214775085449,37.7,47.3,47.1,47.1,47.2,47.2
47,5.378360033035278,37.7,47.3,47.2,47.2,47.2,47.2
48,5.490983486175537,37.7,47.2,47.2,47.2,47.2,47.2
49,5.601959705352783,37.7,47.2,47.1,47.2,47.2,47.2
50,5.714582920074463,37.7,47.3,47.2,47.2,47.2,47.2
51,5.827206373214722,37.7,47.2,47.1,47.1,47.1,47.1
52,5.938833713531494,37.7,46.7,46.7,46.7,46.7,46.6
53,6.0514562129974365,37.7,46.1,46.1,46.1,46.1,46.1
54,6.163082838058472,37.7,46.2,46.1,46.1,46.1,46.1
55,6.2757062911987305,37.7,46.3,46.2,46.2,46.2,46.3
56,6.386847972869873,37.7,46.2,46.2,46.2,46.2,46.2
57,6.499468088150024,37.7,46.2,46.2,46.2,46.2,46.2
58,6.611421585083008,37.7,46.3,46.2,46.2,46.2,46.2
59,6.724045038223267,37.7,46.3,46.2,46.2,46.2,46.2
60,6.835671901702881,37.7,46.2,46.2,46.2,46.2,46.2
61,6.947298765182495,37.7,46.3,46.2,46.2,46.2,46.2
62,7.059922218322754,37.7,46.3,46.2,46.2,46.2,46.2
63,7.171548366546631,37.7,46.2,46.2,46.2,46.2,46.2
64,7.284168481826782,37.7,46.2,46.2,46.2,46.2,46.2
