trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,114.71157229994424,,0.010395900113508105,114.69526700000279,114.6956420999486,119.69523090007715,119.69523780001327,119.7116948000621,127.69513510004617,127.69513510004617,129.91181330010295,130.69515729998238,130.69515729998238,130.67863210011274,3.65,5.15,365,515,8,3,1.2,0.75,464,0,472,0.8,1,m,0.8091020998544991,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
1,0,1,0,130.69515729998238,,,,130.6798354999628,135.67866380000487,135.67866969993338,135.69511310011148,143.69528719992377,143.69528719992377,145.89520250004716,146.69520339998417,146.69520339998417,146.67887359997258,3.85,4.95,385,495,8,3,1.2,0.75,464,1,468,0.4,1,m,0.6246401001699269,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
2,0,2,0,146.69520339998417,,,,146.67981450003572,151.67878860002384,151.67879500007257,151.69530709995888,159.67880839994177,159.67880839994177,161.89548920001835,162.67879920010455,162.67879920010455,162.66241839993745,4.55,4.25,455,425,8,3,1.2,0.75,464,2,467,0.3,1,m,0.5897293000016361,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
3,0,3,0,162.67879920010455,,,,162.66334470012225,167.66234749997966,167.66235410002992,167.67881079996005,175.66227500000969,175.66227500000969,177.87896020011976,178.66230920003727,178.66230920003727,178.64576070010662,4.01,4.79,401,479,8,3,1.2,0.75,464,3,467,0.3,1,m,1.9577384002041072,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
4,0,4,0,178.66230920003727,,,,178.64672960015014,183.64583749999292,183.645843999926,183.66235950007103,191.64578339993022,191.64578339993022,193.86245650006458,194.64585710014217,194.64585710014217,194.62933939998038,3.76,5.04,376,504,8,3,1.2,0.75,464,0,467,0.3,0,n,0.7466643999796361,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
5,0,5,0,194.64585710014217,,,,194.6303809999954,199.62935860012658,199.62936510005966,199.64584530005231,207.64595460006967,207.64595460006967,209.8459298000671,210.64599310001358,210.64599310001358,210.62951070000418,4.7,4.1,470,409,8,3,1.2,0.75,464,1,470,0.6,1,m,0.41051400010474026,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
6,0,6,0,210.64599310001358,,,,210.63048620009795,215.62954360013828,215.62955039995722,215.6460412000306,223.62946259998716,223.62946259998716,225.8461444999557,226.62954719993286,226.62954719993286,226.61305900011212,3.36,5.44,336,544,8,3,1.2,0.75,464,2,470,0.6,0,n,0.6555491997860372,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
7,0,7,0,226.62954719993286,,,,226.61404730007052,231.6130506999325,231.6130570000969,231.62951440014876,239.61301670013927,239.61301670013927,241.82967639993876,242.6130113999825,242.6130113999825,242.59655779995956,3.61,5.19,361,519,8,3,1.2,0.75,464,3,473,0.8999999999999999,1,m,0.37928610015660524,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
8,0,8,0,242.6130113999825,,,,242.59755500010215,247.5965523000341,247.5965585000813,247.6130659999326,255.61315280012786,255.61315280012786,257.8132233999204,258.6131855000276,258.6131855000276,258.5967649000231,3.35,5.45,335,545,8,3,1.2,0.75,464,0,473,0.8999999999999999,0,n,0.5106261000037193,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
9,0,9,0,258.6131855000276,,,,258.59770920011215,263.59672309993766,263.596729000099,263.61323980009183,271.59665620001033,271.59665620001033,273.8133910000324,274.59670220012777,274.59670220012777,274.58025140012614,3.43,5.37,343,537,8,3,1.2,0.75,464,1,474,1,1,m,0.568124599987641,None,,,,,,,,sub-050,COM3,46.4,2024-08-05_15h08.42.569,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00369628377738,2024-08-05 15h08.56.392953 -0400,
