trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,63.48587459977716,,0.001739999745041132,63.469542999751866,63.46990629984066,68.4694818998687,68.46948849968612,68.48594279959798,76.46935659972951,76.46935659972951,78.68611089978367,79.46940489998087,79.46940489998087,79.45296009955928,4.05,4.75,405,475,8,3,1.2,0.75,463,0,471,0.8,1,n,1.0663071000017226,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
1,0,1,0,79.46940489998087,,,,79.45414309995249,84.45295699965209,84.45296299969777,84.46943369973451,92.46955999964848,92.46955999964848,94.66959419986233,95.46961999963969,95.46961999963969,95.45312489988282,3.8,5.0,380,500,8,3,1.2,0.75,463,1,467,0.4,1,n,0.5897431001067162,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
2,0,2,0,95.46961999963969,,,,95.45407779980451,100.45316859986633,100.45317479968071,100.46973679959774,108.45308639993891,108.45308639993891,110.6698192995973,111.45314569957554,111.45314569957554,111.4366577998735,4.54,4.26,454,426,8,3,1.2,0.75,463,2,466,0.3,0,m,1.1541677000932395,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
3,0,3,0,111.45314569957554,,,,111.43755989987403,116.43669319991022,116.43669929960743,116.45320479990914,124.43671549996361,124.43671549996361,126.6533902999945,127.43672939995304,127.43672939995304,127.42029459960759,3.69,5.11,369,511,8,3,1.2,0.75,463,3,469,0.6,0,m,0.691117299720645,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
4,0,4,0,127.43672939995304,,,,127.42119939997792,132.42029539961368,132.42030210001394,132.4367950996384,140.42026079958305,140.42026079958305,142.63691829983145,143.42026789998636,143.42026789998636,143.4037402998656,4.11,4.69,411,469,8,3,1.2,0.75,463,0,472,0.8999999999999999,1,n,0.650976900011301,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
5,0,5,0,143.42026789998636,,,,143.4046574998647,148.40387349994853,148.40388009976596,148.42029189970344,156.403762599919,156.403762599919,158.62047909991816,159.40380469989032,159.40380469989032,159.38732319977134,3.69,5.11,369,511,8,3,1.2,0.75,463,1,472,0.8999999999999999,1,n,0.5680917003192008,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
6,0,6,0,159.40380469989032,,,,159.38822019984946,164.38735869992524,164.38736449973658,164.40386249963194,172.38725269958377,172.38725269958377,174.60396819980815,175.38726389966905,175.38726389966905,175.37088770000264,3.49,5.31,349,531,8,3,1.2,0.75,463,2,470,0.7,0,m,0.6723075001500547,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
7,0,7,0,175.38726389966905,,,,175.37185289990157,180.3709207000211,180.3709267997183,180.38735729968175,188.37083279993385,188.37083279993385,190.58748119976372,191.37083069980145,191.37083069980145,191.3543429998681,3.49,5.31,349,531,8,3,1.2,0.75,463,3,471,0.7999999999999999,1,n,1.3813483002595603,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
8,0,8,0,191.37083069980145,,,,191.35526009975,196.35445989994332,196.35446639964357,196.37093799980357,204.35435819998384,204.35435819998384,206.57105849962682,207.35439529968426,207.35439529968426,207.3379722996615,4.14,4.66,413,466,8,3,1.2,0.75,463,0,471,0.7999999999999999,1,n,0.4970420002937317,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
9,0,9,0,207.35439529968426,,,,207.33898639958352,212.3379668998532,212.33797329990193,212.35442409990355,220.33790149958804,220.33790149958804,222.55460269981995,223.33794129965827,223.33794129965827,223.3215263998136,3.66,5.14,366,514,8,3,1.2,0.75,463,1,470,0.7,0,m,0.6935539999976754,None,,,,,,,,sub-035,COM3,46.3,2024-05-03_13h52.12.386,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0249103457898,2024-05-03 13h52.22.505095 -0400,
