trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,80.73577689996455,,0.0015980999451130629,80.71943219995592,80.71980149997398,85.7193742999807,85.719381300034,85.735860100016,93.71928059996571,93.71928059996571,95.9359730000142,96.71931409998797,96.71931409998797,96.70283740002196,4.1,4.7,409,470,8,3,1.2,0.75,466,0,474,0.8,1,m,2.7055493999505416,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
1,0,1,0,96.71931409998797,,,,96.70400689996313,101.70286479999777,101.70287190005183,101.71936929994263,109.71945279999636,109.71945279999636,111.91948619997129,112.71958319994155,112.71958319994155,112.70302909996826,4.74,4.06,474,405,8,3,1.2,0.75,466,1,470,0.4,0,n,0.5373317999765277,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
2,0,2,0,112.71958319994155,,,,112.70395090000238,117.70321669999976,117.70322330005001,117.7196734000463,125.70309450000059,125.70309450000059,127.91978769993875,128.7030455999775,128.7030455999775,128.686644100002,3.39,5.41,339,541,8,3,1.2,0.75,466,2,473,0.7,1,m,0.6423231998924166,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
3,0,3,0,128.7030455999775,,,,128.68759640003555,133.68682920001447,133.68683549994603,133.70317869994324,141.68660110002384,141.68660110002384,143.903242600034,144.68664460000582,144.68664460000582,144.67015210003592,4.26,4.54,426,454,8,3,1.2,0.75,466,3,473,0.7,1,m,0.5585909000365064,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
4,0,4,0,144.68664460000582,,,,144.671071400051,149.67019279999658,149.67019960004836,149.68662669998594,157.67011189996265,157.67011189996265,159.88680640002713,160.6701432999689,160.6701432999689,160.653692199965,3.64,5.16,364,516,8,3,1.2,0.75,466,0,471,0.49999999999999994,0,n,0.6110762000316754,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
5,0,5,0,160.6701432999689,,,,160.65465399995446,165.65371089999098,165.65371720003895,165.67014649999328,173.65361839998513,173.65361839998513,175.8703159999568,176.65366589999758,176.65366589999758,176.6371102000121,3.6,5.2,360,520,8,3,1.2,0.75,466,1,472,0.6,0,n,0.5758475000038743,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
6,0,6,0,176.65366589999758,,,,176.638019099948,181.63720480003394,181.6372110999655,181.65371590002906,189.63715490000322,189.63715490000322,191.85398659994826,192.63719050004147,192.63719050004147,192.6207415999379,3.62,5.18,362,518,8,3,1.2,0.75,466,2,473,0.7,1,m,0.6284580999054015,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
7,0,7,0,192.63719050004147,,,,192.62164290004876,197.62072290002834,197.62072949996218,197.63722849998157,205.62063999997918,205.62063999997918,207.8373244999675,208.62068359996192,208.62068359996192,208.6041535999393,4.19,4.61,419,461,8,3,1.2,0.75,466,3,473,0.7,1,m,0.40468569996301085,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
8,0,8,0,208.62068359996192,,,,208.60509169998113,213.60423479997553,213.6042411000235,213.62074040004518,221.6041619000025,221.6041619000025,223.8208538000472,224.60418689996004,224.60418689996004,224.58767319994513,4.31,4.49,430,449,8,3,1.2,0.75,466,0,472,0.6,0,n,0.6487017999170348,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
9,0,9,0,224.60418689996004,,,,224.58860869996715,229.5877421000041,229.58774859993719,229.60420569998678,237.58770799997728,237.58770799997728,239.80436079995707,240.58770679996815,240.58770679996815,240.57120749994647,3.75,5.05,375,505,8,3,1.2,0.75,466,1,473,0.7,1,m,0.8492529999930412,None,,,,,,,,sub-018,COM3,46.6,2024-02-08_11h00.35.779,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-08 11h00.48.235995 -0500,
