trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,117.20222610002384,,0.0011225002817809582,117.1858688001521,117.18623610027134,122.1859081001021,122.18591430038214,122.20232470007613,130.1857710001059,130.1857710001059,132.40245730010793,133.18580750003457,133.18580750003457,133.16938610002398,4.74,4.06,474,405,8,3,1.2,0.75,474,0,482,0.8,None,None,,,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
1,0,1,0,133.18580750003457,,,,133.17042950028554,138.1693460000679,138.1693525002338,138.18581210030243,146.18592530023307,146.18592530023307,148.38595440005884,149.18596999999136,149.18596999999136,149.16947810025886,4.02,4.78,401,478,8,3,1.2,0.75,474,1,482,0.8,0,n,1.1073314999230206,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
2,0,2,0,149.18596999999136,,,,149.1704409001395,154.16952370014042,154.16953000007197,154.1859806003049,162.16943310014904,162.16943310014904,164.3861519000493,165.1694563003257,165.1694563003257,165.15297600021586,4.06,4.74,405,474,8,3,1.2,0.75,474,2,484,1,1,m,0.3671734998933971,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
3,0,3,0,165.1694563003257,,,,165.15390390018,170.15306800045073,170.15307380026206,170.16950400033966,178.15293640037999,178.15293640037999,180.36957520013675,181.15296210022643,181.15296210022643,181.13648009998724,3.3,5.5,330,550,8,3,1.2,0.75,474,3,481,0.7,1,m,0.7041360000148416,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
4,0,4,0,181.15296210022643,,,,181.1374019002542,186.13645890029147,186.13646560022607,186.15300910035148,194.13642660016194,194.13642660016194,196.35311020025983,197.13651040010154,197.13651040010154,197.1199744003825,3.54,5.26,354,526,8,3,1.2,0.75,474,0,481,0.7,0,n,0.43233209988102317,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
5,0,5,0,197.13651040010154,,,,197.12088310020044,202.11996980011463,202.11997600039467,202.1364410002716,210.11989420000464,210.11989420000464,212.33653920004144,213.1199484001845,213.1199484001845,213.10343120014295,4.01,4.79,401,479,8,3,1.2,0.75,474,1,483,0.8999999999999999,1,m,0.4408288998529315,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
6,0,6,0,213.1199484001845,,,,213.10436400026083,218.1034552003257,218.1034619002603,218.11992780026048,226.103393800091,226.103393800091,228.32007970009,229.103422800079,229.103422800079,229.08693830017,4.31,4.49,430,449,8,3,1.2,0.75,474,2,483,0.8999999999999999,0,n,0.7781469002366066,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
7,0,7,0,229.103422800079,,,,229.08789190044627,234.08696070034057,234.08696670038626,234.10344440024346,242.0868553002365,242.0868553002365,244.30357410013676,245.08688100008294,245.08688100008294,245.07043280033395,4.54,4.26,454,426,8,3,1.2,0.75,474,3,484,1,1,m,0.6458987998776138,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
8,0,8,0,245.08688100008294,,,,245.07137290015817,250.07050500018522,250.07051110034809,250.08698100037873,258.0703850002028,258.0703850002028,260.2870820001699,261.07043740013614,261.07043740013614,261.0539393001236,3.4,5.4,340,540,8,3,1.2,0.75,474,0,484,1,1,m,0.4229816999286413,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
9,0,9,0,261.07043740013614,,,,261.05488820001483,266.05397010035813,266.0539763001725,266.070525099989,274.05389390001073,274.05389390001073,276.2705737003125,277.0539236003533,277.0539236003533,277.03743600007147,3.8,5.0,380,500,8,3,1.2,0.75,474,1,483,0.9,1,m,1.0869048000313342,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
10,0,10,0,277.0539236003533,,,,277.03834270033985,282.0374475000426,282.03745390009135,282.0539473001845,290.0373481004499,290.0373481004499,292.2540717003867,293.03741300012916,293.03741300012916,293.0209452002309,3.41,5.39,341,539,8,3,1.2,0.75,474,2,483,0.9,0,n,0.43565290002152324,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
11,0,11,0,293.03741300012916,,,,293.0219018002972,298.0209617000073,298.0209676004015,298.0375069002621,306.0209113000892,306.0209113000892,308.23753990000114,309.02092190040275,309.02092190040275,309.00443940004334,4.12,4.68,412,468,8,3,1.2,0.75,474,3,484,1.0,0,n,0.6320845000445843,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
12,0,12,0,309.02092190040275,,,,309.0053604003042,314.0045017004013,314.0045076003298,314.0209751999937,322.00439400039613,322.00439400039613,324.2210262003355,325.0044211000204,325.0044211000204,324.9879767000675,3.69,5.11,369,511,8,3,1.2,0.75,474,0,484,1,1,m,0.5485869999974966,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
13,0,13,0,325.0044211000204,,,,324.9888715003617,329.9879747000523,329.987980700098,330.00444430019706,337.98792600026354,337.98792600026354,340.20451760012656,340.9879217003472,340.9879217003472,340.9714553002268,3.37,5.43,337,543,8,3,1.2,0.75,474,1,484,1,1,m,0.512924499809742,None,,,,,,,,sub-042,COM3,47.4,2024-06-10_15h11.47.310,2024_RDpaindiscrimination_QUEST,2023.2.3,59.98739062431147,2024-06-10 15h12.05.419364 -0400,
