trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,9.530277600046247,,0.013481900095939636,9.51383190008346,9.514195100055076,14.513825300033204,14.513832200085744,14.530319500016049,22.51372320007067,22.51372320007067,24.730421100044623,25.51376760005951,25.51376760005951,25.497275400091894,4.72,4.08,472,408,8,3,1.2,0.75,453,0,461,0.8,0,n,1.1434103000210598,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
1,0,1,0,25.51376760005951,,,,25.498474700027145,30.497298100031912,30.497304600081407,30.513779900036752,38.513871400034986,38.513871400034986,40.71392630005721,41.51390430005267,41.51390430005267,41.49745280004572,4.74,4.06,474,405,8,3,1.2,0.75,453,1,463,1,1,m,0.6511673999484628,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
2,0,2,0,41.51390430005267,,,,41.49843450007029,46.49744930001907,46.49745560006704,46.51400279998779,54.49743730004411,54.49743730004411,56.714050400070846,57.49740039999597,57.49740039999597,57.48097240005154,3.64,5.16,364,516,8,3,1.2,0.75,453,2,460,0.7,0,n,0.4682553999591619,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
3,0,3,0,57.49740039999597,,,,57.481893100077286,62.480936100007966,62.480942200054415,62.49744120007381,70.48081630002707,70.48081630002707,72.6975347000407,73.4809293000726,73.4809293000726,73.46437450009398,3.76,5.04,376,504,8,3,1.2,0.75,453,3,462,0.8999999999999999,1,m,1.7923363000154495,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
4,0,4,0,73.4809293000726,,,,73.46528650005348,78.46436220000032,78.46436810004525,78.48085340007674,86.46434330008924,86.46434330008924,88.68102140002884,89.46441560005769,89.46441560005769,89.44799670006614,3.3,5.5,330,550,8,3,1.2,0.75,453,0,462,0.8999999999999999,0,n,0.43265500001143664,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
5,0,5,0,89.46441560005769,,,,89.44890580000356,94.4478726000525,94.44787900010124,94.46434940001927,102.46444470004644,102.46444470004644,104.66444070008583,105.46450090000872,105.46450090000872,105.44794850004837,4.7,4.1,470,409,8,3,1.2,0.75,453,1,463,1,0,n,0.5648182999575511,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
6,0,6,0,105.46450090000872,,,,105.44888929999433,110.44799400004558,110.44800090009812,110.46451550000347,118.4478990000207,118.4478990000207,120.66462610010058,121.44794179999735,121.44794179999735,121.43149450002238,3.88,4.92,388,492,8,3,1.2,0.75,453,2,463,1,0,n,0.621005899971351,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
7,0,7,0,121.44794179999735,,,,121.43243270006496,126.4315379000036,126.43154430005234,126.44797139998991,134.43146610003896,134.43146610003896,136.64816440001596,137.4315012000734,137.4315012000734,137.414991900092,4.44,4.36,444,436,8,3,1.2,0.75,453,3,463,1,0,n,0.3502856999402866,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
8,0,8,0,137.4315012000734,,,,137.41593670006841,142.41503500007093,142.415041500004,142.4314823000459,150.41495680005755,150.41495680005755,152.63162150001153,153.41495400003623,153.41495400003623,153.39849570009392,4.15,4.65,415,465,8,3,1.2,0.75,453,0,463,1,None,None,,,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
9,0,9,0,153.41495400003623,,,,153.39939730009064,158.3985943000298,158.39860070007853,158.4149991000304,166.39844560006168,166.39844560006168,168.61512930004392,169.3984300000593,169.3984300000593,169.38199110003188,4.23,4.57,423,457,8,3,1.2,0.75,453,1,463,1,0,n,0.36727560008876026,None,,,,,,,,sub-026,COM3,45.3,2024-02-19_13h06.20.648,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00124802149181,2024-02-19 13h06.32.630601 -0500,
