,times,neutral,z1,z2,z3,z4,z5
0,0.11600303649902344,37.7,37.6,37.6,37.6,37.6,37.6
1,0.22800350189208984,37.7,37.6,37.6,37.6,37.6,37.6
2,0.34100341796875,37.7,37.7,37.7,37.7,37.7,37.8
3,0.4530034065246582,37.7,38.6,38.5,38.6,38.6,38.7
4,0.565518856048584,37.7,40.1,39.9,40.1,40.1,40.2
5,0.6765186786651611,37.7,41.5,41.4,41.5,41.5,41.6
6,0.7885186672210693,37.6,42.7,42.6,42.7,42.8,42.8
7,0.9010531902313232,37.6,44.1,43.9,44.1,44.1,44.2
8,1.0130565166473389,37.5,45.4,45.2,45.4,45.5,45.6
9,1.1253793239593506,37.5,46.4,46.3,46.4,46.5,46.5
10,1.2373793125152588,37.4,46.7,46.6,46.6,46.7,46.7
11,1.349379301071167,37.4,46.5,46.5,46.5,46.5,46.6
12,1.4613792896270752,37.4,46.6,46.5,46.5,46.6,46.6
13,1.5733797550201416,37.4,46.6,46.6,46.6,46.6,46.7
14,1.6863794326782227,37.4,46.6,46.6,46.6,46.6,46.7
15,1.7983794212341309,37.4,46.6,46.6,46.6,46.7,46.7
16,1.9093797206878662,37.4,46.7,46.6,46.7,46.7,46.7
17,2.0213797092437744,37.4,46.7,46.6,46.7,46.7,46.7
18,2.133376359939575,37.4,46.7,46.7,46.7,46.7,46.7
19,2.2458949089050293,37.4,46.7,46.7,46.7,46.7,46.7
20,2.3578948974609375,37.4,46.7,46.7,46.7,46.7,46.7
21,2.4702184200286865,37.5,46.7,46.7,46.7,46.7,46.7
22,2.5812180042266846,37.5,46.7,46.7,46.7,46.7,46.8
23,2.6932179927825928,37.5,46.7,46.7,46.7,46.7,46.8
24,2.806218385696411,37.5,46.8,46.7,46.7,46.8,46.8
25,2.918215036392212,37.5,46.8,46.7,46.7,46.8,46.8
26,3.0302183628082275,37.5,46.8,46.7,46.8,46.8,46.8
27,3.1422183513641357,37.5,46.8,46.7,46.8,46.8,46.8
28,3.254218578338623,37.5,46.8,46.7,46.8,46.8,46.8
29,3.367215156555176,37.6,46.8,46.7,46.8,46.8,46.8
30,3.4787333011627197,37.6,46.8,46.7,46.8,46.8,46.8
31,3.589733362197876,37.6,46.8,46.7,46.8,46.8,46.8
32,3.702075719833374,37.6,46.8,46.7,46.8,46.8,46.8
33,3.8140759468078613,37.6,46.8,46.7,46.8,46.8,46.8
34,3.9260759353637695,37.6,46.8,46.7,46.8,46.8,46.8
35,4.038075685501099,37.6,46.8,46.7,46.8,46.8,46.8
36,4.1510725021362305,37.6,46.8,46.7,46.8,46.8,46.8
37,4.262075662612915,37.6,46.8,46.7,46.8,46.8,46.8
38,4.374075651168823,37.6,46.8,46.7,46.8,46.8,46.9
39,4.487076044082642,37.6,46.8,46.7,46.8,46.8,46.9
40,4.599075794219971,37.6,46.8,46.7,46.8,46.8,46.9
41,4.711075782775879,37.6,46.8,46.7,46.8,46.8,46.9
42,4.823076009750366,37.6,46.8,46.7,46.8,46.8,46.9
43,4.935076951980591,37.6,46.8,46.7,46.8,46.8,46.9
44,5.047076225280762,37.6,46.8,46.8,46.8,46.8,46.9
45,5.160075902938843,37.6,46.8,46.8,46.8,46.8,46.9
46,5.271076202392578,37.6,46.8,46.8,46.8,46.9,46.9
47,5.383072853088379,37.6,46.8,46.8,46.8,46.9,46.9
48,5.4950761795043945,37.6,46.8,46.8,46.8,46.9,46.9
49,5.607076168060303,37.6,46.8,46.8,46.8,46.9,46.9
50,5.719591856002808,37.6,46.8,46.8,46.8,46.9,46.9
51,5.830591917037964,37.6,46.8,46.8,46.8,46.9,46.9
52,5.944135427474976,37.6,46.8,46.8,46.8,46.9,46.9
