,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[20.30214688 21.64634914 22.99055141 24.33475367 25.67895593 27.0231582
 28.36736046 29.71156272 31.05576499 32.39996725 33.74416951 35.08837178
 36.43257404 37.7767763  39.12097857 40.46518083 41.80938309 43.15358535
 44.49778762 45.84198988 47.18619214 48.53039441 49.87459667 51.21879893
 52.5630012  53.90720346 55.25140572 56.59560799 57.93981025 59.28401251
 60.62821478 61.97241704 63.3166193  64.66082156 66.00502383 67.34922609
 68.69342835 70.03763062 71.38183288 72.72603514 74.07023741 75.41443967
 76.75864193 78.1028442  79.44704646 80.79124872 82.13545099 83.47965325
 84.82385551 86.16805777 87.51226004 88.8564623 ]","[19.50607925 20.97137743 22.43098077 23.88492241 25.33323521 26.77595182
 28.21310459 29.64472566 31.0708469  32.49149994 33.90671617 35.31652674
 36.72096257 38.12005433 39.51383247 40.9023272  42.2855685  43.66358614
 45.03640964 46.40406833 47.76659128 49.12400739 50.47634529 51.82363345
 53.16590008 54.50317321 55.83548065 57.16285002 58.48530871 59.80288393
 61.11560267 62.42349173 63.72657773 65.02488707 66.31844596 67.60728043
 68.89141633 70.17087928 71.44569476 72.71588804 73.98148422 75.2425082
 76.49898471 77.75093832 78.9983934  80.24137415 81.4799046  82.71400861
 83.94370987 85.16903189 86.38999803 87.60663147]","[27.58104075 28.00430937 28.46516706 28.96361381 29.49964963 30.07327451
 30.68448845 31.33329145 32.01968352 32.74366464 33.50523484 34.30439409
 35.14114241 36.01547979 36.92740623 37.87692173 38.8640263  39.88871993
 40.95100262 42.05087438 43.1883352  44.36338508 45.57602402 46.82625203
 48.1140691  49.43947523 50.80247043 52.20305469 53.64122801 55.11699039
 56.63034184 58.18128234 59.76981192 61.39593055 63.05963825 64.76093501
 66.49982083 68.27629571 70.09035966 71.94201267 73.83125475 75.75808588
 77.72250608 79.72451534 81.76411367 83.84130106 85.9560775  88.10844302
 90.29839759 92.52594123 94.79107393 97.0937957 ]","[20.94539637 22.19002363 23.43890361 24.69204047 25.94943835 27.21110141
 28.47703378 29.7472396  31.02172298 32.30048805 33.58353893 34.87087972
 36.16251452 37.45844743 38.75868255 40.06322395 41.37207572 42.68524192
 44.00272664 45.32453392 46.65066784 47.98113242 49.31593174 50.65506981
 51.99855068 53.34637837 54.69855691 56.05509032 57.4159826  58.78123777
 60.15085982 61.52485275 62.90322055 64.28596721 65.6730967  67.06461299
 68.46052007 69.86082188 71.26552239 72.67462554 74.0881353  75.5060556
 76.92839037 78.35514355 79.78631906 81.22192083 82.66195277 84.10641879
 85.55532281 87.00866871 88.46646039 89.92870175]",para,"[30.0, 60.0]","[41.50000000000001, 44.200000000000045]","[30.073274506542475, 59.76981191605819]"
sse,738.7911576153421,801.6608182394912,516.4443219923322,690.5944298180268,para,"[30.0, 60.0]","[41.50000000000001, 44.200000000000045]","[30.073274506542475, 59.76981191605819]"
params,[-530.820781     13.44202263    1.        ],[ 7.72091367e+02 -3.85779400e+04  1.02605557e+01],[ 3.02110738e+03 -1.50070416e+02  1.87945314e+00],[-1.91144202e+02  2.83604773e-02  2.40193738e+00],para,"[30.0, 60.0]","[41.50000000000001, 44.200000000000045]","[30.073274506542475, 59.76981191605819]"
stim_val,"[41.70000000000001, 44.00000000000004]","[41.70000000000001, 43.90000000000004]","[41.50000000000001, 44.200000000000045]","[41.70000000000001, 44.00000000000004]",para,"[30.0, 60.0]","[41.50000000000001, 44.200000000000045]","[30.073274506542475, 59.76981191605819]"
fitted_val,"[29.711562723577458, 60.62821477532759]","[29.64472565913104, 59.802883925699234]","[30.073274506542475, 59.76981191605819]","[29.747239598809983, 60.150859821815715]",para,"[30.0, 60.0]","[41.50000000000001, 44.200000000000045]","[30.073274506542475, 59.76981191605819]"
