,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-9.41986439 -8.00765112 -6.59543784 -5.18322456 -3.77101128 -2.35879801
 -0.94658473  0.46562855  1.87784182  3.2900551   4.70226838  6.11448166
  7.52669493  8.93890821 10.35112149 11.76333477 13.17554804 14.58776132
 15.9999746  17.41218788 18.82440115 20.23661443 21.64882771 23.06104098
 24.47325426 25.88546754 27.29768082 28.70989409 30.12210737 31.53432065
 32.94653393 34.3587472  35.77096048 37.18317376 38.59538704 40.00760031
 41.41981359 42.83202687 44.24424014 45.65645342 47.0686667  48.48087998
 49.89309325 51.30530653 52.71751981 54.12973309 55.54194636 56.95415964
 58.36637292 59.7785862  61.19079947 62.60301275 64.01522603 65.4274393
 66.83965258 68.25186586 69.66407914 71.07629241 72.48850569 73.90071897
 75.31293225 76.72514552 78.1373588  79.54957208 80.96178536 82.37399863
 83.78621191 85.19842519 86.61063846 88.02285174 89.43506502 90.8472783 ]","[-9.89570444 -8.36352472 -6.83607711 -5.31333971 -3.79529077 -2.28190867
 -0.77317192  0.73094083  2.23045081  3.72537912  5.21574672  6.70157445
  8.18288302  9.65969301 11.1320249  12.59989902 14.06333557 15.52235466
 16.97697626 18.42722021 19.87310626 21.314654   22.75188294 24.18481246
 25.61346183 27.03785018 28.45799655 29.87391987 31.28563895 32.69317248
 34.09653905 35.49575713 36.8908451  38.28182121 39.66870361 41.05151036
 42.43025939 43.80496853 45.17565552 46.54233797 47.90503342 49.26375929
 50.61853289 51.96937145 53.31629209 54.65931182 55.99844757 57.33371615
 58.66513431 59.99271867 61.31648576 62.63645203 63.95263382 65.26504739
 66.57370889 67.87863438 69.17983986 70.47734119 71.77115418 73.06129454
 74.34777786 75.63061969 76.90983546 78.18544053 79.45745016 80.72587953
 81.99074373 83.25205778 84.5098366  85.76409503 87.01484783 88.26210968]","[ 12.57829997  11.97474393  11.429616    10.94291618  10.51464447
  10.14480087   9.83338538   9.580398     9.38583873   9.24970757
   9.17200452   9.15272958   9.19188275   9.28946402   9.44547341
   9.65991091   9.93277652  10.26407024  10.65379207  11.10194201
  11.60852005  12.17352621  12.79696048  13.47882286  14.21911335
  15.01783194  15.87497865  16.79055347  17.76455639  18.79698743
  19.88784658  21.03713384  22.2448492   23.51099268  24.83556427
  26.21856396  27.65999177  29.15984769  30.71813171  32.33484385
  34.0099841   35.74355245  37.53554892  39.38597349  41.29482618
  43.26210698  45.28781588  47.3719529   49.51451802  51.71551126
  53.9749326   56.29278206  58.66905962  61.1037653   63.59689908
  66.14846098  68.75845098  71.4268691   74.15371532  76.93898966
  79.7826921   82.68482265  85.64538132  88.66436809  91.74178298
  94.87762597  98.07189707 101.32459629 104.63572361 108.00527905
 111.43326259 114.91967424]","[40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289
 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289 40.00760289]",para,"[30.0, 60.0]","[44.800000000000054, 46.300000000000075]","[30.718131713246294, 61.10376529806763]"
sse,3436.417591158158,3750.730427612437,1307.701340639549,16615.085203388928,para,"[30.0, 60.0]","[44.800000000000054, 46.300000000000075]","[30.718131713246294, 61.10376529806763]"
params,[-588.4273081    14.12213277    1.        ],[ 9.80763254e+02 -6.39538101e+04  2.35568382e+01],[ 5.18289668e+03 -2.45882952e+02  2.92140550e+00],[ 40.00760289  -4.36098911 -17.52054599],para,"[30.0, 60.0]","[44.800000000000054, 46.300000000000075]","[30.718131713246294, 61.10376529806763]"
stim_val,"[43.80000000000004, 45.90000000000007]","[43.70000000000004, 45.90000000000007]","[44.800000000000054, 46.300000000000075]","[41.0, 41.0]",para,"[30.0, 60.0]","[44.800000000000054, 46.300000000000075]","[30.718131713246294, 61.10376529806763]"
fitted_val,"[30.12210737125315, 59.77858619511221]","[29.873919873682667, 59.99271867099526]","[30.718131713246294, 61.10376529806763]","[40.0076028889632, 40.0076028889632]",para,"[30.0, 60.0]","[44.800000000000054, 46.300000000000075]","[30.718131713246294, 61.10376529806763]"
