,times,neutral,z1,z2,z3,z4,z5
0,0.11262655258178711,37.8,37.6,37.6,37.6,37.6,37.6
1,0.223768949508667,37.8,37.6,37.6,37.6,37.6,37.6
2,0.3364384174346924,37.8,37.7,37.7,37.7,37.7,37.6
3,0.44806432723999023,37.8,38.0,37.9,37.9,37.9,37.9
4,0.5606880187988281,37.7,38.6,38.5,38.5,38.5,38.6
5,0.6723153591156006,37.7,39.2,39.1,39.1,39.1,39.2
6,0.784937858581543,37.7,39.7,39.6,39.6,39.7,39.7
7,0.8965644836425781,37.7,40.3,40.2,40.2,40.2,40.3
8,1.0091876983642578,37.7,40.8,40.8,40.8,40.8,40.9
9,1.120814323425293,37.6,41.4,41.3,41.3,41.4,41.4
10,1.233433723449707,37.6,41.8,41.7,41.7,41.8,41.8
11,1.3450639247894287,37.6,41.8,41.8,41.8,41.8,41.9
12,1.456691026687622,37.6,41.8,41.7,41.7,41.8,41.8
13,1.5693104267120361,37.6,41.8,41.7,41.7,41.8,41.9
14,1.680940866470337,37.6,41.8,41.8,41.8,41.8,41.9
15,1.7935640811920166,37.6,41.8,41.8,41.8,41.8,41.8
16,1.9047350883483887,37.6,41.8,41.8,41.8,41.8,41.9
17,2.0173583030700684,37.6,41.8,41.8,41.8,41.8,41.9
18,2.1283373832702637,37.6,41.8,41.8,41.8,41.8,41.8
19,2.2409603595733643,37.6,41.8,41.8,41.8,41.8,41.9
20,2.353583812713623,37.6,41.8,41.8,41.8,41.8,41.9
21,2.465210437774658,37.6,41.8,41.8,41.8,41.8,41.9
22,2.577833414077759,37.6,41.8,41.8,41.8,41.8,41.9
23,2.6894564628601074,37.6,41.8,41.8,41.8,41.8,41.9
24,2.802083730697632,37.6,41.8,41.8,41.8,41.8,41.9
25,2.913710355758667,37.6,41.8,41.8,41.8,41.8,41.9
26,3.025850534439087,37.6,41.8,41.8,41.8,41.8,41.9
27,3.137477397918701,37.7,41.8,41.8,41.8,41.8,41.9
28,3.250443458557129,37.7,41.8,41.8,41.8,41.8,41.9
29,3.3615903854370117,37.7,41.8,41.8,41.8,41.8,41.9
30,3.4742138385772705,37.7,41.8,41.8,41.8,41.8,41.9
31,3.585186004638672,37.7,41.8,41.8,41.8,41.8,41.9
32,3.697812080383301,37.7,41.8,41.8,41.8,41.8,41.9
33,3.8104355335235596,37.7,41.8,41.8,41.8,41.8,41.9
34,3.9220621585845947,37.7,41.8,41.8,41.8,41.8,41.9
35,4.0346856117248535,37.7,41.8,41.8,41.8,41.8,41.9
36,4.14631199836731,37.7,41.8,41.8,41.8,41.8,41.9
37,4.258935451507568,37.7,41.8,41.8,41.8,41.8,41.9
38,4.370562314987183,37.7,41.8,41.8,41.8,41.8,41.9
39,4.483181476593018,37.7,41.8,41.8,41.8,41.8,41.9
40,4.5948121547698975,37.7,41.8,41.8,41.8,41.8,41.9
41,4.7064385414123535,37.7,41.8,41.8,41.8,41.8,41.9
42,4.819061994552612,37.7,41.8,41.8,41.8,41.8,41.9
43,4.9306886196136475,37.7,41.8,41.8,41.8,41.9,41.9
44,5.043312072753906,37.7,41.8,41.8,41.8,41.9,41.9
45,5.154938459396362,37.7,41.8,41.8,41.8,41.9,41.9
46,5.266561269760132,37.7,41.8,41.8,41.8,41.9,41.9
47,5.379188299179077,37.7,41.8,41.8,41.8,41.9,41.9
48,5.490815162658691,37.7,41.8,41.8,41.8,41.9,41.9
49,5.60295557975769,37.7,41.8,41.8,41.8,41.9,41.9
50,5.71557879447937,37.7,41.8,41.8,41.8,41.9,41.9
51,5.826749563217163,37.7,41.9,41.8,41.8,41.9,41.9
52,5.939372301101685,37.7,41.9,41.8,41.8,41.9,41.9
53,6.051366090774536,37.7,41.9,41.8,41.8,41.9,41.9
54,6.163990020751953,37.7,41.9,41.8,41.8,41.9,41.9
55,6.275616645812988,37.7,41.9,41.8,41.8,41.9,41.9
56,6.387756109237671,37.7,41.9,41.8,41.8,41.9,41.9
57,6.500376224517822,37.7,41.9,41.8,41.8,41.9,41.9
58,6.611353158950806,37.7,41.9,41.8,41.8,41.9,41.9
59,6.7239766120910645,37.7,41.9,41.8,41.8,41.9,41.9
60,6.8356029987335205,37.7,41.9,41.8,41.8,41.9,41.9
61,6.948226690292358,37.7,41.9,41.8,41.8,41.9,41.9
62,7.0598533153533936,37.7,41.9,41.8,41.8,41.9,41.9
63,7.172476291656494,37.7,41.9,41.8,41.8,41.9,41.9
64,7.284103155136108,37.7,41.9,41.8,41.8,41.9,41.9
