,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[53.62401141 54.29775463 54.97149784 55.64524106 56.31898427 56.99272749
 57.6664707  58.34021391 59.01395713 59.68770034 60.36144356 61.03518677
 61.70892999 62.3826732  63.05641641 63.73015963 64.40390284 65.07764606
 65.75138927 66.42513249 67.0988757  67.77261891 68.44636213 69.12010534
 69.79384856 70.46759177 71.14133499 71.8150782  72.48882141 73.16256463
 73.83630784 74.51005106]","[53.60260289 54.28884097 54.97388173 55.65772829 56.34038378 57.02185131
 57.70213398 58.38123486 59.05915705 59.7359036  60.41147757 61.08588201
 61.75911995 62.43119441 63.10210841 63.77186494 64.44046702 65.1079176
 65.77421968 66.4393762  67.10339013 67.7662644  68.42800194 69.08860568
 69.74807852 70.40642338 71.06364313 71.71974067 72.37471886 73.02858056
 73.68132864 74.33296592]","[59.92217177 59.27918744 58.72701244 58.26564679 57.89509046 57.61534347
 57.42640582 57.3282775  57.32095852 57.40444887 57.57874855 57.84385757
 58.19977593 58.64650362 59.18404064 59.812387   60.5315427  61.34150773
 62.24228209 63.23386579 64.31625883 65.4894612  66.7534729  68.10829394
 69.55392431 71.09036402 72.71761307 74.43567144 76.24453916 78.14421621
 80.13470259 82.21599831]","[53.66244064 54.31951965 54.97797717 55.63781275 56.29902593 56.96161623
 57.6255832  58.29092638 58.95764531 59.62573954 60.2952086  60.96605205
 61.63826943 62.31186029 62.98682418 63.66316065 64.34086925 65.01994954
 65.70040106 66.38222338 67.06541604 67.74997862 68.43591066 69.12321173
 69.81188139 70.5019192  71.19332472 71.88609752 72.58023717 73.27574323
 73.97261526 74.67085285]",para,"[30.0, 60.0]","[41.80000000000001, 41.0]","[57.32095851527356, 59.92217176604754]"
sse,7563.0187711384315,7567.52879594747,7383.764350108464,7557.721400491629,para,"[30.0, 60.0]","[41.80000000000001, 41.0]","[57.32095851527356, 59.92217176604754]"
params,[-222.61070644    6.73743214    1.        ],[ 8.39542216e+02 -8.99340550e+04  7.34287087e+01],[ 7.97468626e+03 -3.79202163e+02  4.54046674e+00],[-90.92037761   0.14393149   1.86135349],para,"[30.0, 60.0]","[41.80000000000001, 41.0]","[57.32095851527356, 59.92217176604754]"
stim_val,"[41.0, 41.90000000000001]","[41.0, 41.90000000000001]","[41.80000000000001, 41.0]","[41.0, 42.000000000000014]",para,"[30.0, 60.0]","[41.80000000000001, 41.0]","[57.32095851527356, 59.92217176604754]"
fitted_val,"[53.62401141404098, 59.68770034251702]","[53.602602887648345, 59.735903599496964]","[57.32095851527356, 59.92217176604754]","[53.66244063583552, 60.295208601534014]",para,"[30.0, 60.0]","[41.80000000000001, 41.0]","[57.32095851527356, 59.92217176604754]"
