trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,212.1271411999769,,0.008054899983108044,206.3940623999806,206.39441709997482,208.8441168999998,208.84412559997872,212.0941328999761,212.09441459999653,217.11063489998924,217.11064089997672,217.12729449998005,229.1107751999807,0,active,41.6,229.11101629998302,234.2133562999952,9.500000000000062,5.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,234.22747230000095,,,,,,,,234.21432459997595,239.21106589998817,239.21107269998174,239.22751659998903,251.21143989998382,1,active,41.6,251.21160290000262,258.1309762999881,17.50000000000021,6.9,251.24431149999145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,258.1443731999898,,,,,,,,258.1317765999993,263.127940699982,263.1279472000024,263.1444411999837,275.12843369998154,2,inactive,42.9,275.12858679998317,280.8804186999914,29.50000000000007,5.732,275.16128989998833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,280.89468529997976,,,,,,,,280.88120929998695,285.87821399999666,285.87822049998795,285.8948396999913,297.8786989999935,3,inactive,42.9,297.8788493000029,301.6805394999974,46.50000000000005,3.782,297.91156979999505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,301.69494139999733,,,,,,,,301.6812886999978,306.67849799999385,306.6785037999798,306.69504789999337,318.67890420000185,0,active,41.6,318.6790497999755,325.4649523999833,31.499999999999993,6.766,318.7118167000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,325.4784444999823,,,,,,,,325.4657587999827,330.4620815999806,330.46208789999946,330.47859210000024,342.4625228999939,1,inactive,42.9,342.46266930000274,346.3136052999762,21.000000000000007,3.831,342.4954590999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,346.32875929999864,,,,,,,,346.3144408999942,351.3122919999878,351.3122981999768,351.3287223999796,363.3127816999913,2,active,41.6,363.31292489997577,366.414219600003,35.49999999999998,3.081,363.34565129998373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,366.4290215999936,,,,,,,,366.414995500003,371.41258919998654,371.41259619998164,371.42907319997903,383.41296950000105,3,inactive,42.9,383.4131214999943,387.0139968000003,50.49999999999993,3.581,383.4458448999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,387.029206599982,,,,,,,,387.01482589999796,392.0127499999944,392.0127562999842,392.0292137999786,404.01326239999617,0,inactive,42.9,404.0134097999835,408.48296039999695,51.00000000000007,4.449,404.046139699989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,408.4962207999779,,,,,,,,408.483783499978,413.47975040000165,413.4797564999899,413.49624149999,425.48022589998436,1,active,41.6,425.48037109998404,431.3155585999775,29.999999999999964,5.815,425.5130542999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,42.9,41.6,43.7,COM3,2024-08-08_11h41.04.769,2024_RDpaindiscrimination_maintask,2023.2.3,59.986886867939994,2024-08-08 11h41.26.252727 -0400,
