,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[19.31468844 20.01578185 20.71687525 21.41796865 22.11906205 22.82015545
 23.52124886 24.22234226 24.92343566 25.62452906 26.32562246 27.02671586
 27.72780927 28.42890267 29.12999607 29.83108947 30.53218287 31.23327628
 31.93436968 32.63546308 33.33655648 34.03764988 34.73874329 35.43983669
 36.14093009 36.84202349 37.54311689 38.2442103  38.9453037  39.6463971
 40.3474905  41.0485839  41.74967731 42.45077071 43.15186411 43.85295751
 44.55405091 45.25514432 45.95623772 46.65733112 47.35842452 48.05951792
 48.76061132 49.46170473 50.16279813 50.86389153 51.56498493 52.26607833
 52.96717174 53.66826514 54.36935854 55.07045194 55.77154534 56.47263875
 57.17373215 57.87482555 58.57591895 59.27701235 59.97810576 60.67919916
 61.38029256 62.08138596]","[19.18951802 19.9294901  20.66765785 21.40402786 22.13860668 22.87140085
 23.60241686 24.33166117 25.05914023 25.78486042 26.50882812 27.23104968
 27.9515314  28.67027955 29.3873004  30.10260015 30.81618501 31.52806112
 32.23823462 32.94671161 33.65349815 34.35860031 35.06202408 35.76377545
 36.46386039 37.16228482 37.85905463 38.55417571 39.2476539  39.93949501
 40.62970484 41.31828915 42.00525367 42.69060411 43.37434616 44.05648547
 44.73702767 45.41597836 46.09334312 46.76912749 47.44333701 48.11597717
 48.78705345 49.45657128 50.12453611 50.79095331 51.45582827 52.11916632
 52.78097281 53.44125301 54.10001222 54.75725566 55.41298858 56.06721618
 56.71994362 57.37117607 58.02091865 58.66917647 59.31595462 59.96125816
 60.60509211 61.24746151]","[32.27452774 31.59651067 30.96524277 30.38072403 29.84295445 29.35193404
 28.9076628  28.51014072 28.1593678  27.85534405 27.59806947 27.38754405
 27.22376779 27.1067407  27.03646278 27.01293402 27.03615442 27.10612399
 27.22284273 27.38631063 27.59652769 27.85349392 28.15720932 28.50767388
 28.9048876  29.34885049 29.83956254 30.37702376 30.96123415 31.5921937
 32.26990241 32.99436029 33.76556734 34.58352355 35.44822892 36.35968346
 37.31788716 38.32284003 39.37454207 40.47299327 41.61819363 42.81014316
 44.04884185 45.33428971 46.66648674 48.04543293 49.47112828 50.9435728
 52.46276648 54.02870933 55.64140134 57.30084252 59.00703287 60.75997238
 62.55966105 64.40609889 66.29928589 68.23922206 70.22590739 72.25934189
 74.33952556 76.46645838]","[40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826 40.34748826
 40.34748826 40.34748826]",para,"[30.0, 60.0]","[42.400000000000006, 47.300000000000075]","[29.84295445265525, 60.75997237611409]"
sse,7262.706690212745,7312.678661608719,6554.792243097107,9640.74112722764,para,"[30.0, 60.0]","[42.400000000000006, 47.300000000000075]","[29.84295445265525, 60.75997237611409]"
params,[-275.14454037    7.01093402    1.        ],[ 6.25386898e+02 -4.96000732e+04  3.98216555e+01],[ 4.45013537e+03 -2.03360409e+02  2.33745825e+00],[ 40.34748826  -5.65528078 -23.7422911 ],para,"[30.0, 60.0]","[42.400000000000006, 47.300000000000075]","[29.84295445265525, 60.75997237611409]"
stim_val,"[43.50000000000002, 47.80000000000008]","[43.50000000000002, 47.900000000000084]","[42.400000000000006, 47.300000000000075]","[42.0, 42.0]",para,"[30.0, 60.0]","[42.400000000000006, 47.300000000000075]","[29.84295445265525, 60.75997237611409]"
fitted_val,"[29.831089472587337, 59.978105755717024]","[30.1026001534467, 59.96125815692949]","[29.84295445265525, 60.75997237611409]","[40.34748825661235, 40.34748825661235]",para,"[30.0, 60.0]","[42.400000000000006, 47.300000000000075]","[29.84295445265525, 60.75997237611409]"
