trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,43.07955140003469,,0.01247960003092885,43.06321809999645,43.063620000029914,48.06308540003374,48.063093599979766,48.07963419996668,56.063010199926794,56.063010199926794,58.279718499979936,59.062983399955556,59.062983399955556,59.04654380003922,3.68,5.12,368,512,8,3,1.2,0.75,479,0,487,0.8,1,m,1.3916395000414923,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
1,0,1,0,59.062983399955556,,,,59.04769309994299,64.04655049997382,64.04655690002255,64.06302719993982,72.0631424000021,72.0631424000021,74.26323689997662,75.06317129998934,75.06317129998934,75.04671909997705,3.6,5.2,360,520,8,3,1.2,0.75,479,1,483,0.4,1,m,0.6808491999981925,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
2,0,2,0,75.06317129998934,,,,75.0476600000402,80.04671359993517,80.04672069998924,80.06322469993029,88.04668060003314,88.04668060003314,90.26332170004025,91.04665040003601,91.04665040003601,91.03018500003964,3.97,4.83,397,483,8,3,1.2,0.75,479,2,482,0.3,0,n,0.543713100021705,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
3,0,3,0,91.04665040003601,,,,91.03111019998323,96.03022239997517,96.03022890002467,96.04671140003484,104.03011829999741,104.03011829999741,106.24683139997069,107.03023829997983,107.03023829997983,107.01366599998437,4.15,4.65,415,465,8,3,1.2,0.75,479,3,485,0.6,0,n,1.0250450000166893,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
4,0,4,0,107.03023829997983,,,,107.0145941999508,112.01369529997464,112.01370180002414,112.03022419998888,120.0136579000391,120.0136579000391,122.23038650001399,123.01372869999614,123.01372869999614,122.997236300027,3.53,5.27,353,527,8,3,1.2,0.75,479,0,488,0.8999999999999999,1,m,0.46922680002171546,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
5,0,5,0,123.01372869999614,,,,122.99814489996061,127.99726840003859,127.99727569997776,128.01375319994986,135.99719739996362,135.99719739996362,138.21391029993538,138.99728449992836,138.99728449992836,138.98072520003188,3.61,5.19,361,519,8,3,1.2,0.75,479,1,488,0.8999999999999999,0,n,0.6178725999779999,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
6,0,6,0,138.99728449992836,,,,138.9816365999868,143.98076349997427,143.98076980002224,143.99728120001964,151.9806849999586,151.9806849999586,154.19737700000405,154.9807773999637,154.9807773999637,154.96422580000944,3.56,5.24,356,524,8,3,1.2,0.75,479,2,489,1,1,m,0.6253174999728799,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
7,0,7,0,154.9807773999637,,,,154.96518169995397,159.96425479999743,159.9642607999267,159.98068869998679,167.96417679998558,167.96417679998558,170.18083039997146,170.96420819999184,170.96420819999184,170.94769359997008,4.17,4.63,417,463,8,3,1.2,0.75,479,3,489,1,1,m,0.45134459994733334,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
8,0,8,0,170.96420819999184,,,,170.94860559992958,175.94773589994293,175.94774229999166,175.96425520000048,183.9476674000034,183.9476674000034,186.16435440001078,186.94765210000332,186.94765210000332,186.93120430002455,4.04,4.76,404,476,8,3,1.2,0.75,479,0,487,0.8,0,n,0.41041600005701184,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
9,0,9,0,186.94765210000332,,,,186.93212609994225,191.93129440001212,191.93130069994368,191.94774880004115,199.93112139997538,199.93112139997538,202.1478572000051,202.93118079996202,202.93118079996202,202.9146635000361,3.87,4.93,387,493,8,3,1.2,0.75,479,1,488,0.9,1,m,0.3276309999637306,None,,,,,,,,sub-028,COM3,47.9,2024-02-20_15h03.48.056,2024_RDpaindiscrimination_QUEST,2023.2.3,60.003228184286634,2024-02-20 15h03.59.353923 -0500,
