,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-16.86348957 -15.08589702 -13.30830448 -11.53071193  -9.75311938
  -7.97552684  -6.19793429  -4.42034175  -2.6427492   -0.86515665
   0.91243589   2.69002844   4.46762099   6.24521353   8.02280608
   9.80039863  11.57799117  13.35558372  15.13317627  16.91076881
  18.68836136  20.46595391  22.24354645  24.021139    25.79873155
  27.57632409  29.35391664  31.13150919  32.90910173  34.68669428
  36.46428683  38.24187937  40.01947192  41.79706447  43.57465701
  45.35224956  47.1298421   48.90743465  50.6850272   52.46261974
  54.24021229  56.01780484  57.79539738  59.57298993  61.35058248
  63.12817502  64.90576757  66.68336012  68.46095266  70.23854521
  72.01613776  73.7937303   75.57132285  77.3489154   79.12650794
  80.90410049  82.68169304  84.45928558  86.23687813  88.01447068
  89.79206322  91.56965577]","[-17.50973527 -15.59642647 -13.6891137  -11.7877688   -9.89236382
  -8.00287096  -6.11926261  -4.24151132  -2.3695898   -0.50347097
   1.35687213   3.21146627   5.06033806   6.90351393   8.74102017
  10.57288291  12.39912809  14.21978152  16.03486884  17.84441554
  19.64844695  21.44698824  23.24006445  25.02770043  26.80992092
  28.58675048  30.35821353  32.12433436  33.88513709  35.64064571
  37.39088405  39.13587581  40.87564456  42.6102137   44.33960651
  46.06384613  47.78295555  49.49695764  51.20587513  52.90973059
  54.60854651  56.30234519  57.99114883  59.6749795   61.35385913
  63.02780952  64.69685236  66.36100918  68.02030142  69.67475037
  71.32437721  72.96920299  74.60924863  76.24453496  77.87508264
  79.50091226  81.12204425  82.73849895  84.35029657  85.95745721
  87.56000085  89.15794736]","[  4.65423527   4.14202088   3.70742674   3.35045286   3.07109924
   2.86936588   2.74525277   2.69875992   2.72988732   2.83863499
   3.02500291   3.28899108   3.63059952   4.04982821   4.54667715
   5.12114636   5.77323582   6.50294553   7.31027551   8.19522574
   9.15779622  10.19798697  11.31579797  12.51122923  13.78428074
  15.13495251  16.56324454  18.06915682  19.65268937  21.31384216
  23.05261522  24.86900853  26.7630221   28.73465592  30.78391001
  32.91078434  35.11527894  37.39739379  39.7571289   42.19448427
  44.70945989  47.30205577  49.97227191  52.7201083   55.54556495
  58.44864186  61.42933902  64.48765644  67.62359412  70.83715205
  74.12833024  77.49712869  80.94354739  84.46758635  88.06924557
  91.74852505  95.50542478  99.33994477 103.25208501 107.24184551
 111.30922627 115.45422729]","[36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581 36.46428581
 36.46428581 36.46428581]",para,"[30.0, 60.0]","[45.40000000000005, 46.600000000000065]","[30.783910006084625, 61.42933902024561]"
sse,5028.423337576602,5306.842925217961,3076.868090786622,20315.732142857123,para,"[30.0, 60.0]","[45.40000000000005, 46.600000000000065]","[30.783910006084625, 61.42933902024561]"
params,[-763.45235912   17.77592547    1.        ],[ 1.20163652e+03 -7.75611858e+04  2.16192625e+01],[ 7.08219118e+03 -3.31515324e+02  3.88101284e+00],[ 36.46428581  -9.30150587 -36.60508556],para,"[30.0, 60.0]","[45.40000000000005, 46.600000000000065]","[30.783910006084625, 61.42933902024561]"
stim_val,"[44.60000000000004, 46.30000000000006]","[44.60000000000004, 46.30000000000006]","[45.40000000000005, 46.600000000000065]","[42.0, 42.0]",para,"[30.0, 60.0]","[45.40000000000005, 46.600000000000065]","[30.783910006084625, 61.42933902024561]"
fitted_val,"[29.353916639345698, 59.57298993079439]","[30.358213532269474, 59.67497950083862]","[30.783910006084625, 61.42933902024561]","[36.464285809415784, 36.464285809415784]",para,"[30.0, 60.0]","[45.40000000000005, 46.600000000000065]","[30.783910006084625, 61.42933902024561]"
