,times,neutral,z1,z2,z3,z4,z5
0,0.10863900184631348,37.8,37.6,37.6,37.6,37.6,37.8
1,0.22126221656799316,37.8,37.6,37.6,37.6,37.6,37.8
2,0.3323969841003418,37.8,37.8,37.8,37.8,37.8,38.0
3,0.4450199604034424,37.7,38.6,38.5,38.6,38.7,38.9
4,0.5579700469970703,37.7,40.1,40.0,40.1,40.4,40.6
5,0.6695964336395264,37.7,41.6,41.5,41.5,41.8,42.0
6,0.7812197208404541,37.6,42.8,42.7,42.8,43.1,43.2
7,0.8938460350036621,37.6,44.2,44.1,44.1,44.6,44.7
8,1.0054726600646973,37.5,45.6,45.4,45.5,46.0,46.1
9,1.1180922985076904,37.5,46.5,46.4,46.5,46.9,46.9
10,1.229722261428833,37.5,46.6,46.6,46.6,46.9,47.0
11,1.3413488864898682,37.5,46.5,46.4,46.4,46.8,46.8
12,1.4539718627929688,37.4,46.6,46.5,46.5,46.9,46.9
13,1.5655982494354248,37.4,46.6,46.5,46.6,46.9,46.9
14,1.6782214641571045,37.4,46.6,46.5,46.5,46.8,46.8
15,1.7898478507995605,37.4,46.6,46.5,46.6,46.9,46.9
16,1.9024713039398193,37.5,46.6,46.6,46.6,46.9,46.9
17,2.0140976905822754,37.5,46.6,46.6,46.6,46.8,46.9
18,2.126720905303955,37.5,46.6,46.6,46.6,46.9,46.9
19,2.238347291946411,37.5,46.7,46.6,46.6,46.9,46.9
20,2.349970579147339,37.5,46.7,46.6,46.6,46.9,46.9
21,2.462596893310547,37.5,46.7,46.6,46.6,46.9,46.9
22,2.5737314224243164,37.5,46.7,46.6,46.6,46.9,46.9
23,2.686354875564575,37.6,46.7,46.6,46.6,46.9,46.9
24,2.798977851867676,37.6,46.7,46.6,46.7,46.8,46.9
25,2.910604476928711,37.6,46.7,46.6,46.7,46.8,46.9
26,3.0232274532318115,37.6,46.7,46.6,46.7,46.9,46.9
27,3.1348507404327393,37.6,46.7,46.6,46.7,46.9,46.9
28,3.2464802265167236,37.6,46.7,46.7,46.7,46.8,46.9
29,3.3591036796569824,37.6,46.7,46.7,46.7,46.9,46.9
30,3.4707300662994385,37.6,46.7,46.7,46.7,46.9,46.9
31,3.58335018157959,37.6,46.7,46.7,46.7,46.9,46.9
32,3.694979667663574,37.6,46.7,46.7,46.7,46.9,46.9
33,3.807143211364746,37.6,46.7,46.7,46.7,46.9,46.9
34,3.919766426086426,37.6,46.7,46.7,46.7,46.9,46.9
35,4.0316925048828125,37.6,46.7,46.7,46.7,46.9,46.9
36,4.1433188915252686,37.6,46.7,46.7,46.7,46.9,46.9
37,4.25594162940979,37.7,46.7,46.7,46.7,46.9,46.9
38,4.367564916610718,37.7,46.7,46.7,46.7,46.9,46.9
39,4.479191780090332,37.7,46.8,46.7,46.7,46.9,46.9
40,4.59181809425354,37.7,46.8,46.7,46.7,46.9,46.9
41,4.703444480895996,37.7,46.8,46.7,46.7,46.9,46.9
42,4.816067695617676,37.7,46.8,46.7,46.7,46.9,46.9
43,4.927694082260132,37.7,46.8,46.7,46.7,46.9,46.9
44,5.0403172969818115,37.7,46.8,46.7,46.7,46.9,46.9
45,5.151944398880005,37.7,46.8,46.7,46.7,46.9,46.9
46,5.264567613601685,37.7,46.8,46.7,46.7,46.9,46.9
47,5.375708341598511,37.7,46.8,46.7,46.8,46.9,46.9
48,5.488434076309204,37.7,47.0,47.0,47.0,47.2,47.2
49,5.599437475204468,37.7,47.3,47.2,47.3,47.5,47.4
50,5.7120606899261475,37.7,47.3,47.3,47.3,47.4,47.4
51,5.824683666229248,37.7,47.2,47.2,47.2,47.3,47.3
52,5.936310052871704,37.7,47.3,47.2,47.2,47.4,47.4
53,6.048933267593384,37.7,47.3,47.2,47.3,47.4,47.4
54,6.16055965423584,37.7,47.3,47.2,47.2,47.4,47.3
55,6.272186279296875,37.7,47.3,47.2,47.2,47.4,47.4
56,6.384809255599976,37.7,47.3,47.2,47.2,47.4,47.4
57,6.49643611907959,37.7,47.2,47.2,47.2,47.3,47.3
58,6.609058856964111,37.7,47.0,46.9,46.9,47.0,47.0
59,6.720685720443726,37.7,46.7,46.7,46.7,46.8,46.8
60,6.83330512046814,37.7,46.8,46.7,46.7,46.8,46.8
61,6.944935321807861,37.7,46.8,46.8,46.8,46.9,46.9
62,7.056561708450317,37.7,46.8,46.8,46.8,46.8,46.8
