trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,67.57173469999907,,0.004305499998736195,67.55539320000025,67.55575210000097,72.55528330000016,72.5552897000016,72.57178790000034,80.5551974000009,80.5551974000009,82.77189830000134,83.55521869999939,83.55521869999939,83.53874939999878,4.66,4.14,466,413,8,3,1.2,0.75,473,0,481,0.8,1,n,0.7229098999996495,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
1,0,1,0,83.55521869999939,,,,83.53992909999943,88.53881349999938,88.53881959999853,88.55527670000083,96.55536579999898,96.55536579999898,98.75533390000055,99.55538739999974,99.55538739999974,99.53891300000032,4.11,4.69,411,469,8,3,1.2,0.75,473,1,477,0.4,1,n,0.5178503999995883,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
2,0,2,0,99.55538739999974,,,,99.53988160000154,104.53893120000066,104.53893729999982,104.55544000000009,112.55544709999958,112.55544709999958,114.75549099999989,115.55547030000162,115.55547030000162,115.5389929999983,4.75,4.05,475,405,8,3,1.2,0.75,473,2,476,0.3,0,m,0.461685900001612,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
3,0,3,0,115.55547030000162,,,,115.53990139999951,120.53904709999915,120.5390531999983,120.55556490000163,128.53893750000134,128.53893750000134,130.75562480000008,131.53896840000016,131.53896840000016,131.5225461000009,3.83,4.97,383,497,8,3,1.2,0.75,473,3,479,0.6,1,n,0.5184311999983038,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
4,0,4,0,131.53896840000016,,,,131.52350809999916,136.5226068999982,136.52261279999948,136.5390770999984,144.52250880000065,144.52250880000065,146.7392112000016,147.52256209999905,147.52256209999905,147.50607980000132,3.52,5.28,352,528,8,3,1.2,0.75,473,0,479,0.6,0,m,0.4314319999975851,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
5,0,5,0,147.52256209999905,,,,147.50706139999966,152.50608959999954,152.5060956999987,152.52260459999889,160.50601409999945,160.50601409999945,162.7227032999981,163.5060435000014,163.5060435000014,163.49037229999885,3.88,4.92,388,492,8,3,1.2,0.75,473,1,482,0.8999999999999999,1,n,0.5318592000003264,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
6,0,6,0,163.5060435000014,,,,163.49129879999964,168.48954139999842,168.48954700000104,168.5060912000008,176.50613520000115,176.50613520000115,178.70620449999842,179.50620909999998,179.50620909999998,179.49050500000158,3.45,5.35,345,535,8,3,1.2,0.75,473,2,482,0.8999999999999999,0,m,0.5682583999987401,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
7,0,7,0,179.50620909999998,,,,179.4914948000005,184.48974559999988,184.48975190000056,184.5062762000016,192.50633609999932,192.50633609999932,194.7063558000009,195.5063814999994,195.5063814999994,195.48988290000125,4.42,4.38,442,438,8,3,1.2,0.75,473,3,483,1,1,n,0.5514423000022362,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
8,0,8,0,195.5063814999994,,,,195.4908636,200.4907286000016,200.49073510000017,200.5063091999982,208.4898304999988,208.4898304999988,210.70651129999897,211.48983299999963,211.48983299999963,211.47335939999903,4.41,4.39,441,438,8,3,1.2,0.75,473,0,483,1,0,m,1.216617000001861,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
9,0,9,0,211.48983299999963,,,,211.47431420000066,216.4734729999982,216.4734787999987,216.48989979999897,224.47329030000037,224.47329030000037,226.69003499999963,227.4733210000013,227.4733210000013,227.45684729999994,4.02,4.78,401,478,8,3,1.2,0.75,473,1,483,1,1,n,1.2212146999991091,None,,,,,,,,sub-021,COM3,47.3,2024-02-09_13h27.12.296,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00747693136254,2024-02-09 13h27.25.068342 -0500,
