trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,52.27807750005741,,0.010860800044611096,52.26168920006603,52.26202800008468,57.26164190005511,57.261648799991235,57.278147500008345,65.26152170007117,65.26152170007117,67.47825749998447,68.26159210002515,68.26159210002515,68.24516739998944,3.46,5.34,346,534,8,3,1.2,0.75,434,0,442,0.8,1,n,2.4950326000107452,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
1,0,1,0,68.26159210002515,,,,68.24635340005625,73.24513990001287,73.24514650006313,73.26165750005748,81.2617436000146,81.2617436000146,83.46176249999553,84.26178900001105,84.26178900001105,84.24529660004191,3.96,4.84,396,484,8,3,1.2,0.75,434,1,438,0.4,0,m,1.0299103999277577,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
2,0,2,0,84.26178900001105,,,,84.24621780007146,89.24532730004285,89.24533409997821,89.26184509997256,97.24526140000671,97.24526140000671,99.46195330005139,100.24529780005105,100.24529780005105,100.2288103000028,3.96,4.84,396,484,8,3,1.2,0.75,434,2,441,0.7,1,n,0.5224782999139279,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
3,0,3,0,100.24529780005105,,,,100.22970829997212,105.22884580004029,105.22885279997718,105.24534770008177,113.22877380007412,113.22877380007412,115.44546740001533,116.22881340002641,116.22881340002641,116.21232609997969,3.71,5.09,371,509,8,3,1.2,0.75,434,3,441,0.7,1,n,0.9988108000252396,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
4,0,4,0,116.22881340002641,,,,116.21324170008302,121.21236770006362,121.21237459999975,121.22886420006398,129.2124133000616,129.2124133000616,131.429104299983,132.21243459999096,132.21243459999096,132.19596550008282,4.32,4.48,432,448,8,3,1.2,0.75,434,0,439,0.49999999999999994,1,n,0.6318810000084341,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
5,0,5,0,132.21243459999096,,,,132.19687890005298,137.19597210001666,137.19597840006463,137.21238420007285,145.195916900062,145.195916900062,147.41261980007403,148.19595810002647,148.19595810002647,148.17947760003153,3.96,4.84,396,484,8,3,1.2,0.75,434,1,439,0.49999999999999994,0,m,0.5445992000168189,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
6,0,6,0,148.19595810002647,,,,148.18037379998714,153.17954020004254,153.17954709997866,153.19601090007927,161.17943470005412,161.17943470005412,163.39608209999278,164.17947740003,164.17947740003,164.16299230000004,3.36,5.44,336,544,8,3,1.2,0.75,434,2,440,0.6,1,n,0.3125352000351995,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
7,0,7,0,164.17947740003,,,,164.1639355000807,169.16297419997863,169.1629805000266,169.1794121999992,177.16294960002415,177.16294960002415,179.3796416000696,180.16298760008067,180.16298760008067,180.14651380002033,3.8,5.0,380,500,8,3,1.2,0.75,434,3,440,0.6,1,n,0.7883375999517739,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
8,0,8,0,180.16298760008067,,,,180.1474436999997,185.1465496000601,185.14655649999622,185.1630390000064,193.14645250001922,193.14645250001922,195.36315260000993,196.14649519999512,196.14649519999512,196.12992179999128,3.45,5.35,345,535,8,3,1.2,0.75,434,0,439,0.5,0,m,0.4620260999072343,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
9,0,9,0,196.14649519999512,,,,196.13087550003547,201.12999980000313,201.13000620005187,201.14647719997447,209.1299722000258,209.1299722000258,211.3466602000408,212.13000570004806,212.13000570004806,212.11353109998163,4.63,4.17,463,417,8,3,1.2,0.75,434,1,440,0.6,0,m,0.4628141999710351,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
10,0,10,0,212.13000570004806,,,,212.11447899998166,217.11349939997308,217.11350640002638,217.12999520008452,225.11343050003052,225.11343050003052,227.33018609997816,228.11353159998544,228.11353159998544,228.0970339999767,3.64,5.16,364,516,8,3,1.2,0.75,434,2,441,0.7,1,n,0.6994125999044627,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
11,0,11,0,228.11353159998544,,,,228.09798050008249,233.0969833000563,233.09699039999396,233.1135013999883,241.0969871999696,241.0969871999696,243.3137326000724,244.09703599999193,244.09703599999193,244.08054110000376,3.77,5.03,377,503,8,3,1.2,0.75,434,3,441,0.7,1,n,0.42345270002260804,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
12,0,12,0,244.09703599999193,,,,244.08155430003535,249.0805899000261,249.08059680007864,249.0971290000016,257.0805212999694,257.0805212999694,259.29721230000723,260.0805584000191,260.0805584000191,260.0640580999898,4.32,4.48,432,448,8,3,1.2,0.75,434,0,440,0.6,1,n,0.6624949000542983,None,,,,,,,,sub-015,COM3,43.4,2024-02-06_15h01.50.106,2024_RDpaindiscrimination_QUEST,2023.2.3,60.002868103052705,2024-02-06 15h02.14.767824 -0500,
