trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,percu_or.stopped,responser.stopped,thermode_locali_pic.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,145.98859470000025,,0.01864959999875282,132.62259020000056,132.62334869999904,143.3894395999996,143.3894548999997,145.97304240000085,145.97366770000008,150.97261499999877,150.97262679999767,150.98870840000018,161.07230159999745,160.97328199999902,0,inactive,44.6,160.9733019999985,165.52567089999866,8.500000000000131,4.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,165.53907269999763,,,,,,,,165.52633340000102,170.52300439999817,170.52301609999995,170.53919039999892,180.60609750000003,180.52369080000062,1,inactive,44.6,180.5237051999975,184.1252534999985,30.000000000000107,3.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,184.15622900000017,,,,,,,,184.12696629999846,189.1396797999987,189.13969050000014,189.15629989999798,,199.13991879999958,2,active,42.4,199.13993280000068,203.70939739999812,25.50000000000012,4.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,203.74008859999958,,,,,,,,203.71112770000036,208.7234951999999,208.72350630000074,208.74009429999933,,218.72370149999915,3,inactive,44.6,218.7237153999995,221.62618099999963,51.49999999999996,2.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,221.65706819999832,,,,,,,,221.62794059999942,226.64058379999915,226.64059479999923,226.6571612000007,,236.6408139999985,0,active,42.4,236.64082779999808,241.0937589999994,14.500000000000172,4.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,241.1241845000004,,,,,,,,241.09547569999995,246.10769079999955,246.10770219999904,246.1244302999985,,256.1079260999977,1,active,42.4,256.1079396999994,259.71230119999746,19.50000000000007,3.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,259.7414160999979,,,,,,,,259.71405179999783,264.72481490000064,264.72482599999785,264.7414198000006,,274.7250290999982,2,inactive,44.6,274.7250432000001,278.1938372000004,46.499999999999986,3.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,278.2085184999996,,,,,,,,278.19495839999945,283.192371000001,283.1923829999978,283.20850280000013,293.2754098000005,293.19305600000007,3,inactive,44.6,293.1930702999998,296.92807639999955,41.00000000000014,3.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,296.94217500000013,,,,,,,,296.9291596000003,301.9261280999999,301.92613970000093,301.94229899999846,312.009208200001,311.9267751999978,0,active,42.4,311.92678929999965,316.0291990000005,15.000000000000075,4.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,316.0594362999982,,,,,,,,316.0309438999975,321.0428025000001,321.04281360000095,321.0594259999998,,331.0430429000007,1,inactive,44.6,331.043056399998,334.3283018000002,46.9999999999999,3.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,44.6,42.4,46.1,COM3,2024-01-23_16h34.06.024,2024_RDpaindiscrimination_maintask,2023.2.3,59.989549819851696,2024-01-23 16h34.34.572753 -0500,
