trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,77.03355200006627,,0.016144300112500787,77.0172568000853,77.01761330012232,82.01713689998724,82.01714340015315,82.03359930007719,90.01710640010424,90.01710640010424,92.23377820011228,93.01707400009036,93.01707400009036,93.00057739997283,4.41,4.39,441,438,8,3,1.2,0.75,464,0,472,0.8,None,None,,,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
1,0,1,0,93.01707400009036,,,,93.00165610015392,98.00061490014195,98.00062120007351,98.0171801999677,106.01720619993284,106.01720619993284,108.21723069995642,109.0172598999925,109.0172598999925,109.00075979996473,3.33,5.47,333,547,8,3,1.2,0.75,464,1,472,0.8,1,m,0.49533529998734593,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
2,0,2,0,109.0172598999925,,,,109.00174390012398,114.00078090000898,114.00078719994053,114.01728210016154,122.00070330011658,122.00070330011658,124.21748040011153,125.0008189000655,125.0008189000655,124.98433220013976,3.48,5.32,348,532,8,3,1.2,0.75,464,2,468,0.4,0,n,0.6876143999397755,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
3,0,3,0,125.0008189000655,,,,124.98525000014342,129.98442510003224,129.98443130007945,130.00085890013725,137.9842811000999,137.9842811000999,140.20097120013088,140.98437039996497,140.98437039996497,140.96784220007248,4.3,4.5,430,450,8,3,1.2,0.75,464,3,471,0.7,0,n,0.6480459999293089,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
4,0,4,0,140.98437039996497,,,,140.96879500010982,145.96786150010303,145.9678680000361,145.98438340006396,153.96780580002815,153.96780580002815,156.18448129994795,156.96781360008754,156.96781360008754,156.95135240000673,3.86,4.94,386,494,8,3,1.2,0.75,464,0,474,1.0,1,m,0.7043299998622388,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
5,0,5,0,156.96781360008754,,,,156.95227940008044,161.95135230012238,161.95135829993524,161.96782599994913,169.9512837000657,169.9512837000657,172.16794360009953,172.95127049996518,172.95127049996518,172.93479000008665,3.28,5.52,328,552,8,3,1.2,0.75,464,1,474,1.0,1,m,0.5247029999736696,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
6,0,6,0,172.95127049996518,,,,172.93572250008583,177.93484740005806,177.93485369998962,177.95136060006917,185.93478280003183,185.93478280003183,188.151431000093,188.93477130006067,188.93477130006067,188.91828100010753,3.69,5.11,369,511,8,3,1.2,0.75,464,2,472,0.8,0,n,0.5209968001581728,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
7,0,7,0,188.93477130006067,,,,188.91923070000485,193.91836140002124,193.9183676999528,193.93482460011728,201.9182738000527,201.9182738000527,204.13496630010195,204.91827030014247,204.91827030014247,204.90177939995192,3.93,4.87,393,487,8,3,1.2,0.75,464,3,473,0.9,1,m,0.4816854000091553,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
8,0,8,0,204.91827030014247,,,,204.90272350003943,209.9018129000906,209.90181950014085,209.9183223999571,217.90177959995344,217.90177959995344,220.1184223999735,220.90176020003855,220.90176020003855,220.88531109993346,3.63,5.17,363,517,8,3,1.2,0.75,464,0,473,0.9,0,n,0.673931899946183,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
9,0,9,0,220.90176020003855,,,,220.886246799957,225.8854145000223,225.885420500068,225.90181970014237,233.88522649998777,233.88522649998777,236.1018409000244,236.88521880004555,236.88521880004555,236.86872639996,4.11,4.69,411,469,8,3,1.2,0.75,464,1,474,1.0,1,m,0.6349084998946637,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
10,0,10,0,236.88521880004555,,,,236.86967290006578,241.86880649998784,241.86881250003353,241.88531540008262,249.86873310012743,249.86873310012743,252.08543949993327,252.86884300014935,252.86884300014935,252.85227379994467,3.4,5.4,340,540,8,3,1.2,0.75,464,2,474,1.0,1,m,0.5036901999264956,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
11,0,11,0,252.86884300014935,,,,252.8531957999803,257.8523552999832,257.85236140014604,257.868784799939,265.8522630999796,265.8522630999796,268.0689143000636,268.8522570999339,268.8522570999339,268.8357724000234,3.96,4.84,396,484,8,3,1.2,0.75,464,3,473,0.9,1,m,1.3557755998335779,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
12,0,12,0,268.8522570999339,,,,268.83670450001955,273.83579739998095,273.83580360002816,273.8523178000469,281.8357214999851,281.8357214999851,284.0524151001591,284.8357598001603,284.8357598001603,284.81931960000657,3.99,4.81,399,480,8,3,1.2,0.75,464,0,473,0.9,1,m,0.6124786001164466,None,,,,,,,,sub-040,COM3,46.4,2024-06-07_13h25.12.868,2024_RDpaindiscrimination_QUEST,2023.2.3,60.03038734789867,2024-06-07 13h25.30.772696 -0400,
