,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 9.72013522 11.19433251 12.6685298  14.14272708 15.61692437 17.09112166
 18.56531895 20.03951623 21.51371352 22.98791081 24.4621081  25.93630538
 27.41050267 28.88469996 30.35889725 31.83309453 33.30729182 34.78148911
 36.2556864  37.72988368 39.20408097 40.67827826 42.15247555 43.62667283
 45.10087012 46.57506741 48.0492647  49.52346198 50.99765927 52.47185656
 53.94605385 55.42025114 56.89444842 58.36864571 59.842843   61.31704029
 62.79123757 64.26543486 65.73963215 67.21382944 68.68802672 70.16222401
 71.6364213  73.11061859 74.58481587 76.05901316 77.53321045 79.00740774
 80.48160502 81.95580231 83.4299996  84.90419689 86.37839417 87.85259146
 89.32678875 90.80098604 92.27518332 93.74938061 95.2235779  96.69777519
 98.17197247 99.64616976]","[ 8.64949024 10.25489935 11.85522618 13.45049482 15.04072923 16.62595318
 18.20619032 19.78146416 21.35179803 22.91721513 24.47773852 26.03339112
 27.58419569 29.13017486 30.67135111 32.2077468  33.73938413 35.26628517
 36.78847186 38.305966   39.81878925 41.32696315 42.8305091  44.32944836
 45.82380208 47.31359126 48.79883679 50.27955942 51.75577979 53.22751838
 54.69479559 56.15763166 57.61604674 59.07006082 60.51969381 61.96496548
 63.40589547 64.84250332 66.27480846 67.70283017 69.12658765 70.54609997
 71.96138608 73.37246484 74.77935497 76.1820751  77.58064374 78.97507929
 80.36540005 81.75162421 83.13376984 84.51185491 85.8858973  87.25591477
 88.62192497 89.98394547 91.34199371 92.69608706 94.04624275 95.39247794
 96.73480968 98.07325493]","[ 15.09720302  15.99920308  16.92059953  17.86139237  18.82158161
  19.80116724  20.80014926  21.81852767  22.85630248  23.91347367
  24.99004126  26.08600524  27.20136562  28.33612238  29.49027554
  30.66382509  31.85677104  33.06911337  34.3008521   35.55198722
  36.82251873  38.11244664  39.42177093  40.75049162  42.09860871
  43.46612218  44.85303205  46.2593383   47.68504096  49.13014
  50.59463543  52.07852726  53.58181548  55.10450009  56.6465811
  58.2080585   59.78893228  61.38920247  63.00886904  64.64793201
  66.30639136  67.98424711  69.68149926  71.39814779  73.13419272
  74.88963404  76.66447175  78.45870586  80.27233635  82.10536324
  83.95778652  85.8296062   87.72082226  89.63143472  91.56144357
  93.51084881  95.47965045  97.46784848  99.4754429  101.50243371
 103.54882091 105.61460451]","[ 11.88470486  13.07260065  14.26992631  15.47673354  16.69307421
  17.9190003   19.15456401  20.39981764  21.65481368  22.91960478
  24.19424373  25.47878348  26.77327715  28.07777802  29.3923395
  30.71701519  32.05185883  33.39692432  34.75226574  36.11793729
  37.49399336  38.88048849  40.27747737  41.68501485  43.10315596
  44.53195586  45.97146989  47.42175354  48.88286246  50.35485246
  51.83777951  53.33169974  54.83666943  56.35274505  57.87998318
  59.41844062  60.96817427  62.52924124  64.10169876  65.68560426
  67.28101529  68.88798959  70.50658506  72.13685973  73.77887182
  75.4326797   77.09834192  78.77591716  80.46546427  82.16704228
  83.88071036  85.60652786  87.34455427  89.09484925  90.85747264
  92.63248441  94.41994471  96.21991386  98.03245232  99.85762073
 101.69547988 103.54609073]",para,"[30.0, 60.0]","[42.40000000000002, 44.60000000000005]","[29.490275543167627, 59.78893228431048]"
sse,3794.403964430657,3857.142238011395,3672.042651885885,3697.7832955521094,para,"[30.0, 60.0]","[42.40000000000002, 44.60000000000005]","[29.490275543167627, 59.78893228431048]"
params,[-594.70075268   14.74197288    1.        ],[ 1.02128882e+03 -6.37726979e+04  2.19767147e+01],[ 1.27952021e+03 -7.06021898e+01  9.69819615e-01],[-1.02265483e+02  1.59782102e-05  4.24976259e+00],para,"[30.0, 60.0]","[42.40000000000002, 44.60000000000005]","[29.490275543167627, 59.78893228431048]"
stim_val,"[42.40000000000002, 44.40000000000005]","[42.40000000000002, 44.40000000000005]","[42.40000000000002, 44.60000000000005]","[42.40000000000002, 44.50000000000005]",para,"[30.0, 60.0]","[42.40000000000002, 44.60000000000005]","[29.490275543167627, 59.78893228431048]"
fitted_val,"[30.35889724656181, 59.84284299770138]","[30.67135111280288, 60.519693814414154]","[29.490275543167627, 59.78893228431048]","[29.392339498823517, 59.41844061741388]",para,"[30.0, 60.0]","[42.40000000000002, 44.60000000000005]","[29.490275543167627, 59.78893228431048]"
