trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,percu_or.stopped,responser.stopped,thermode_locali_pic.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,292.2962495999818,,,,,,,,292.28150579999783,297.2802049999882,297.2802163999877,297.2964318000013,307.3632340999902,307.2808895999915,2,inactive,46.8,307.28090389998397,310.3482584999874,65.50000000000001,2.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,310.36332039997797,,,,,,,,310.34885969999596,315.34726859998773,315.3472799999872,315.3634367999912,325.43034939997597,325.3479211999802,3,inactive,46.8,325.34793599997647,328.44865919998847,26.50000000000012,3.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,328.4637484999839,,,,,,,,328.44925740000326,333.4477005999943,333.44771199999377,333.46385089997784,343.5307614999765,343.44846389998565,0,active,46.8,343.44847809997736,346.4993665999791,0.0,2.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,346.5141781999846,,,,,,,,346.4999668999808,351.49811689998023,351.4981282999797,351.5142929999856,361.58120039998903,361.4988623999816,1,inactive,46.8,361.49887599999784,365.89981350000016,25.00000000000016,4.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,365.91476580000017,,,,,,,,365.9010655999882,370.8985971999937,370.8986089999962,370.91473580000456,380.981664299994,380.8993117999926,2,active,46.8,380.899325699982,383.750948699977,4.500000000000022,2.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,383.78179269999964,,,,,,,,383.75271209998755,388.7652276000008,388.76523829999496,388.781843499979,,398.7654718999984,3,active,46.8,398.7654855999863,400.4015939999954,1.999999999999988,1.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,433.8328731999791,,,,,,427.8179471999756,433.8171833999804,,,,,,,0,active,46.8,448.8176234999846,452.36907479999354,55.499999999999886,3.478,400.4019749999861,400.4154576000001,427.81726689997595,433.8177992999845,438.8168361999851,438.81684929999756,438.83302849999745,448.8999416999868,448.8176103000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,452.3834116999933,,,,,,,,,,,,,,1,inactive,46.8,467.368049599987,469.06901559999096,50.0,1.627,,,,452.3701108999958,457.36738109998987,457.3673933999962,457.3834758999874,467.45036039999104,467.36803779998445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,473.4838531999849,,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,469.06937499999185,473.4680858999782,473.4687396999798,478.46789709999575,478.46790999997756,478.50062079998315,485.96748439999647,485.96748439999647,488.9675520999881,488.9675520999881,489.45089879998704,489.4348394999979,3.95,4.1,395,409,7.5,1.2,0.75,pic-absent,0,n,1.000089899986051,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,1,0,1,0,489.45089879998704,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,489.43687299999874,494.43483109999215,494.43484400000307,494.45101729998714,501.9511518999934,501.9511518999934,504.9512696999882,504.9512696999882,505.40127609999035,505.3850715000008,3.85,4.2,385,420,7.5,1.2,0.75,pic-present,0,n,1.8557015999977011,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,2,0,2,0,505.40127609999035,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,,,505.3866855999804,510.3852504999959,510.3852638999815,510.401380700001,517.9015583999862,517.9015583999862,520.901624399994,520.901624399994,521.3516670999816,521.3354991999804,3.57,4.48,357,448,7.5,1.2,0.75,pic-absent,0,n,0.49415899999439716,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,3,0,3,0,521.3516670999816,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,521.3370898999856,526.3356193999934,526.3356320000021,526.3517723999976,533.8519279999891,533.8519279999891,536.8519968999899,536.8519968999899,537.302027400001,537.2858364999993,4.21,3.84,421,384,7.5,1.2,0.75,pic-absent,1,m,1.0997520000091754,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,1,0,1,0,0,0,0,0,,,,,541.3187936999893,,,,,,537.2874798999983,541.3031924999959,,,,,,,2,inactive,46.8,556.3034834999999,559.1708945999853,58.99999999999986,2.793,,,,541.3038291999837,546.3027352999779,546.302747699985,546.3190130000003,556.3857981000037,556.3034718999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,1,0,1,0,1,0,1,0,,,,,559.1859012999921,,,,,,,,,,,,,,3,active,46.8,574.1705804999801,577.839015799982,3.000000000000058,3.594,,,,559.1714864999813,564.1698745999893,564.1698867999949,564.1860022000037,574.2528691999905,574.1705684000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,0,0,0,0,581.2030522999994,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,577.8399590000045,581.1873005999951,581.1879580999957,586.1868894999789,586.1869049999805,586.2031763999839,593.6866930999968,593.6866930999968,596.6867671999789,596.6867671999789,597.1534471999912,597.1372568999941,3.48,4.57,348,457,7.5,1.2,0.75,pic-present,1,m,0.4045390999817755,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,1,0,1,0,597.1534471999912,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,597.1390098999836,602.1374138999963,602.1374266999774,602.153660299984,609.6537206999783,609.6537206999783,612.653794199985,612.653794199985,613.10382389999,613.0876291999884,3.4,4.65,340,465,7.5,1.2,0.75,pic-absent,0,n,2.3578238999762107,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,2,0,2,0,613.10382389999,,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,,,613.0892508999968,618.0877713999944,618.0877837000007,618.1039422999893,625.6040786999802,625.6040786999802,628.6041889000044,628.6041889000044,629.05420459999,629.038027499977,4.05,4.0,405,400,7.5,1.2,0.75,pic-absent,0,n,0.5232574999972712,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,3,0,3,0,629.05420459999,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,629.0396520999784,634.038172200002,634.03818459998,634.0542821999989,641.5544945999864,641.5544945999864,644.5545664999809,644.5545664999809,645.0045726999815,644.9883919999993,3.66,4.39,366,438,7.5,1.2,0.75,pic-present,1,m,0.42488700000103563,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,2,0,2,0,0,0,0,0,,,,,647.8379806999874,,,,,,644.9900337999861,647.8223702999821,,,,,,,0,active,46.8,662.8226757999801,665.9907912999915,54.99999999999996,3.094,,,,647.8229929999798,652.8219043999852,652.8219162999885,652.8380976999761,662.9050018999842,662.8226645999821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,2,0,2,0,1,0,1,0,,,,,666.0050784999912,,,,,,,,,,,,,,1,inactive,46.8,680.9908128999814,683.8091341999825,69.4999999999999,2.73,,,,665.9913441999815,670.9890269000025,670.9890392999805,671.0051911999763,681.0888304999971,680.9907801999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,0,0,0,0,686.1222166999942,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,683.8101459000027,686.1064800999884,686.1071585000027,691.1061969999864,691.1062094999943,691.1223364000034,698.6058273999952,698.6058273999952,701.605914499989,701.605914499989,702.0725731999846,702.0564785999886,4.02,4.03,401,403,7.5,1.2,0.75,pic-absent,0,n,1.276852000009967,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,702.0725731999846,,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,702.0582532999979,707.0565299000009,707.056542699982,707.0727121999953,714.5728835999907,714.5728835999907,717.5729595999874,717.5729595999874,718.0229698999901,718.0067736999772,4.15,3.9,415,390,7.5,1.2,0.75,pic-present,1,m,0.6458705000113696,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,718.0229698999901,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,718.008371999982,723.00693459998,723.0069473999902,723.0230712999764,730.5232641999901,730.5232641999901,733.5233196999761,733.5233196999761,733.9733458999835,733.9571451999946,4.19,3.86,419,386,7.5,1.2,0.75,pic-present,1,m,0.7838024999946356,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,733.9733458999835,,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,733.9587549999997,738.9573268999811,738.9573394999898,738.973448499979,746.4736407999881,746.4736407999881,749.473691399995,749.473691399995,749.9237145999796,749.9075535000011,3.9,4.15,390,415,7.5,1.2,0.75,pic-absent,0,n,1.2969712000049185,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,3,0,3,0,0,0,0,0,,,,,752.5070993999834,,,,,,749.9092035999929,752.4914003000013,,,,,,,2,inactive,46.8,767.4918293999799,770.1101113999903,63.99999999999992,2.544,,,,752.4920243999804,757.4910938999965,757.4911091999966,757.5072016999766,767.5741245999816,767.4918181999819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,3,0,3,0,1,0,1,0,,,,,770.1408552999783,,,,,,,,,,,,,,3,active,46.8,785.1246224999777,786.8271062999847,12.499999999999993,1.618,,,,770.1117093999928,775.1243869999889,775.1243978999846,775.1409641999926,,785.1246109999774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,0,0,0,0,789.3246309999959,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,786.827476299979,789.3089240999834,789.3095848999801,794.3085792999773,794.3085916999844,794.324870499986,801.8082603999937,801.8082603999937,804.8083316999837,804.8083316999837,805.2749911999854,805.2588483,4.11,3.94,411,394,7.5,1.2,0.75,pic-present,1,m,1.6579878999909852,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,1,0,1,0,805.2749911999854,,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,805.2606034999772,810.2590030999854,810.2590155999933,810.2751581999764,817.7753023999976,817.7753023999976,820.775390499999,820.775390499999,821.2253841999918,821.2092196999874,3.88,4.17,388,417,7.5,1.2,0.75,pic-absent,0,n,0.9787771999835968,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,2,0,2,0,821.2253841999918,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,,821.210814799997,826.2093622999964,826.2093748000043,826.2255038000003,833.7256797000009,833.7256797000009,836.7257678000024,836.7257678000024,837.1757409999846,837.1595996999822,3.52,4.53,352,453,7.5,1.2,0.75,pic-present,0,n,1.872822899982566,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,3,0,3,0,837.1757409999846,,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,837.1611961000017,842.1597227999882,842.1597360000014,842.1759046999796,849.6760738999874,849.6760738999874,852.6761451999773,852.6761451999773,853.1428268000018,853.109953999985,3.5,4.55,350,455,7.5,1.2,0.75,pic-present,0,n,1.7745995000004768,None,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,936.111436999985,,,,918.0622411999793,929.4955746999767,929.495589099999,936.0956920000026,936.0963531000016,941.0953766999883,941.0953880999878,941.1115466999763,951.1951425999869,951.0961593999818,0,active,46.8,951.0961731999996,954.49732949998,0.0,3.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.1114120999991,918.0619659999793,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,954.5118710999959,,,,,,,,954.4979878999875,959.4958098999923,959.4958208999888,959.512009899976,969.5789108999888,969.4962893999764,1,active,46.8,969.4963053999818,973.3982136999839,3.0000000000001292,3.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,973.412333299988,,,,,,,,973.3987899999775,978.3963284999772,978.3963399999775,978.4124416999985,988.479336599994,988.3970110999944,2,inactive,46.8,988.3970260999922,991.1996865999827,67.9999999999999,2.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,991.2294514999958,,,,,,,,991.2014474000025,996.2129210999992,996.2129321999964,996.2297964000027,,1006.2131655999983,3,active,46.8,1006.2131794999877,1008.9150614999817,0.0,2.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,1008.9298422999855,,,,,,,,1008.9156468999863,1013.9137973999896,1013.913808799989,1013.9299371999805,1023.9968629999785,1023.9144334000011,0,inactive,46.8,1023.9144468999875,1028.2170458000037,68.49999999999993,4.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,46.8,45.6,47.8,COM3,2024-01-25_09h39.48.355,2024_RDpaindiscrimination_maintask,2023.2.3,59.99188909419783,2024-01-25 09h40.23.378370 -0500,
