trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,143.80621050001355,,0.0045094000233802944,143.78981290000957,143.79020960000344,148.78978829999687,148.78979540002183,148.80624050000915,156.78968610000447,156.78968610000447,159.00634920000448,159.7897196999984,159.7897196999984,159.77327620002325,3.55,5.25,355,525,8,3,1.2,0.75,429,0,437,0.8,1,n,1.4529928999836557,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
1,0,1,0,159.7897196999984,,,,159.7744240000029,164.77327520001563,164.77328110000235,164.78967600001488,172.78990250002244,172.78990250002244,174.98990280000726,175.78991030002362,175.78991030002362,175.77342990000034,4.59,4.21,459,421,8,3,1.2,0.75,429,1,433,0.4,0,m,2.4825803999847267,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
2,0,2,0,175.78991030002362,,,,175.7744142000156,180.77346730002319,180.7734737000137,180.78994119999697,188.77339360001497,188.77339360001497,190.99005400002352,191.77339190000203,191.77339190000203,191.7569163000153,4.1,4.7,409,470,8,3,1.2,0.75,429,2,436,0.7,1,n,0.5745080000197049,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
3,0,3,0,191.77339190000203,,,,191.75784450001083,196.75694670001394,196.75695280000218,196.77341390002402,204.75690210002358,204.75690210002358,206.97357870000997,207.75695860001724,207.75695860001724,207.7405024000036,3.25,5.55,325,555,8,3,1.2,0.75,429,3,436,0.7,1,n,0.6857899999886286,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
4,0,4,0,207.75695860001724,,,,207.74145980001776,212.74052120000124,212.7405275000201,212.7569507000153,220.74045110002044,220.74045110002044,222.95713840000099,223.7404398000217,223.7404398000217,223.72395080002025,4.1,4.7,409,470,8,3,1.2,0.75,429,0,434,0.49999999999999994,0,m,0.4705836999928579,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
5,0,5,0,223.7404398000217,,,,223.72491630000877,228.7239905000024,228.7240010999958,228.74042780001764,236.72394250001526,236.72394250001526,238.940659600019,239.72395980000147,239.72395980000147,239.70748260000255,4.05,4.75,405,475,8,3,1.2,0.75,429,1,435,0.6,0,m,0.3995998000027612,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
6,0,6,0,239.72395980000147,,,,239.7084819000156,244.7075140000088,244.70752029999858,244.7240257000085,252.70749890001025,252.70749890001025,254.92415020000772,255.70753360001254,255.70753360001254,255.69100580000668,3.82,4.98,382,498,8,3,1.2,0.75,429,2,436,0.7,0,m,0.46411620001890697,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
7,0,7,0,255.70753360001254,,,,255.69193940001423,260.6910313999979,260.6910378000175,260.7075202999986,268.6909762000141,268.6909762000141,270.90769980000914,271.6910160999978,271.6910160999978,271.67452970001614,4.38,4.42,438,442,8,3,1.2,0.75,429,3,437,0.7999999999999999,1,n,0.48094639999908395,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
8,0,8,0,271.6910160999978,,,,271.67548850001185,276.6745598000125,276.6745660000015,276.6910779000027,284.6744472999999,284.6744472999999,286.8911119000113,287.67447580001317,287.67447580001317,287.6581711000181,4.26,4.54,426,454,8,3,1.2,0.75,429,0,437,0.7999999999999999,1,n,0.5331635999900755,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
9,0,9,0,287.67447580001317,,,,287.6590880000149,292.6581353000074,292.65814090002095,292.6745340000198,300.67462620002334,300.67462620002334,302.8746566000045,303.674645000021,303.674645000021,303.65816210000776,4.02,4.78,401,478,8,3,1.2,0.75,429,1,436,0.7,1,n,0.3964012000069488,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
10,0,10,0,303.674645000021,,,,303.659124400001,308.6582094000187,308.65821540000616,308.6747019000177,316.6581400000141,316.6581400000141,318.8748756000132,319.6582572000043,319.6582572000043,319.6417825999961,4.65,4.15,465,415,8,3,1.2,0.75,429,2,436,0.7,0,m,0.41689260001294315,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
11,0,11,0,319.6582572000043,,,,319.6427618000016,324.6418912000081,324.6418966000201,324.6583584000182,332.641787200002,332.641787200002,334.85848039999837,335.64182099999744,335.64182099999744,335.6253835000098,3.41,5.39,341,539,8,3,1.2,0.75,429,3,437,0.7999999999999999,1,n,0.43835779998335056,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
12,0,12,0,335.64182099999744,,,,335.6263306000037,340.6254508999991,340.62545680001494,340.6418077000126,348.62527390001924,348.62527390001924,350.84187800000655,351.6252321000211,351.6252321000211,351.60874540000805,3.34,5.46,334,546,8,3,1.2,0.75,429,0,437,0.7999999999999999,1,n,0.36562209998373874,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
13,0,13,0,351.6252321000211,,,,351.6097162000078,356.6088202999963,356.60882610001136,356.62536570001976,364.6087530000077,364.6087530000077,366.825532900024,367.60888050001813,367.60888050001813,367.59240530000534,4.03,4.77,403,476,8,3,1.2,0.75,429,1,436,0.7,0,m,0.46606800000881776,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
14,0,14,0,367.60888050001813,,,,367.59340630000224,372.5972656000231,372.59727220001514,372.6088443000044,380.5923762000166,380.5923762000166,382.8089420000033,383.59233670000685,383.59233670000685,383.5757939000032,3.72,5.08,372,508,8,3,1.2,0.75,429,2,437,0.7999999999999999,1,n,0.5672375000140164,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
15,0,15,0,383.59233670000685,,,,383.57671770002344,388.5758950000163,388.57590110000456,388.5923531000153,396.57579140001326,396.57579140001326,398.7924810000113,399.5758449000132,399.5758449000132,399.55934290000005,4.57,4.23,457,423,8,3,1.2,0.75,429,3,437,0.7999999999999999,1,n,0.6682237999921199,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
16,0,16,0,399.5758449000132,,,,399.56028520001564,404.5594550000096,404.5594609999971,404.5758948000148,412.5593841000227,412.5593841000227,414.7760864000011,415.55941270000767,415.55941270000767,415.5429183000233,3.92,4.88,392,488,8,3,1.2,0.75,429,0,436,0.7,1,n,0.4880579999880865,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
17,0,17,0,415.55941270000767,,,,415.5438358000247,420.5429723999987,420.54297870001756,420.55945670002257,428.542909700016,428.542909700016,430.7595600000059,431.54293530000723,431.54293530000723,431.52641059999587,4.11,4.69,411,469,8,3,1.2,0.75,429,1,436,0.7,0,m,0.4963945999916177,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
18,0,18,0,431.54293530000723,,,,431.52734960001544,436.5265101999976,436.52651650001644,436.5430053000164,444.5264612000028,444.5264612000028,446.74312110000756,447.5264589000144,447.5264589000144,447.50999240000965,4.32,4.48,432,448,8,3,1.2,0.75,429,2,437,0.7999999999999999,1,n,0.4572916000033729,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
19,0,19,0,447.5264589000144,,,,447.5109076000226,452.51001650001854,452.51002270000754,452.526508800016,460.50994790002005,460.50994790002005,462.72665860000416,463.51000460001524,463.51000460001524,463.493467399996,3.95,4.85,395,484,8,3,1.2,0.75,429,3,437,0.7999999999999999,1,n,0.9348152999882586,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
20,0,20,0,463.51000460001524,,,,463.49444599999697,468.49356200001785,468.4935675000015,468.5101123000204,476.493510100001,476.493510100001,478.71020800000406,479.4935670999985,479.4935670999985,479.47704200001317,3.29,5.51,329,551,8,3,1.2,0.75,429,0,436,0.7,0,m,0.8465625999961048,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
21,0,21,0,479.4935670999985,,,,479.47801540000364,484.47716030001175,484.4771666000015,484.49360960000195,492.47704440000234,492.47704440000234,494.69373620001716,495.4770514999982,495.4770514999982,495.4605657000211,4.67,4.13,467,413,8,3,1.2,0.75,429,1,437,0.7999999999999999,0,m,0.6665082999970764,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
22,0,22,0,495.4770514999982,,,,495.46157800001674,500.46064550001756,500.46065200000885,500.4771180000098,508.46058680000715,508.46058680000715,510.6772840000049,511.46065230001113,511.46065230001113,511.44412640001974,3.49,5.31,349,531,8,3,1.2,0.75,429,2,438,0.8999999999999999,0,m,0.9592081000155304,None,,,,,,,,sub-051,COM3,42.9,2024-08-08_11h28.35.051,2024_RDpaindiscrimination_QUEST,2023.2.3,59.995668307702246,2024-08-08 11h28.46.959781 -0400,
