,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[57.75294219 57.74673573 57.74052928 57.73432282 57.72811636 57.72190991
 57.71570345 57.709497   57.70329054 57.69708409 57.69087763 57.68467118
 57.67846472 57.67225827 57.66605181 57.65984535 57.6536389  57.64743244
 57.64122599 57.63501953 57.62881308 57.62260662 57.61640017 57.61019371
 57.60398726 57.5977808  57.59157434 57.58536789 57.57916143 57.57295498
 57.56674852 57.56054207 57.55433561 57.54812916 57.5419227  57.53571625
 57.52950979 57.52330333 57.51709688 57.51089042 57.50468397 57.49847751
 57.49227106 57.4860646  57.47985815 57.47365169 57.46744524 57.46123878
 57.45503232 57.44882587 57.44261941 57.43641296 57.4302065  57.42400005
 57.41779359 57.41158714 57.40538068 57.39917423 57.39296777 57.38676131
 57.38055486 57.3743484  57.36814195 57.36193549 57.35572904 57.34952258
 57.34331613 57.33710967 57.33090322 57.32469676 57.3184903  57.31228385]","[85.84417625 70.56873245 65.17430015 62.41652103 60.74194885 59.61714869
 58.80955649 58.20156991 57.72732611 57.34706755 57.03537421 56.77523503
 56.5548364  56.365718   56.20166187 56.05799568 55.93114053 55.81830881
 55.71729697 55.62634011 55.54400808 55.46912965 55.40073648 55.338021
 55.2803044  55.22701189 55.17765359 55.13180936 55.08911681 55.04926174
 55.01197036 54.97700303 54.94414904 54.91322243 54.88405843 54.85651053
 54.83044802 54.8057539  54.78232318 54.76006131 54.73888295 54.71871089
 54.69947506 54.68111176 54.66356295 54.64677561 54.63070123 54.61529534
 54.60051708 54.58632887 54.57269605 54.55958666 54.5469711  54.53482199
 54.52311392 54.51182332 54.50092825 54.49040827 54.48024434 54.4704187
 54.46091472 54.45171687 54.44281059 54.43418223 54.42581898 54.41770882
 54.40984042 54.40220312 54.39478691 54.38758231 54.38058039 54.37377272]","[74.83916487 73.26729208 71.74080088 70.25969127 68.82396326 67.43361684
 66.08865201 64.78906878 63.53486715 62.3260471  61.16260865 60.04455179
 58.97187653 57.94458286 56.96267079 56.02614031 55.13499142 54.28922412
 53.48883842 52.73383432 52.0242118  51.35997088 50.74111156 50.16763383
 49.63953769 49.15682314 48.71949019 48.32753883 47.98096907 47.6797809
 47.42397432 47.21354934 47.04850595 46.92884416 46.85456396 46.82566535
 46.84214834 46.90401292 47.01125909 47.16388686 47.36189622 47.60528717
 47.89405972 48.22821386 48.6077496  49.03266693 49.50296585 50.01864637
 50.57970848 51.18615218 51.83797748 52.53518437 53.27777286 54.06574293
 54.89909461 55.77782787 56.70194273 57.67143919 58.68631724 59.74657688
 60.85221811 62.00324094 63.19964536 64.44143138 65.72859899 67.06114819
 68.43907899 69.86239138 71.33108536 72.84516094 74.40461811 76.00945688]","[57.57815943 57.5768503  57.57554559 57.57424528 57.57294933 57.57165773
 57.57037045 57.56908747 57.56780875 57.56653428 57.56526402 57.56399797
 57.56273609 57.56147836 57.56022475 57.55897525 57.55772983 57.55648846
 57.55525113 57.55401781 57.55278848 57.55156312 57.55034171 57.54912421
 57.54791062 57.54670091 57.54549506 57.54429305 57.54309486 57.54190046
 57.54070984 57.53952297 57.53833984 57.53716042 57.5359847  57.53481265
 57.53364426 57.53247951 57.53131837 57.53016082 57.52900686 57.52785645
 57.52670959 57.52556624 57.5244264  57.52329005 57.52215716 57.52102771
 57.5199017  57.5187791  57.5176599  57.51654407 57.5154316  57.51432247
 57.51321667 57.51211418 57.51101497 57.50991904 57.50882637 57.50773694
 57.50665073 57.50556773 57.50448792 57.50341129 57.50233781 57.50126748
 57.50020028 57.49913619 57.49807519 57.49701728 57.49596243 57.49491063]",para,"[30.0, 60.0]","[44.50000000000005, 42.100000000000016]","[46.82566534932994, 60.044551794621384]"
sse,20121.477754260006,19233.329657114482,18836.502354883734,20121.434616123413,para,"[30.0, 60.0]","[44.50000000000005, 42.100000000000016]","[46.82566534932994, 60.044551794621384]"
params,[60.29758892 -0.06206455  1.        ],[ 53.88980288   3.48902952 -40.89081214],[ 4.54293319e+03 -2.02010170e+02  2.26907969e+00],[56.19960602  5.86716206 -0.39001165],para,"[30.0, 60.0]","[44.50000000000005, 42.100000000000016]","[46.82566534932994, 60.044551794621384]"
stim_val,"[48.1000000000001, 41.0]","[48.1000000000001, 41.50000000000001]","[44.50000000000005, 42.100000000000016]","[48.1000000000001, 41.0]",para,"[30.0, 60.0]","[44.50000000000005, 42.100000000000016]","[46.82566534932994, 60.044551794621384]"
fitted_val,"[57.31228384930862, 57.752942186804994]","[54.373772723204226, 59.61714869413564]","[46.82566534932994, 60.044551794621384]","[57.49491063259593, 57.578159425923786]",para,"[30.0, 60.0]","[44.50000000000005, 42.100000000000016]","[46.82566534932994, 60.044551794621384]"
