trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,75.0599397001788,,0.009073800407350063,75.04365240037441,75.04403800005093,80.04354950040579,80.0435569002293,80.06002900004387,88.04350620042533,88.04350620042533,90.2601649002172,91.0435496000573,91.0435496000573,91.02700550016016,3.92,4.88,392,488,8,3,1.2,0.75,442,0,450,0.8,None,None,,,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
1,0,1,0,91.0435496000573,,,,91.02808560011908,96.02712330035865,96.02712940005586,96.04357000021264,104.02700270013884,104.02700270013884,106.24370360001922,107.02704670000821,107.02704670000821,107.01055490039289,3.69,5.11,369,511,8,3,1.2,0.75,442,1,450,0.8,0,n,0.9952226001769304,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
2,0,2,0,107.02704670000821,,,,107.01160090044141,112.010675100144,112.01068110018969,112.02714830031618,120.01053620036691,120.01053620036691,122.22728660004213,123.01059040008113,123.01059040008113,122.99409280018881,4.35,4.45,434,445,8,3,1.2,0.75,442,2,452,1,1,m,0.7198067000135779,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
3,0,3,0,123.01059040008113,,,,122.9950522002764,127.99418799998239,127.99419620027766,128.01071260031313,135.99416720028967,135.99416720028967,138.2108641001396,138.99416900007054,138.99416900007054,138.9776753000915,4.27,4.53,426,453,8,3,1.2,0.75,442,3,449,0.7,0,n,0.824398800265044,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
4,0,4,0,138.99416900007054,,,,138.97864150023088,143.97770910011604,143.97771530039608,143.99425210012123,151.97765740007162,151.97765740007162,154.19430810026824,154.9777302001603,154.9777302001603,154.96120500005782,3.73,5.07,373,507,8,3,1.2,0.75,442,0,451,0.8999999999999999,0,n,0.6450783000327647,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
5,0,5,0,154.9777302001603,,,,154.96217510011047,159.9612546004355,159.96126040024683,159.9777250001207,167.96114470018074,167.96114470018074,170.1778234001249,170.96123360004276,170.96123360004276,170.94474380044267,4.62,4.18,462,418,8,3,1.2,0.75,442,1,452,1,0,n,1.121966800186783,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
6,0,6,0,170.96123360004276,,,,170.9456905000843,175.9447824000381,175.9447887004353,175.96129530016333,183.9447600999847,183.9447600999847,186.1614109002985,186.94476100010797,186.94476100010797,186.92823360022157,4.37,4.43,437,443,8,3,1.2,0.75,442,2,452,1,0,n,1.5059895999729633,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
7,0,7,0,186.94476100010797,,,,186.92916430020705,191.92834270000458,191.92834870005026,191.94486120017245,199.92825430026278,199.92825430026278,202.1449518003501,202.92829419998452,202.92829419998452,202.91180840041488,3.33,5.47,333,547,8,3,1.2,0.75,442,3,452,1,1,m,0.4908565999940038,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
8,0,8,0,202.92829419998452,,,,202.91270150011405,207.91184900002554,207.91185450041667,207.92831160034984,215.9117878000252,215.9117878000252,218.12848359998316,218.9117861003615,218.9117861003615,218.8953434000723,3.68,5.12,368,512,8,3,1.2,0.75,442,0,452,1,0,n,1.5350000001490116,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
9,0,9,0,218.9117861003615,,,,218.8962478004396,223.8953737001866,223.89537930022925,223.91181080043316,231.89527840027586,231.89527840027586,234.11193100037053,234.89537880010903,234.89537880010903,234.87887790007517,3.98,4.82,398,482,8,3,1.2,0.75,442,1,452,1,1,m,0.7914252001792192,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
10,0,10,0,234.89537880010903,,,,234.8797875000164,239.87896240036935,239.87896780017763,239.89543270040303,247.87885700026527,247.87885700026527,250.09555170033127,250.8788931001909,250.8788931001909,250.8624170999974,4.28,4.52,428,451,8,3,1.2,0.75,442,2,452,1,1,m,0.8001174000091851,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
11,0,11,0,250.8788931001909,,,,250.86337750032544,255.86245800042525,255.86246390035376,255.87892700033262,263.86240550037473,263.86240550037473,266.079088000115,266.86243280023336,266.86243280023336,266.8459505001083,3.69,5.11,369,511,8,3,1.2,0.75,442,3,451,0.9,0,n,0.912357300054282,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
12,0,12,0,266.86243280023336,,,,266.8469130001031,271.8459935002029,271.84599960036576,271.8624928002246,279.84593230020255,279.84593230020255,282.0626250002533,282.84600400039926,282.84600400039926,282.82952590007335,4.49,4.31,449,430,8,3,1.2,0.75,442,0,452,1.0,1,m,1.1562830000184476,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
13,0,13,0,282.84600400039926,,,,282.83043040009215,287.82955690007657,287.82956290012226,287.84599180007353,295.829499500338,295.829499500338,298.0461517004296,298.82955110026523,298.82955110026523,298.8130426001735,3.67,5.13,367,513,8,3,1.2,0.75,442,1,452,1.0,0,n,1.0735936998389661,None,,,,,,,,sub-036,COM3,44.2,2024-05-06_09h20.51.474,2024_RDpaindiscrimination_QUEST,2023.2.3,59.989729791796535,2024-05-06 09h21.07.196821 -0400,
